ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
1556,-272,-1036,97,8166,-1,-1188,-64,-4700,-4603,37,-1
1800,-1432,-1300,-696,8021,-1,-1172,-600,-4400,-5111,-297,-1
1372,-1812,-864,-124,7892,-1,-20,-424,-3304,-4554,-146,-1
360,-804,-864,31,7387,-1,860,-616,-3224,-3442,-101,-1
-8,-1604,-1184,180,7009,-1,744,-784,-2520,-1628,-226,-1
-812,-1588,-1080,963,6561,-1,1456,-520,-2028,-172,-241,-1
-2856,-1564,-556,2036,6047,-1,1488,-204,-912,352,-204,-1
-4672,-644,-120,2908,5371,-1,2004,72,20,-470,-386,-1
-7388,-144,148,3532,4356,-1,4184,624,444,-2048,-570,-1
-12452,1496,672,3880,2672,-1,9340,1312,2256,-6224,-377,-1
-18840,292,968,4735,274,-1,19692,1076,9372,-18255,-542,-1
-25892,924,280,5155,-2753,-1,23936,2560,17784,-31893,-552,-1
-28848,3128,1420,4979,-6490,-1,28372,2420,22720,-32099,-673,-1
-32768,6596,3264,5472,-10926,-1,32767,236,26616,-22699,74,-1
-32768,7128,1300,5013,-15026,-1,32767,2660,32767,-10780,-237,-1
-32768,8880,-644,1878,-17540,-1,32767,2824,31188,8118,-102,-1
-32768,7584,-1924,261,-18367,-1,32767,3344,21096,18230,-256,-1
-32768,3996,-1964,-4489,-19239,-1,32088,-596,12028,10838,87,-1
-32768,600,-1780,-5900,-21499,-1,32767,1104,11928,1767,514,-1
-32768,-1056,-600,-6394,-23810,-1,32767,1488,10096,-8409,438,-1
-32768,-1388,-1272,-7420,-25818,-1,32767,1904,18856,-15759,893,-1
-32768,-628,1792,-7876,-27289,-1,32767,2672,24136,-14101,803,-1
-32768,-596,2792,-7971,-28550,-1,32767,2640,26272,-5538,828,-1
-32768,-1432,3052,-6653,-28411,-1,27764,2588,21560,3627,721,-1
-32768,-2572,124,-5248,-27816,-1,21924,1736,14312,8330,987,-1
-28248,-2660,-3660,-4720,-25162,-1,15844,588,9872,9371,1415,-1
-20712,708,-4092,-3370,-22562,-1,8792,-492,6628,9494,1897,-1
-13440,4116,-1896,-1696,-19537,-1,5244,-1272,3772,10096,2059,-1
-5736,7144,140,-1286,-15203,-1,1876,-1484,2272,12532,1980,-1
-2176,8580,-340,-2617,-10674,-1,-2788,-1644,-196,14541,2128,-1
-24,5848,-1636,-2307,-5598,-1,-2812,-1240,-3236,16940,1710,-1
132,5464,-2236,-1713,-1803,-1,-2548,-548,-5552,17179,1828,-1
704,3436,-2200,-1430,1193,-1,-1664,60,-7656,16077,2010,-1
124,4584,-1256,-2051,1932,-1,-1500,-20,-7452,13110,1877,-1
-672,3700,-608,-511,2313,-1,-1376,80,-8528,8822,1509,-1
-1228,6072,-1292,1226,1849,-1,-2140,-196,-8100,5043,1461,-1
-768,3960,-592,2141,1484,-1,-1936,-644,-8064,1803,1558,-1
-1972,6248,-444,2019,955,-1,-736,-816,-8072,-362,1685,-1
-1136,4552,-596,2067,1251,-1,-580,-920,-6332,-2203,1982,-1
-948,4008,-1244,2855,1480,-1,-256,-1088,-5208,-3573,1828,-1
-1084,4888,-664,3041,1597,-1,-332,-812,-3552,-3882,1866,-1
-1376,3828,-1568,2155,2585,-1,316,-804,-2120,-3114,1938,-1
-1496,3388,-1172,1120,4075,-1,684,-524,-2556,-1133,1873,-1
-1264,3168,-468,1099,4738,-1,1356,-916,-2100,991,1968,-1
-1424,2860,-932,425,5777,-1,1060,-728,-2844,2494,1845,-1
-1596,1060,-716,579,6615,-1,-444,-436,-2824,3635,1743,-1
-3556,1304,-284,902,7492,-1,480,-248,-2728,2865,1506,-1
-5872,976,-100,1594,7740,-1,1352,152,-1908,1278,1134,-1
-8676,264,-520,1604,8181,-1,2828,664,-2040,-485,968,-1
-12536,-1152,-188,1253,8204,-1,6124,1132,700,-3333,1100,-1
-18636,-2268,260,1116,7969,-1,11556,1948,6016,-11170,1146,-1
-28164,-3104,1692,1950,6759,-1,23580,2388,18740,-29804,377,-1
-32768,-3168,2224,2638,4414,-1,25680,888,26808,-32768,-588,-1
-32768,-2336,-212,3185,2755,-1,32767,1140,30136,-27062,102,-1
-32768,-3756,-1088,1025,1454,-1,32767,-1852,29764,-7877,1646,-1
-32768,-3544,468,-375,957,-1,32767,740,32767,9834,1937,-1
-32768,-7372,3840,3071,2086,-1,32767,6568,17320,15633,1031,-1
-32768,-6316,2912,-1593,2939,-1,32767,5604,13520,11076,393,-1
-32768,-8688,-204,-5047,4961,-1,31956,5532,11516,-75,1017,-1
-32768,-11964,760,221,5092,-1,32384,1848,16656,-13065,267,-1
-32768,-8640,4600,2427,5003,-1,32767,2108,19320,-17168,97,-1
-32768,-7452,620,-721,5577,-1,32767,2232,23320,-11469,510,-1
-32768,-6440,-1048,-2623,6634,-1,31412,2364,23748,-3168,938,-1
-31192,-4552,-580,-1266,6672,-1,23704,1664,18580,2273,1226,-1
-25716,-2240,-996,-2866,7188,-1,20968,1476,13808,5313,984,-1
-19248,-1048,-996,-2585,7677,-1,14580,1376,8908,6188,1153,-1
-14340,556,-2188,-3195,8168,-1,10068,132,8184,7397,1046,-1
-8196,528,-2116,-1861,8350,-1,7664,-156,5440,9600,1466,-1
-4948,1192,-1460,-3419,9489,-1,4208,-1372,2576,11806,1005,-1
-1532,136,-1576,-3380,10987,-1,-244,-676,780,14135,544,-1
668,-196,-1280,-3638,12540,-1,-568,-468,-1816,17082,242,-1
1288,-556,-2536,-4116,14375,-1,-1584,-184,-4552,18856,121,-1
1072,-3032,-2560,-4838,15961,-1,-1652,-468,-6620,18828,196,-1
1688,-2168,-2236,-5412,15577,-1,-1064,-484,-8064,17186,274,-1
1160,-1520,-1660,-4902,14288,-1,-632,-396,-9388,13122,-106,-1
1296,-2536,-1348,-4038,12980,-1,-804,-328,-10320,8361,-104,-1
724,648,-1600,-4037,10305,-1,-532,-708,-9196,4670,92,-1
576,-324,-1756,-2998,8502,-1,-2348,-528,-8224,1309,8,-1
1028,-1028,-1124,-990,6787,-1,-1024,-640,-7656,-1876,-24,-1
616,-256,-1660,-826,5337,-1,-1064,-488,-5524,-4480,-94,-1
968,-1200,-1512,-826,4859,-1,-1504,-412,-4572,-5827,-56,-1
956,-1032,-1380,-919,4888,-1,-64,-344,-2096,-4623,-89,-1
748,-572,-1100,-944,4856,-1,608,-616,-4108,-3683,-96,-1
476,-240,-904,-876,4780,-1,1212,-772,-2688,-1889,-222,-1
-308,-48,-980,-1356,4594,-1,1148,-948,-2296,88,23,-1
-932,-360,-868,-1133,4554,-1,1520,-784,-1012,1612,-295,-1
-2200,-372,-944,256,4532,-1,2412,-632,-1356,1319,-84,-1
-4340,-480,-756,132,3374,-1,2796,-464,-444,557,-319,-1
-7188,-220,72,825,2893,-1,4892,-296,564,-1633,-394,-1
-12180,-448,184,1350,1126,-1,9248,64,4248,-6846,-541,-1
-18112,-1068,32,2947,-1166,-1,18012,928,13180,-20235,-987,-1
-26308,272,192,2743,-5150,-1,20064,2740,22284,-32768,-1107,-1
-31872,2316,1188,2965,-9117,-1,24948,3300,24264,-28523,-686,-1
-32768,4184,1460,2136,-13138,-1,32767,1296,27944,-15397,-113,-1
-32768,5448,2512,4762,-17306,-1,32767,668,30276,93,-588,-1
-32768,3740,4344,5872,-18857,-1,32767,1116,23068,11828,-681,-1
-32768,856,928,3110,-19502,-1,30616,-260,15100,11885,-30,-1
-32768,-1964,-1152,-1953,-19371,-1,32080,400,11808,6999,-491,-1
-32768,-3208,-1060,-1517,-21064,-1,32368,432,9536,-2326,756,-1
-32768,-3148,124,-1296,-24029,-1,30964,344,14912,-12762,804,-1
-32768,-2604,2272,-2477,-24423,-1,32767,1952,18908,-15532,1246,-1
-32768,-3340,2084,-3292,-23549,-1,32767,1928,24820,-12568,1465,-1
-32768,-4604,1976,-4319,-21628,-1,31440,2444,26520,-5609,872,-1
-32768,-4320,384,-4925,-19357,-1,26320,1836,19792,429,892,-1
-32768,-4224,-852,-6116,-17428,-1,24684,1304,16376,3974,799,-1
-28688,-2912,-612,-6527,-15878,-1,20108,76,11068,4702,1302,-1
-25000,472,-424,-5549,-15061,-1,17432,-2424,8604,4094,1391,-1
-18964,2188,-1096,-4568,-13983,-1,12532,-504,7244,5032,1675,-1
-13536,4864,-1504,-3134,-11966,-1,7200,-936,6200,6098,2090,-1
-8320,6032,-1032,-3331,-9231,-1,4448,-752,3848,7789,2014,-1
-4016,5972,48,-2750,-5620,-1,1932,-228,1816,10330,2012,-1
-1100,5424,-1140,-2712,-2019,-1,-488,-104,112,12834,1902,-1
740,3944,-820,-1727,1045,-1,-2128,124,-2464,15546,1540,-1
104,3080,-1848,-2677,4052,-1,-2060,644,-4580,17055,968,-1
200,2684,-1836,-2090,6584,-1,-1532,128,-6952,16539,731,-1
-104,3928,-1308,-1932,8124,-1,-1232,216,-7128,15265,546,-1
-488,3872,-1012,-1643,9082,-1,-1560,16,-8788,11769,58,-1
-760,3192,-1520,-835,9932,-1,-1000,-384,-9160,7962,135,-1
-748,2940,-1008,71,9882,-1,-1824,-940,-8736,4604,470,-1
-916,3256,-1088,589,9326,-1,-1676,-1208,-7964,1675,895,-1
-780,2880,-1484,1737,8658,-1,-1104,-972,-7304,-1427,735,-1
-1076,3552,-1732,2216,8016,-1,-948,-1248,-6148,-4057,965,-1
-852,3324,-1576,2691,7650,-1,-284,-1216,-4732,-5079,1002,-1
-584,2672,-1508,2191,7609,-1,160,-1544,-2592,-4067,1421,-1
-424,1912,-1560,2060,8092,-1,1444,-1072,-2668,-2575,1364,-1
-796,1592,-1260,1995,8655,-1,1100,-776,-3032,-1342,1054,-1
-1268,1348,-984,1759,9044,-1,1128,-328,-1512,706,1055,-1
-2256,1052,-608,2142,9376,-1,580,-276,-1560,1204,863,-1
-4292,520,-232,2089,9296,-1,2052,172,-864,280,579,-1
-7116,484,-124,2334,8923,-1,3344,-36,-1176,-1256,509,-1
-11528,-328,400,2838,8396,-1,5972,-272,1692,-4145,331,-1
-18148,-720,1244,3503,7370,-1,11700,0,6896,-11607,367,-1
-25340,-1700,2160,3616,5820,-1,22908,1320,18636,-28000,56,-1
-32768,-1616,2508,2918,4061,-1,23268,1484,23460,-32768,-88,-1
-32768,756,536,2865,2665,-1,31960,2576,25912,-20038,415,-1
