ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-1168,12292,-10936,-26955,-30460,-1,6216,-868,12064,5026,6191,-1
-1152,13852,-14308,-28117,-30446,-1,8704,-1608,11040,4118,6364,-1
-2320,14868,-21184,-31055,-31649,-1,7728,-2360,13168,2334,6711,-1
-816,14584,-17936,-29131,-32768,-1,9196,-3160,13832,1445,7157,-1
-640,19220,-20208,-30247,-31637,-1,6496,-3696,16644,678,7996,-1
-352,18016,-19064,-31154,-31029,-1,7252,-3668,15196,1738,8682,-1
496,17740,-20948,-32768,-29057,-1,6424,-3144,13828,3668,8723,-1
1092,18860,-18336,-30804,-28303,-1,5304,-2084,11872,4207,8601,-1
-232,19992,-18564,-28703,-25724,-1,5848,-1824,8664,3838,8337,-1
-2048,19536,-18528,-27685,-22859,-1,5188,-2192,7700,2792,8049,-1
-3608,20828,-19164,-28119,-19810,-1,5256,-2996,7368,1410,8078,-1
-3828,19848,-19728,-30617,-18257,-1,5592,-4480,9132,398,8367,-1
-3668,19880,-22208,-32156,-15413,-1,7108,-5448,10160,266,9643,-1
-3576,20468,-21640,-31798,-12582,-1,6208,-6404,11820,840,11147,-1
-4716,21584,-20408,-29772,-10311,-1,5748,-7448,12732,1497,12543,-1
-5756,19368,-23440,-28756,-7805,-1,6552,-6924,11740,1799,13832,-1
-5720,18440,-26028,-27835,-5270,-1,6900,-6168,11372,1167,15606,-1
-5396,16904,-26532,-25756,-3363,-1,6028,-4764,10816,1441,16560,-1
-5364,17492,-26292,-23634,-610,-1,4960,-3460,10872,1770,17115,-1
-6660,16740,-25852,-21790,2557,-1,4604,-2520,9964,2047,16993,-1
-5984,13032,-26552,-20456,5800,-1,4884,-1972,9144,1540,16721,-1
-4836,8692,-26908,-18643,7799,-1,5040,-2096,9280,569,16534,-1
-4356,6308,-26544,-16646,9628,-1,4612,-2192,9520,447,16241,-1
-4052,5636,-26628,-13256,11396,-1,3960,-2344,10708,872,16172,-1
-4216,6692,-27432,-9744,12943,-1,3180,-2856,12172,1277,16290,-1
-4636,6620,-27404,-5816,14103,-1,2432,-3124,13160,1008,16502,-1
-5324,5836,-28420,-1878,14966,-1,2080,-2804,14352,273,16586,-1
-5576,5300,-28580,1305,14865,-1,2768,-2004,14204,519,16127,-1
-5416,4084,-27016,3960,14309,-1,2776,-756,13216,1885,15468,-1
