mean_ax0,mean_ay0,mean_az0,mean_ax1,mean_ay1,mean_az1,mean_gx0,mean_gy0,mean_gx1,mean_gy1,std_ax0,std_ay0,std_az0,std_ax1,std_ay1,std_az1,std_gx0,std_gy0,std_gx1,std_gy1,median_ax0,median_ay0,median_az0,median_ax1,median_ay1,median_az1,median_gx0,median_gy0,median_gx1,median_gy1,mad_ax0,mad_ay0,mad_az0,mad_ax1,mad_ay1,mad_az1,mad_gx0,mad_gy0,mad_gx1,mad_gy1,max_ax0,max_ay0,max_az0,max_ax1,max_ay1,max_az1,max_gx0,max_gy0,max_gx1,max_gy1,min_ax0,min_ay0,min_az0,min_ax1,min_ay1,min_az1,min_gx0,min_gy0,min_gx1,min_gy1,corr_axy0,corr_axz0,corr_ayz0,corr_axy1,corr_axz1,corr_ayz1,corr_gxy0,corr_gxy1,label
-8169.84027778,11160.1111111,980.194444444,-10129.1944444,1076.91666667,-15620.1944444,13354.7013889,-4526.77777778,-612.465277778,-19982.7013889,11721.202996,5063.6923855,9018.06226475,3064.41564782,4734.90099512,2078.90446296,10910.0844029,14360.5377582,4160.07662132,11704.8820351,-10628.0,12024.0,676.0,-10274.0,-50.0,-15620.0,11153.5,-3005.0,-1061.0,-24500.0,9853.50192901,3741.20987654,7267.03587963,2249.15625,3566.8599537,1637.97222222,8895.40017361,11623.6265432,3164.67004244,10428.9553434,32767,26004,31416,-2016,14664,-11316,32767,23087,9966,391,-32768,-5484,-32768,-16524,-7520,-21224,-21244,-27459,-8581,-32768,0.573275872211,-0.334227193815,-0.294774559735,0.812809600743,-0.32778890821,-0.2927119881,-0.593278685825,-0.244175457831,8
-7857.0625,9410.72222222,358.444444444,-8400.25,2501.11111111,-16722.8055556,2639.85416667,-3704.21527778,858.583333333,-2599.03472222,13189.9026602,5940.85351223,6803.12629263,2847.55536793,4695.39392676,2628.86369475,9825.71360206,15288.7850451,5561.82490238,23999.7668953,-9882.0,10886.0,-292.0,-8806.0,1996.0,-16528.0,5095.0,-956.5,4.0,359.0,11722.5598958,4742.89274691,5031.12654321,2114.70833333,3833.43518519,2008.44483025,8483.54890046,12254.1926119,4550.46759259,22163.8704668,32767,26004,31416,-1620,14664,-11316,32767,23087,16210,32767,-32768,-5484,-32768,-15176,-7000,-26248,-21244,-32768,-8581,-32768,0.724636391145,-0.259070500873,-0.511337724597,0.51753479802,-0.200166302091,-0.251716589764,0.315961773696,0.405019100468,8
-10052.25,8650.63194444,4547.05555556,-8983.05555556,313.416666667,-16205.0555556,-10189.25,784.847222222,-2.51388888889,20218.7986111,10279.4395017,6507.77895979,10847.6638043,4324.29447219,3934.12316583,2722.63274421,13331.7356791,16223.9741621,5914.95258153,11812.4989579,-13374.0,10552.0,122.0,-9132.0,-264.0,-15948.0,-7244.5,-95.0,-108.5,21365.0,9111.24652778,5507.73128858,9714.72839506,3141.15046296,3269.24074074,2012.01774691,10759.7326389,12845.566358,4401.42978395,10034.5709877,12308,32767,22200,2028,10548,-9744,15668,32767,16210,32767,-32768,-4908,-32768,-20580,-6164,-26248,-32768,-32768,-13188,-5604,0.601239446597,-0.640766218021,-0.591498259987,0.0766716676852,-0.311958991365,-0.444016787292,-0.486667935767,-0.244811199495,8
-12338.3055556,9250.1875,8293.41666667,-9875.80555556,237.527777778,-15491.7777778,718.131944444,1555.85416667,-945.368055556,-2127.43055556,7231.05315263,6384.42661172,9688.73863744,5122.1465852,4830.75112367,2563.0696534,20857.0778422,14493.73511,5914.93897225,25755.7339966,-13192.0,10496.0,10212.0,-10480.0,-334.0,-15594.0,5168.5,-2717.0,-952.0,-5876.0,5656.98533951,5427.14149306,8032.59259259,3914.72685185,3591.62075617,2007.50308642,17694.2554012,13303.0503472,4743.20138889,23417.015625,12308,32767,22200,2028,15480,-9744,29579,32767,11869,32767,-32768,-4908,-32768,-21532,-11816,-23156,-32768,-20383,-13188,-32768,0.520746652657,-0.629057439454,-0.585852128479,0.408695342832,-0.248600568456,-0.062974992374,-0.841082759372,-0.601276870321,8
-5894.08333333,10661.8333333,2802.27777778,-9522.55555556,839.138888889,-15765.8611111,11602.4375,-1577.79861111,-508.652777778,-17550.9375,10990.6743021,5860.46506902,7862.30653753,3802.17408874,4609.97049368,2546.51856301,12672.006702,13628.6509584,5392.49921471,15066.5429983,-7880.0,11666.0,2010.0,-9462.0,-334.0,-15736.0,12990.0,-5525.5,-1585.0,-20311.5,8800.31828704,4551.94212963,6266.49151235,2829.40432099,3418.77314815,1979.99421296,10796.7387153,11606.3907215,4622.19135802,12494.5902778,30248,25456,14848,620,15480,-10852,32767,23265,11869,16345,-32768,-23144,-32768,-21532,-11816,-23156,-21152,-21242,-8493,-32768,0.394138021824,-0.20537757576,0.0190912418973,0.638989586263,-0.0547254866959,-0.00544811079338,-0.0381790421286,-0.0484884359985,8
-7169.44444444,8525.05555556,3395.55555556,-8844.52777778,712.888888889,-16183.0277778,-430.444444444,355.1875,-187.305555556,9126.94444444,11909.9322162,6671.60319771,9059.74095693,5114.87600345,3594.1872402,2984.43710578,12789.7646029,15681.3359076,7146.22846323,22693.2862481,-11860.0,8078.0,196.0,-8968.0,900.0,-16150.0,-4841.5,-2089.0,-2076.5,15993.5,10416.4861111,5183.79552469,7567.08024691,3698.40933642,2834.07407407,2197.95871914,10248.5509259,13268.2282986,5864.04205247,19686.5802469,30248,25456,20088,6160,9888,-10040,32767,25250,17134,32767,-32768,-23144,-32768,-18696,-10720,-28500,-21173,-30949,-11222,-32768,0.594402663512,-0.286191971013,-0.296083983943,-0.343604144703,-0.235949189381,0.0756205004133,0.528911506064,0.487859946512,8
-12515.25,10055.2708333,3568.25,-10611.1944444,-379.305555556,-15360.6666667,-3709.38194444,-1626.16666667,696.472222222,14550.9861111,7505.52929932,6502.46082543,10112.6331706,5426.71146575,3925.36394336,3123.66759511,17813.9223509,19321.8742641,6577.23742988,19744.9725806,-13690.0,12096.0,1294.0,-11776.0,-270.0,-15296.0,-6579.5,-4473.0,-30.5,21839.5,5717.13194444,5429.04890046,8751.21875,3964.44020062,3098.73070988,2368.34259259,14481.9538966,16278.1712963,4846.96682099,16897.5603781,10836,32767,20088,6160,9888,-10040,27485,32767,17134,32767,-32768,-5192,-32768,-18696,-10720,-28500,-32768,-30949,-11222,-22790,0.398772400415,-0.468875101868,-0.475083797243,-0.293473302908,-0.316726294137,0.048136821102,-0.641605615952,0.285200587922,8
-10188.5833333,13921.7708333,3077.30555556,-11373.2777778,169.027777778,-15179.9722222,10229.9513889,2081.20833333,19.4027777778,-13855.3333333,7080.87671817,4606.71932281,8287.15681147,3120.7748958,5323.58595683,3294.17433641,20481.8157874,17504.6473781,5065.95617317,20613.1071948,-10610.0,13706.0,4104.0,-11536.0,-724.0,-14972.0,18455.5,-1270.0,25.5,-22535.5,5274.62962963,3340.17158565,6386.21720679,2255.60030864,4006.24035494,2418.63695988,16617.4167631,15008.2141204,3904.94444444,17187.8287037,10836,32767,17528,-2304,19032,-9924,32767,32767,11255,32497,-32768,1868,-32768,-23084,-13092,-29708,-32768,-28507,-11558,-32768,-0.0139887957974,-0.289286688739,0.00201100405448,0.457781039868,0.156812054656,0.0970111822211,-0.641865293576,-0.0746617103105,8
-4746.97916667,12343.3333333,2139.30555556,-10258.3888889,794.638888889,-15651.4166667,6900.1875,-2341.5625,708.590277778,-9813.15277778,10485.2828525,5770.18689327,6443.18893082,2972.87877979,5292.56388569,3227.64585778,16218.1364402,13100.0916277,5367.68006875,21242.70401,-6072.0,12436.0,1972.0,-10392.0,-1214.0,-15162.0,12549.0,-2752.5,1585.0,-13997.5,8842.0787037,3660.75925926,5113.38773148,2275.5779321,4136.79861111,2434.61342593,14961.3602431,10904.4852431,4525.69955633,19048.304591,32767,27520,16112,-2304,19032,-9924,32767,18038,11255,29292,-32768,-28820,-32768,-23084,-13092,-29708,-17951,-25962,-11558,-32768,0.202931767876,-0.245815607048,0.234053970725,0.382629763952,0.262665788722,0.131366981865,0.51454559972,0.0607083485494,8
-8412.36805556,10085.1944444,4182.61111111,-10305.0555556,64.6666666667,-15481.5555556,-9809.40277778,2522.31944444,246.145833333,18905.9444444,12129.2961664,5316.51756424,8690.74855517,3794.86277662,4609.61849976,3121.41513939,11696.4573809,16256.2180717,4576.6376441,13797.1888592,-14642.0,11018.0,2510.0,-10580.0,-1148.0,-14994.0,-9544.0,-769.0,952.5,22790.0,10808.7826003,3814.44483025,7604.51466049,2866.01157407,3554.61111111,2139.87037037,9141.09741512,13414.8676698,3657.14351852,11445.375,32767,19532,18568,2704,14028,-7420,32767,32767,11638,32767,-32768,-28820,-32768,-19196,-15376,-32672,-32768,-25962,-12484,-13445,0.383179770836,-0.464490584321,-0.0276787178312,-0.246692256403,0.153949630153,-0.11619111651,-0.341752677811,0.200053411225,8
