mean_ax0,mean_ay0,mean_az0,mean_ax1,mean_ay1,mean_az1,mean_gx0,mean_gy0,mean_gx1,mean_gy1,std_ax0,std_ay0,std_az0,std_ax1,std_ay1,std_az1,std_gx0,std_gy0,std_gx1,std_gy1,median_ax0,median_ay0,median_az0,median_ax1,median_ay1,median_az1,median_gx0,median_gy0,median_gx1,median_gy1,mad_ax0,mad_ay0,mad_az0,mad_ax1,mad_ay1,mad_az1,mad_gx0,mad_gy0,mad_gx1,mad_gy1,max_ax0,max_ay0,max_az0,max_ax1,max_ay1,max_az1,max_gx0,max_gy0,max_gx1,max_gy1,min_ax0,min_ay0,min_az0,min_ax1,min_ay1,min_az1,min_gx0,min_gy0,min_gx1,min_gy1,corr_axy0,corr_axz0,corr_ayz0,corr_axy1,corr_axz1,corr_ayz1,corr_gxy0,corr_gxz0,corr_gyz0,corr_gxy1,corr_gxz1,corr_gyz1,label
-2284.05555556,11451.7222222,-14933.7777778,687.638888889,-692.5,-20810.9444444,-8243.3125,-1918.23611111,76.4236111111,321.180555556,5404.59293898,9939.50033107,12897.1326333,1419.33879322,1196.47350124,823.366446113,17762.7122927,22568.4580141,1738.74105883,1100.70915255,-1594.0,10332.0,-13582.0,724.0,-520.0,-20726.0,-8385.5,-5910.5,311.0,400.0,4659.61651235,8860.59567901,11542.5802469,1169.5933642,968.784722222,638.800925926,15944.7109375,19959.0464892,1446.25530478,824.084683642,5472,29712,4224,3556,2132,-18984,18585,32767,3307,3261,-12032,-2344,-32768,-2772,-3472,-23524,-32768,-32768,-4008,-2671,0.657473858055,0.381542557864,-0.356267203557,0.498844191459,-0.225589078429,0.121061057646,0.173732868164,,,-0.36857175281,,,9
-3550.75,10741.1111111,-17196.25,113.805555556,-1037.36111111,-20869.4166667,-5604.43055556,2861.97916667,-173.527777778,535.854166667,5860.897365,10091.6089821,11626.9652941,1539.41482515,1215.90689404,856.176240762,17966.8345386,21898.75523,1600.29670739,1198.26597891,-3744.0,8834.0,-17412.0,70.0,-1100.0,-20812.0,-2756.0,2734.0,-158.0,521.5,5217.65625,9052.81481481,10133.7465278,1343.38618827,991.212191358,670.197916667,16351.994213,19097.5622106,1295.375,919.213252315,6320,28112,1820,3556,2132,-18984,17969,32767,3534,3261,-13464,-3412,-32768,-3192,-3472,-23524,-32768,-32515,-4174,-2671,0.688956076683,0.353550574217,-0.353130415123,0.481873566625,-0.241201868806,0.125515710523,0.140197575634,,,-0.362302401771,,,9
-3586.83333333,8812.02777778,-14521.7777778,-141.916666667,-1167.36111111,-20784.25,-3777.75,-997.881944444,230.722222222,527.694444444,5716.70323841,9570.0572723,11369.2003399,1326.71046741,882.976613991,644.463494547,17128.6193209,21756.0693027,1735.26525428,865.342054345,-3756.0,4936.0,-13566.0,-168.0,-1136.0,-20764.0,459.0,-3919.0,274.5,494.0,4928.84953704,8337.92283951,10050.6296296,1161.02777778,678.816743827,504.423611111,15389.6666667,18936.7218364,1460.79552469,680.233024691,7944,28112,948,2644,1120,-19356,17969,32767,3534,2582,-13464,-3412,-32768,-3192,-3764,-22956,-31217,-32378,-4174,-1917,0.606240311016,0.482509170117,-0.347068284698,0.287907125022,-0.00271252291118,0.295032163934,0.161331855347,,,-0.39178650593,,,9
-1907.63888889,10846.9444444,-13898.6388889,164.611111111,-1047.47222222,-20794.7222222,-7706.72222222,-3371.76388889,274.527777778,407.013888889,5627.91235389,10172.9534185,11015.0845856,1499.60205962,801.857458554,671.179761279,17278.7919374,21407.2662192,1596.23231192,815.962103073,-1844.0,7846.0,-12318.0,182.0,-1000.0,-20740.0,-7788.5,-6969.5,343.5,262.5,4826.9066358,9272.02314815,9593.30439815,1231.05555556,583.643132716,510.913580247,15658.1149691,18498.1479552,1313.95023148,613.932484568,7944,28460,408,4224,624,-19300,17288,32767,3356,2725,-11692,-2944,-32768,-2600,-3764,-22704,-32304,-32768,-2910,-1358,0.648457713522,0.348815298298,-0.451432965341,0.431178717683,-0.167406427053,0.183791616091,0.237998818639,,,-0.278330757937,,,9
-3989.05555556,13530.3333333,-16393.6388889,231.888888889,-1070.66666667,-20851.1944444,-8973.33333333,1190.1875,-60.9930555556,504.715277778,6436.4316394,10650.4724161,11219.7032923,1588.65156839,1283.8067519,811.539926828,18360.7779853,23015.0711154,1734.23899796,887.755444678,-4204.0,13726.0,-16116.0,224.0,-976.0,-20780.0,-9599.0,-262.5,-21.0,319.5,5479.34490741,9452.38888889,9690.97222222,1335.72222222,819.611111111,631.638117284,16868.287037,20354.2508681,1385.28443287,670.411940586,7184,31280,868,4224,3352,-18736,19866,32767,3832,2725,-16732,-2944,-32768,-2544,-6892,-23128,-32768,-32768,-3327,-1750,0.429184452736,0.474408570186,-0.396070179465,0.408354987005,-0.0912702191034,0.38774610252,0.224138446613,,,-0.235512681898,,,9
-5339.52777778,11953.9652778,-15060.6111111,-163.083333333,-1061.69444444,-20810.6944444,-5044.54861111,1583.95833333,83.7083333333,353.236111111,6150.15628881,10760.9208138,12271.6397073,1482.66603334,1376.14233935,908.563249703,18160.778598,22630.3944383,1781.17507326,816.608721483,-6164.0,9852.0,-13298.0,-274.0,-1012.0,-20792.0,-1836.5,-507.5,-114.0,305.5,4981.18479938,9441.71190201,10904.4868827,1244.62152778,927.303626543,685.140046296,16269.3582176,19857.8038194,1430.20543981,638.491898148,8564,32767,2268,3216,3352,-18184,20595,32767,3832,2250,-16732,-2792,-32768,-3156,-6892,-23128,-32768,-32768,-3327,-1750,0.438136410435,0.403388497061,-0.447445009829,0.2243374287,-0.0432497568173,0.444623097194,0.130534963028,,,-0.15221345038,,,9
-3857.75,13269.3819444,-12276.3888889,279.388888889,-952.0,-20688.4722222,-8340.46527778,-4421.13888889,398.194444444,296.930555556,6644.16593081,11422.1548424,11858.6241664,1877.97744616,1127.66428571,993.985098905,18537.5835975,22179.178731,1827.31196321,1260.72849765,-3382.0,11192.0,-8838.0,168.0,-962.0,-20738.0,-9382.0,-6687.5,-24.5,403.0,5573.56944444,10000.8304398,10273.4429012,1529.63271605,897.0,757.328317901,16514.0634645,19001.2642747,1479.1099537,933.158564815,8564,32767,2268,4028,1556,-17616,20595,32767,4892,2805,-16772,-2792,-32768,-5068,-4192,-23096,-32768,-32768,-2928,-3913,0.535940948856,0.30944329784,-0.481906033492,0.141342709305,-0.111273910987,0.452648637768,0.164960117373,,,-0.40871352554,,,9
-4835.13888889,15481.4166667,-14550.4444444,490.055555556,-957.25,-20774.8333333,-9851.18055556,-1507.95833333,-89.1319444444,560.659722222,6817.26739199,10646.7719941,12379.8410655,1952.45065222,1123.25784609,954.207920343,19072.5209534,23863.0247533,2077.33748448,1401.64948864,-3588.0,15314.0,-14006.0,702.0,-848.0,-20890.0,-12421.5,-3071.5,-486.0,675.5,5883.71759259,9266.43634259,10810.6018519,1640.18904321,921.892361111,722.969907407,17061.6591435,21030.9450231,1693.86361883,1062.6880787,6392,32767,2512,4028,1556,-17616,19797,32767,4892,3287,-16772,-896,-32768,-5068,-3572,-22980,-32768,-32768,-3881,-3913,0.454316316681,0.466043905809,-0.455411751887,0.326246217059,0.0197757079805,0.395338660714,0.0900387851231,,,-0.645891227645,,,9
-6131.47222222,13676.5,-13158.2777778,-219.638888889,-1124.30555556,-20803.1388889,-6276.0,-1659.11805556,-18.7916666667,272.055555556,5879.84526216,10758.0285206,12675.5133988,1748.21822025,921.239551679,871.737840003,18526.3085968,23975.0135289,2111.92093607,1199.32603322,-5310.0,12154.0,-10258.0,-426.0,-1086.0,-20858.0,-3770.5,-3699.0,-305.5,409.0,4912.42091049,9536.03472222,11088.4753086,1531.20447531,752.420910494,652.44058642,16624.1944444,21063.0020255,1810.19502315,952.023148148,4712,32767,4304,3460,1192,-18064,19797,32767,4233,3287,-18416,-888,-32768,-4172,-3572,-22980,-32768,-32768,-3881,-2862,0.339949332838,0.477791260955,-0.517766184328,0.3001994854,0.0366656125332,0.366157344176,0.0533549301173,,,-0.719134764213,,,9
-6467.88888889,16355.2708333,-12135.6944444,-220.944444444,-1247.11111111,-20777.5555556,-10674.0208333,-4086.5625,164.958333333,246.034722222,5648.4790689,11817.0996987,12710.1959233,1897.05267087,1060.53850361,979.991278524,18406.1462031,24757.8747844,2093.05947271,1308.7090175,-5692.0,16126.0,-8316.0,88.0,-1256.0,-20820.0,-11505.5,-9384.5,17.5,469.0,4634.37808642,10656.3819444,10999.1477623,1681.60802469,854.413580247,778.055555556,16758.478588,21844.1467014,1761.90104167,1088.80815972,4712,32767,5936,3416,1192,-18064,18775,32767,4233,2934,-18416,-888,-32768,-4172,-4376,-22992,-32768,-32768,-4341,-2862,0.260853879282,0.60953543865,-0.489142242192,0.235354773245,0.0178083650265,0.45359939111,0.00654114841493,,,-0.603157136397,,,9
