mean_ax0,mean_ay0,mean_az0,mean_ax1,mean_ay1,mean_az1,mean_gx0,mean_gy0,mean_gx1,mean_gy1,std_ax0,std_ay0,std_az0,std_ax1,std_ay1,std_az1,std_gx0,std_gy0,std_gx1,std_gy1,median_ax0,median_ay0,median_az0,median_ax1,median_ay1,median_az1,median_gx0,median_gy0,median_gx1,median_gy1,mad_ax0,mad_ay0,mad_az0,mad_ax1,mad_ay1,mad_az1,mad_gx0,mad_gy0,mad_gx1,mad_gy1,max_ax0,max_ay0,max_az0,max_ax1,max_ay1,max_az1,max_gx0,max_gy0,max_gx1,max_gy1,min_ax0,min_ay0,min_az0,min_ax1,min_ay1,min_az1,min_gx0,min_gy0,min_gx1,min_gy1,corr_axy0,corr_axz0,corr_ayz0,corr_axy1,corr_axz1,corr_ayz1,corr_gxy0,corr_gxz0,corr_gyz0,corr_gxy1,corr_gxz1,corr_gyz1,label
3.02777777778,4851.61111111,-17474.0277778,6372.33333333,-530.333333333,11184.5555556,-1260.78472222,-8739.5625,-814.715277778,11298.5902778,2184.48383414,4965.59689454,6827.8159507,1312.46107368,2272.83558455,2598.1203151,11573.9915111,15795.01517,2531.55306174,1951.79919297,-154.0,3810.0,-16954.0,6640.0,-970.0,11102.0,-927.5,-11448.0,-787.5,10887.5,1840.04282407,4028.55169753,5463.55748457,1094.35648148,1873.73148148,2082.74537037,9718.62895448,13740.1232639,1977.07638889,1546.11921296,4788,16252,-7340,9452,5308,18148,18642,23045,7618,15565,-3820,-8368,-32768,3336,-4672,4884,-21548,-30210,-6384,7701,0.397301271073,0.107802398764,-0.2935372882,-0.147685561202,0.00188652818272,0.156583827486,0.500857654355,,,0.0437627217731,,,10
-408.388888889,5452.33333333,-17774.0833333,6348.30555556,-724.166666667,11273.5555556,623.076388889,-7581.88194444,-466.229166667,12293.4861111,2646.05608911,5579.80846351,6848.97027583,1536.34677611,2728.37328517,2445.80394716,12113.788975,13300.8908311,2245.48250992,2614.54939087,144.0,3650.0,-17010.0,6728.0,-1194.0,11282.0,1336.5,-9185.0,-442.0,11653.5,2161.52700617,4651.68981481,5761.8125,1233.95987654,2070.47453704,1956.83333333,10006.0464892,11770.8607253,1658.94068287,2109.22665895,4788,18948,-4960,11312,9896,16700,27393,14837,5425,20369,-7760,-5932,-32768,2008,-6368,4768,-22927,-28479,-6879,7969,0.189040957852,0.315405337221,-0.336080247662,-0.0537911585976,-0.0303861998074,-0.0847362485772,0.407672333535,,,-0.131266295435,,,10
-288.583333333,6540.16666667,-18800.1111111,6023.41666667,-754.25,11406.2222222,-751.416666667,-6620.34027778,-256.465277778,12516.0486111,2824.71319542,6605.33388832,6418.27485166,1774.74724094,2756.15086695,2513.09965587,14470.7955593,13989.8180857,2632.35953055,3115.55289199,94.0,4754.0,-17566.0,6166.0,-1142.0,11252.0,1109.5,-7738.0,-367.5,12238.0,2264.1087963,5705.6412037,5444.06481481,1459.25810185,2121.27083333,1981.06790123,12762.7534722,12186.2380401,2004.43846451,2513.52488426,7628,18948,-4960,11312,9896,16700,27393,15247,6302,20369,-7760,-5932,-32768,2008,-6368,4768,-22927,-32768,-6879,5439,0.011273637968,0.220287575918,-0.142026169904,-0.257372443453,0.103056732938,-0.0120363106664,0.547807729931,,,-0.154609661455,,,10
469.416666667,7233.61111111,-18629.5833333,5673.77777778,-1000.5,11495.8333333,-3086.56944444,-8266.63194444,-263.541666667,12779.1527778,2333.91642248,6066.48251341,6136.37796119,1599.24288225,2392.59982072,2253.53621726,14754.8136242,15160.6880934,2550.12840723,3039.52560321,638.0,6006.0,-17990.0,5468.0,-1142.0,11232.0,-5549.5,-7347.5,-477.5,13179.5,1847.28240741,5262.88966049,4901.76967593,1257.94444444,1912.79166667,1800.98148148,13035.4724151,13406.696277,1935.3587963,2457.04822531,7628,18672,-6364,10324,5228,17000,23353,15247,7127,18950,-5284,-3580,-32768,2488,-5464,6480,-22101,-32768,-5498,5439,-0.0864066131316,0.255114304933,-0.199822345391,-0.401284317271,0.213068697221,0.151325387455,0.671221169715,,,-0.038395161805,,,10
461.361111111,6461.5,-18215.7222222,5577.22222222,-1113.80555556,11398.4722222,-5574.13194444,-9882.49305556,-180.722222222,13079.3472222,1946.41078542,6538.16543418,6236.69592734,1347.33529525,2533.76049138,1995.47572169,13776.3655246,14309.897869,2208.41590047,2838.98013137,620.0,5420.0,-18248.0,5510.0,-1670.0,11354.0,-6233.5,-11378.5,-543.5,13162.5,1534.13657407,5643.56944444,5036.83719136,1049.08950617,2124.48842593,1549.0621142,11670.5153356,12480.791956,1637.15509259,2261.23553241,5624,20932,-5224,9652,5240,17000,21993,15864,7127,18950,-4284,-5036,-30820,2852,-5464,6096,-28839,-31189,-5074,6035,0.232371277486,0.164470883072,-0.380763081426,-0.230745442696,0.04578723589,-0.00276127304239,0.508975597987,,,-0.111345130896,,,10
-363.555555556,6198.66666667,-17572.1111111,5646.16666667,-544.138888889,11476.6944444,-4725.66666667,-11219.4722222,-2.52083333333,11502.7708333,2306.06633793,7172.55978533,6793.10254783,1681.81273331,2857.92352272,2141.36579277,13005.7748911,13147.3614173,2422.2272129,3308.57256889,-102.0,3760.0,-17292.0,5634.0,-982.0,11512.0,-4234.0,-13874.0,-410.0,11498.0,1819.60493827,6442.5,5715.33487654,1248.69675926,2456.9070216,1627.73070988,11362.3981481,11123.5104167,1924.92737269,2606.20138889,4612,20932,-4316,9988,5944,18232,21042,18128,7793,18846,-6332,-5036,-32768,-1132,-5892,6096,-28839,-31189,-4895,5456,0.376641910957,0.0298685640794,-0.261757430049,-0.155192923343,-0.226367712562,0.0184232364274,0.303358469959,,,-0.294075666208,,,10
-739.083333333,7076.58333333,-16996.3611111,5649.80555556,-218.083333333,11484.6944444,-2276.53472222,-11586.1944444,-252.243055556,10983.2847222,2689.70287048,5847.76535109,6497.84552848,1890.537635,2791.72286956,2150.11471894,13823.7230429,14098.8185744,2813.50582449,3140.38288535,-550.0,5970.0,-15646.0,5618.0,-688.0,11286.0,-2872.5,-14149.5,-93.5,11357.5,2171.74189815,5220.06018519,5223.33024691,1505.18904321,2357.43402778,1699.05671296,12435.0411844,12117.9864969,2281.72202932,2660.39988426,4612,22008,-4316,9988,5944,18232,22103,18905,7793,16784,-6852,-4112,-32768,-1132,-5892,6852,-26087,-30028,-4895,4509,0.400613274253,0.272799717913,-0.192449791779,-0.387390301597,-0.256396047539,0.0183877697671,0.489804136489,,,-0.204488805213,,,10
-467.666666667,6028.36111111,-17366.9722222,5916.52777778,-226.083333333,11266.1111111,-1164.99305556,-8959.25694444,-747.118055556,10851.3541667,3027.52307077,5109.94068447,6790.09061182,1544.82345131,2363.99533651,2271.7993088,14050.10085,16422.7203715,2575.37579985,2486.92593817,-148.0,5046.0,-15632.0,5976.0,-496.0,11076.0,950.5,-11423.5,-583.5,10438.0,2464.25,4288.62847222,5355.1724537,1221.11689815,1950.1875,1785.89506173,12364.2289738,14580.916088,2124.52575231,2068.49479167,4380,22008,-7152,9584,5304,17760,25892,20853,6721,16693,-8388,-4112,-32768,1444,-3816,6584,-26087,-30028,-5686,4509,0.199861599531,0.371775880252,-0.248798022081,-0.526304727606,-0.0540679920589,0.145724961653,0.606532955665,,,-0.107530886529,,,10
-52.75,4562.69444444,-17552.5,6229.94444444,-685.5,11314.6944444,-1234.78472222,-7444.01388889,-600.666666667,11061.5277778,3003.70333543,5671.40957464,7122.22887836,1402.26302501,2075.62352246,2424.70385266,12633.7532935,15843.574142,2258.56032181,1966.74894123,158.0,3466.0,-15790.0,6166.0,-378.0,11426.0,-2526.0,-10333.0,-365.5,10785.0,2336.24652778,4785.56867284,5880.29861111,1021.30169753,1666.02777778,1951.73070988,11195.2411265,13653.7897377,1828.00925926,1495.71875,10992,16304,-5752,10456,5304,17760,25892,20853,6343,16701,-8388,-6076,-32768,2272,-6508,6584,-20084,-30164,-5686,6444,0.249857086044,0.27657890207,-0.405077678,-0.35648234215,0.0705307810178,0.169519299177,0.511215392944,,,-0.195736140926,,,10
244.555555556,4845.91666667,-18197.0833333,5771.63888889,-1104.97222222,11456.0,-972.305555556,-6470.95138889,-486.722222222,11988.4027778,2169.56806561,6560.55985959,6386.78448868,1677.43426543,2291.52680633,2330.01345175,12344.7793174,13055.2680203,2601.64684113,2392.33304602,158.0,2710.0,-18986.0,5928.0,-680.0,11410.0,126.5,-8335.0,-871.0,11146.0,1650.18981481,5818.54050926,5441.78587963,1263.10841049,1857.42862654,1901.05555556,11051.966821,11163.8866705,2085.28549383,1902.87596451,10992,18852,-5752,10456,3564,17332,17928,20625,6396,18685,-4276,-6076,-31808,1828,-7108,6436,-19138,-30164,-4858,8477,0.360766433495,0.0945203834287,-0.443174036168,-0.249501940614,0.145326417681,-0.102595921719,0.471666105905,,,-0.09588747347,,,10
141.111111111,6115.72222222,-19194.8888889,5490.5,-871.277777778,11591.0555556,-1401.79861111,-5714.0,-465.013888889,11288.6875,1988.69698041,6266.13314968,5902.59079671,1803.66941446,2666.53331543,2188.08588247,13391.5666394,13667.6779434,2668.46225587,2857.93247795,128.0,5186.0,-19270.0,5684.0,-804.0,11406.0,520.5,-4312.5,-917.5,10503.5,1576.95987654,5506.70679012,4948.5154321,1377.13194444,2193.86882716,1731.21527778,12011.6457369,11967.7222222,2262.1097608,2315.42881944,5688,18852,-6276,10296,6556,17416,21506,18769,6396,18685,-3700,-4312,-30848,676,-7108,6436,-23717,-30252,-4858,6602,0.0923004259613,0.140774675757,-0.262358608481,-0.336201484328,0.238539303942,-0.0615659170185,0.653938673588,,,-0.192588049122,,,10
