mean_ax0,mean_ay0,mean_az0,mean_ax1,mean_ay1,mean_az1,mean_gx0,mean_gy0,mean_gx1,mean_gy1,std_ax0,std_ay0,std_az0,std_ax1,std_ay1,std_az1,std_gx0,std_gy0,std_gx1,std_gy1,median_ax0,median_ay0,median_az0,median_ax1,median_ay1,median_az1,median_gx0,median_gy0,median_gx1,median_gy1,mad_ax0,mad_ay0,mad_az0,mad_ax1,mad_ay1,mad_az1,mad_gx0,mad_gy0,mad_gx1,mad_gy1,max_ax0,max_ay0,max_az0,max_ax1,max_ay1,max_az1,max_gx0,max_gy0,max_gx1,max_gy1,min_ax0,min_ay0,min_az0,min_ax1,min_ay1,min_az1,min_gx0,min_gy0,min_gx1,min_gy1,corr_axy0,corr_axz0,corr_ayz0,corr_axy1,corr_axz1,corr_ayz1,corr_gxy0,corr_gxz0,corr_gyz0,corr_gxy1,corr_gxz1,corr_gyz1,label
-15882.6944444,5019.13888889,-400.527777778,3999.61111111,471.277777778,-20344.4166667,78.5555555556,964.694444444,-127.972222222,393.013888889,1976.31716997,1523.88419164,1349.79132262,2080.31607708,1778.75503899,2277.3202615,1612.99611668,8839.33218475,2180.01748227,1111.93379077,-15710.0,4646.0,-324.0,4618.0,198.0,-19486.0,134.0,2601.0,-137.0,332.0,1490.2341821,1278.70216049,927.156635802,1754.03780864,1553.66203704,1795.04976852,1333.11728395,7437.26350309,1739.66666667,877.528549383,-12460,9444,1812,7924,5084,-15992,3464,13856,4637,2628,-22088,2688,-4368,-1156,-2724,-26632,-3093,-16266,-4157,-2581,-0.358426464185,0.39416641898,-0.138548984484,0.626891499249,-0.158097831889,-0.337951681925,-0.0771787553396,,,0.0351509828753,,,3
-15985.9166667,5039.66666667,-564.083333333,3451.80555556,384.055555556,-20449.25,-134.916666667,465.354166667,472.840277778,423.347222222,2363.22964831,1495.66261481,1180.05138859,2255.46134173,1748.40420259,2491.0069958,2232.41574286,7889.29134034,2177.95246329,1325.30212056,-15828.0,5018.0,-376.0,3328.0,202.0,-19952.0,301.5,865.0,203.0,201.5,1638.1875,1210.38425926,829.438657407,1858.0779321,1446.45061728,1785.4375,1841.11921296,6598.51996528,1620.42033179,1053.6871142,-10768,9444,2056,8876,5084,-15724,3464,11565,6533,3061,-23328,2648,-4356,-1776,-3136,-28604,-6049,-16266,-4012,-2819,-0.179637462241,-0.211454896118,-0.0124603954469,0.553401648406,-0.0426859726617,-0.3821223573,-0.20350835082,,,0.174609170096,,,3
-16452.3055556,4822.52777778,-652.277777778,3663.22222222,456.277777778,-20929.6388889,-96.25,623.020833333,-200.555555556,149.861111111,2462.73130901,1208.43087268,1667.4428244,2560.10704662,1962.47491256,2705.98563306,2123.42285529,7263.84278991,2268.19976913,1449.75901355,-16076.0,4634.0,-518.0,3652.0,504.0,-20538.0,333.5,2134.5,-266.0,37.0,1844.01041667,955.460648148,1380.18595679,2174.33333333,1482.87731481,2026.11419753,1614.29513889,5963.18576389,1700.82407407,1125.58796296,-10768,9188,3072,11068,5444,-15724,4583,11565,6533,3452,-23328,2648,-4356,-1776,-6400,-30000,-6049,-19497,-5650,-2819,-0.379127628544,-0.0722067054873,0.175780054744,0.6031364688,-0.10073444331,-0.18819208462,-0.208406547802,,,0.149791357195,,,3
-16154.7222222,5082.77777778,-771.694444444,3202.83333333,490.222222222,-20888.3888889,-29.0208333333,-1310.13194444,317.8125,535.784722222,2684.90846413,1181.23664277,1557.58443643,2538.34652971,2117.37490345,2808.86744992,2415.11380226,8446.7118858,1996.65102465,1743.30011043,-15676.0,5032.0,-538.0,3032.0,452.0,-20508.0,413.5,-244.5,310.0,188.5,1965.56944444,929.37191358,1277.27160494,2136.45138889,1573.36419753,2173.30864198,1813.00925926,7140.53366127,1464.78472222,1445.8054591,-11364,9188,3072,11068,6840,-16400,4696,11876,6145,5201,-24448,3168,-3860,-2728,-6400,-30000,-7486,-20553,-5650,-3135,-0.186081609413,-0.0781947630594,0.406019095127,0.519408142132,-0.0780845252073,-0.210683924569,-0.600187566213,,,0.316310176664,,,3
-16098.8055556,4759.41666667,-735.666666667,2854.11111111,-27.9166666667,-20505.6388889,-170.152777778,1322.0625,-373.729166667,536.083333333,3069.13076525,1075.24911734,1371.48074743,2147.17164137,1902.61961296,2816.76683826,2270.34676911,8759.14967471,1906.47136511,1833.19019763,-15478.0,4800.0,-480.0,2762.0,128.0,-19650.0,-111.0,3927.5,-318.5,410.5,2308.34027778,879.599537037,1107.61574074,1745.30709877,1508.52083333,2129.80092593,1641.29378858,7463.33246528,1479.25318287,1535.72569444,-11364,7572,2004,9912,6840,-16400,4696,13260,6055,5201,-24448,2696,-4648,-2728,-2896,-28720,-7486,-20553,-5937,-3135,-0.284592494116,0.0865596925457,-0.0472705639038,0.294691885653,-0.143855137333,-0.428803055854,-0.479740991221,,,0.204230887812,,,3
-16070.1388889,4992.02777778,-69.6388888889,3206.94444444,-389.944444444,-20629.2777778,-298.840277778,835.201388889,206.25,417.652777778,2526.23453061,1667.78976029,1216.28533763,2356.33514119,1887.7491232,2782.622666,1923.19776924,8705.65100338,2342.43972839,1337.63736146,-15330.0,4582.0,110.0,3342.0,-950.0,-19556.0,-278.0,2823.5,217.0,397.5,1991.58834877,1322.20138889,901.644290123,1976.6257716,1625.53626543,2245.77932099,1475.94917052,7524.04841821,1822.77430556,1037.66184414,-12152,9544,2676,9912,3968,-16084,2894,13260,6603,3779,-21876,2696,-4648,-2076,-4656,-28520,-5907,-16030,-5937,-2195,-0.336376132285,0.175476323091,0.136374226796,0.603150683945,-0.120944930471,-0.25991607892,-0.12774775575,,,0.275573326563,,,3
-15845.6944444,5167.91666667,16.7222222222,2772.88888889,-470.222222222,-20778.3888889,-112.75,-800.729166667,390.041666667,462.486111111,2299.55167804,1609.92991855,1029.19982799,2267.75163941,1734.81225056,2563.68333445,2109.37586136,7996.0208034,2167.61926338,1549.49999599,-15620.0,5074.0,252.0,2372.0,-638.0,-20592.0,410.0,464.5,294.0,811.0,1892.39969136,1239.85185185,798.637345679,1835.17901235,1375.42592593,1989.89891975,1711.99305556,7031.07146991,1673.40335648,1147.00347222,-11776,9544,2676,9780,4400,-16084,2833,11402,6603,3704,-21388,2680,-3008,-2076,-4656,-28076,-5907,-16030,-4488,-4045,-0.303392591205,-0.181551565057,0.0429116709044,0.63475909525,-0.108188627789,-0.328994132833,-0.102562401902,,,0.376548527094,,,3
-16127.3055556,4760.47222222,-426.111111111,3542.16666667,61.8888888889,-20506.25,16.5833333333,-876.375,-208.680555556,249.395833333,2423.56576368,1219.40033379,1232.9117455,2408.20415346,2176.97602259,2426.2847696,1854.08129475,8607.02345167,2113.861153,1652.35417231,-16138.0,4586.0,-534.0,3392.0,-164.0,-20134.0,275.0,1580.5,-202.5,128.5,1858.91666667,945.844907407,954.935185185,2088.1412037,1805.60802469,1879.73958333,1533.05092593,7454.578125,1561.43055556,1291.37615741,-11776,9696,3288,9780,4836,-16064,3636,9966,6442,3704,-22984,2680,-3184,-2012,-5804,-29248,-5146,-22491,-4488,-4045,-0.464024408548,-0.00315824043529,0.193514374311,0.736643071581,-0.298135674179,-0.365094382622,-0.157052485178,,,0.347615291643,,,3
-16496.7222222,4849.66666667,-749.472222222,3755.55555556,291.5,-20782.3055556,-280.805555556,-687.923611111,461.652777778,357.409722222,3517.69058548,1220.6039546,1635.07387376,2520.59165487,2414.0323982,3252.76007873,2288.8297015,8126.24884955,2321.57465949,1721.84203857,-15974.0,4688.0,-548.0,4392.0,244.0,-20052.0,44.5,1290.5,209.0,45.0,2472.07484568,911.833333333,1135.48649691,2168.14814815,1977.15972222,2439.4054784,1856.98688272,6586.79870756,1764.25308642,1391.4445409,-7968,9696,3288,10004,5160,-15188,3636,12329,6442,4802,-27968,2516,-6540,-2012,-5804,-32248,-6636,-22491,-4118,-3307,-0.345139853173,-0.373837117821,0.28609564094,0.515693838879,0.0382856837573,-0.365148022429,-0.167852810675,,,0.227138415762,,,3
-16136.4166667,4493.5,-827.777777778,3669.44444444,708.444444444,-20769.8888889,-255.770833333,2034.47222222,-307.736111111,305.763888889,3440.95952527,960.92110531,1699.47564289,2317.98174142,2226.55440723,3212.69634944,2040.03723646,5596.67920013,2157.88005262,1595.87635563,-15772.0,4442.0,-718.0,3914.0,428.0,-20268.0,-42.5,2444.0,-381.0,360.5,2416.78125,776.375,1259.47530864,1928.57098765,1890.01851852,2394.69753086,1567.55729167,4337.63464506,1614.91377315,1202.9371142,-7968,7052,2740,10004,5384,-15188,3500,12329,5941,4802,-27968,2516,-6540,-584,-5604,-32248,-6636,-11675,-6591,-3307,-0.38165264511,-0.17167843198,-0.0855011274693,0.465704643415,-0.0820514627484,-0.418681315605,-0.0584944182512,,,-0.00426706856773,,,3
