mean_ax0,mean_ay0,mean_az0,mean_ax1,mean_ay1,mean_az1,mean_gx0,mean_gy0,mean_gx1,mean_gy1,std_ax0,std_ay0,std_az0,std_ax1,std_ay1,std_az1,std_gx0,std_gy0,std_gx1,std_gy1,median_ax0,median_ay0,median_az0,median_ax1,median_ay1,median_az1,median_gx0,median_gy0,median_gx1,median_gy1,mad_ax0,mad_ay0,mad_az0,mad_ax1,mad_ay1,mad_az1,mad_gx0,mad_gy0,mad_gx1,mad_gy1,max_ax0,max_ay0,max_az0,max_ax1,max_ay1,max_az1,max_gx0,max_gy0,max_gx1,max_gy1,min_ax0,min_ay0,min_az0,min_ax1,min_ay1,min_az1,min_gx0,min_gy0,min_gx1,min_gy1,corr_axy0,corr_axz0,corr_ayz0,corr_axy1,corr_axz1,corr_ayz1,corr_gxy0,corr_gxz0,corr_gyz0,corr_gxy1,corr_gxz1,corr_gyz1,label
-1394.44444444,8067.17361111,72.8888888889,-1106.94444444,-1454.75,-20786.5833333,-26.5277777778,-1363.63888889,311.423611111,362.75,4657.39849017,17348.0934292,13857.9475241,1194.18666342,787.088034102,680.996303246,16684.2687063,26273.5839316,2237.21108094,916.164263679,-1504.0,5850.0,-282.0,-926.0,-1418.0,-20772.0,2039.0,-4140.5,822.0,280.5,3065.54320988,15030.7388117,11787.0679012,971.604938272,614.256944444,540.710648148,14658.7376543,24042.5844907,1937.7654321,705.96875,11000,32767,19796,980,8,-19344,28648,32767,3614,2667,-13956,-25424,-31588,-3836,-3604,-22756,-25909,-32768,-4173,-1352,0.116515720292,0.01315888491,0.948616415329,-0.145726290931,-0.182867920063,0.0482570335851,-0.957797351858,,,0.119352063121,,,1
-95.5,7227.07638889,644.666666667,-1102.63888889,-1044.63888889,-20795.8333333,297.409722222,-1346.25,141.826388889,367.208333333,4247.92240128,15062.9672506,15390.8175331,1207.90081223,1004.30231575,598.099343901,19698.2824761,25347.6853973,2115.47289537,1018.51479609,-238.0,5170.0,-282.0,-864.0,-984.0,-20726.0,1699.5,-5642.5,822.0,252.0,2769.29861111,12606.4182099,12945.5185185,985.097608025,746.452160494,483.935185185,17661.8150077,23187.7743056,1841.19772377,730.917824074,13212,32767,25296,980,1436,-19420,32767,32767,3148,3753,-11956,-19640,-31588,-3964,-3684,-22196,-31432,-32768,-4173,-1946,0.253804601606,0.174880388518,0.964254366617,0.0133363799031,-0.0939616224772,0.129107114088,-0.957330586195,,,0.114143222116,,,1
369.888888889,6752.04166667,1349.63888889,-1085.0,-579.333333333,-20793.6666667,558.493055556,-429.993055556,205.333333333,418.104166667,4451.40753274,15192.475696,15092.4705419,1367.7187377,1096.53552329,1066.42087494,19838.0787179,24760.1877357,2119.1997599,1096.38772249,84.0,4794.0,592.0,-938.0,-400.0,-20664.0,907.0,-4295.5,965.5,284.5,2952.06944444,12518.1001157,12962.0405093,1073.0,840.712962963,827.430555556,17368.5625,22834.785108,1848.86574074,798.239293981,14024,32767,25296,3640,1436,-18276,32767,32767,4368,3753,-10148,-21472,-27944,-3964,-3684,-23792,-31432,-32768,-4229,-2031,0.345879389287,0.230503283258,0.952389671546,0.0271661478516,-0.373089985931,0.1746167705,-0.942960011218,,,0.134524720888,,,1
883.75,6006.59722222,2212.44444444,-1374.69444444,12.2777777778,-20775.3888889,1522.28472222,209.034722222,37.0277777778,349.416666667,4519.1462581,15797.9803504,14720.4100134,1590.13686035,954.435698578,1196.60754216,19622.2498206,24493.0151734,2253.87402911,1197.48515327,614.0,4876.0,2372.0,-1568.0,12.0,-20730.0,502.5,-3085.0,35.5,262.5,3170.73263889,12922.3136574,12645.9444444,1220.91435185,707.611111111,953.213734568,17303.0743634,22734.3972801,1913.20833333,856.893518519,14024,32767,28776,3640,1984,-18160,32767,32767,4415,3303,-10148,-24744,-26388,-5104,-3328,-23792,-27735,-32768,-4595,-2789,0.324305890319,0.269247946725,0.943169201998,-0.157743341892,-0.430913097831,0.0501670611902,-0.93386689697,,,0.151596017175,,,1
1067.47222222,5729.15277778,2668.22222222,-1849.52777778,139.555555556,-20696.3055556,1898.70138889,-749.416666667,-15.9097222222,441.208333333,4863.3679716,16201.8480122,14487.124228,1528.7380048,1001.17090734,894.221646761,18951.7691268,24965.3073218,2547.34080986,1205.83735741,586.0,5626.0,3102.0,-1760.0,64.0,-20800.0,2554.0,-6852.5,372.0,401.0,3428.16936728,13260.1527778,12389.1018519,1140.30054012,777.530864198,705.891203704,16787.9082755,23213.318287,2189.86053241,907.650462963,17348,32767,28776,2464,3092,-18160,32767,32767,5421,3303,-7432,-26656,-26432,-5472,-2272,-22832,-27735,-31558,-4671,-2789,0.398301018451,0.29150178281,0.952194888042,0.0298778475233,-0.311492326497,0.0229297761206,-0.932073444318,,,0.0644089008759,,,1
599.222222222,6751.18055556,2412.41666667,-1777.72222222,-230.666666667,-20713.4444444,2275.95138889,-1214.34722222,393.236111111,427.097222222,5220.76883715,16878.6875333,13861.6620783,1343.96026022,933.313459662,855.397423504,17171.9671901,25753.9323456,2561.6949262,1045.66033153,-340.0,7882.0,4656.0,-1752.0,-284.0,-20654.0,2568.5,-8145.5,1007.0,502.5,3481.11882716,13870.8258102,12047.8321759,1002.38117284,666.296296296,706.615740741,14856.7159529,23985.1793981,2213.34220679,768.090856481,17852,32767,20924,2464,3092,-19072,32767,32767,5421,2170,-7432,-28152,-26432,-5472,-2824,-22932,-22458,-31558,-4671,-3051,0.422546561057,0.249518019597,0.943738147898,-0.00779459628781,-0.235637859138,0.377771330808,-0.931132626843,,,0.0287931809199,,,1
18.2222222222,7747.49305556,3813.52777778,-1464.75,-655.166666667,-20768.3888889,3163.63194444,-1073.54861111,369.368055556,331.798611111,5385.760823,17106.4636874,15236.8697628,1402.23381977,840.731998741,911.606382908,18451.4212369,25708.0359595,2594.4392114,990.430192468,-580.0,8854.0,4646.0,-1364.0,-670.0,-20694.0,3911.0,-6809.0,1394.5,493.5,3678.77160494,14125.4515818,13201.929784,1094.46875,600.134259259,766.632716049,16035.919946,23862.7251157,2279.41637731,715.629436728,17852,32767,29052,1596,1540,-19200,32767,32767,4481,2170,-9852,-28152,-26356,-4788,-2896,-22932,-28465,-32768,-4937,-3051,0.410501656112,0.291882208867,0.95886270104,0.00842083189867,-0.144948512186,0.195462986528,-0.938691240231,,,0.23307995872,,,1
549.666666667,8336.14583333,3707.83333333,-1331.36111111,-1024.13888889,-20734.4444444,2330.07638889,145.777777778,366.673611111,367.375,5465.43585553,16565.1433011,16358.6865127,2418.8812377,877.410992925,1082.40427654,18640.5370541,24863.2335864,3023.00408599,1031.44838672,-522.0,6834.0,3768.0,-976.0,-1016.0,-20716.0,4495.0,-1350.0,1096.5,406.0,4171.06018519,13780.5387731,14287.3356481,1713.08796296,666.916666667,867.777777778,16433.9321952,22860.0246914,2571.44965278,738.184027778,13748,32767,29052,8196,1288,-17008,32767,32767,4394,2966,-9852,-27624,-26356,-8680,-3868,-23380,-28465,-32768,-7799,-2333,0.340190679917,0.22804555291,0.97643450898,-0.0691613537156,-0.128205753685,0.0995098509095,-0.976681992083,,,0.322250310743,,,1
1249.22222222,8593.78472222,1895.05555556,-1089.36111111,-1409.05555556,-20714.4166667,-83.5763888889,1644.9375,44.9305555556,409.076388889,4894.75118398,16575.575215,15102.3243484,2381.40968598,859.755305714,1005.27227985,16595.3296158,24751.4928205,2867.36247231,1131.69679574,416.0,6552.0,2910.0,-706.0,-1400.0,-20682.0,-252.5,4631.5,938.0,441.5,3672.74537037,14081.2419946,13009.4282407,1686.58796296,636.307098765,773.206018519,14650.4017168,22588.6493056,2478.1087963,830.991994599,16288,32767,24360,8196,580,-17008,30563,32767,4394,2966,-7660,-21044,-26496,-8680,-3868,-23380,-26081,-32768,-7799,-2657,0.340071580201,0.176192876817,0.956374818796,-0.0584930681112,-0.169105995037,0.182186584608,-0.966560635682,,,0.343983678903,,,1
324.666666667,8845.98611111,1509.61111111,-968.555555556,-1471.0,-20699.1388889,-1517.88888889,1080.54166667,-116.055555556,399.6875,4754.69481641,17131.3414581,14219.9627969,1378.02937122,789.424859243,725.272407093,16063.9370994,25740.2482418,2533.91462476,1099.24176963,-96.0,9020.0,3788.0,-760.0,-1444.0,-20704.0,-2091.5,3062.0,782.5,543.0,3235.47222222,14535.875,12287.3217593,1159.41203704,604.236111111,578.984182099,14188.9598765,23691.3952546,2289.88117284,841.667534722,16288,32767,24312,1680,580,-18740,24523,32767,3622,2729,-9040,-28240,-26496,-4300,-3264,-22204,-30356,-32768,-4706,-2657,0.370734332363,0.238825189001,0.962166391981,0.161778893045,-0.130188477341,0.249833727866,-0.940129965979,,,0.498347595125,,,1
3.69444444444,8198.59027778,2394.44444444,-1385.91666667,-1060.55555556,-20713.3888889,-1481.59722222,2133.91666667,-225.8125,317.916666667,5298.79365777,16728.2508135,14517.5017297,1359.21285067,827.221567277,852.100433287,16761.2825115,26039.7363724,3237.14313522,1004.97030885,-494.0,11562.0,5244.0,-1286.0,-1038.0,-20758.0,-2708.5,4085.5,836.5,448.0,3504.14351852,13871.9103974,12637.3302469,1093.3275463,620.785493827,679.980709877,14995.8917824,24262.4039352,2927.77777778,753.430555556,18552,32767,23376,1528,1804,-18272,27876,32767,4354,2729,-9040,-28240,-27968,-4448,-3084,-22516,-30356,-32768,-7063,-2263,0.327730414174,0.248631290938,0.970709268349,-0.0282452911019,-0.0785387389863,0.11148860886,-0.944325459004,,,0.482712450367,,,1
762.055555556,7296.54166667,2808.72222222,-1616.58333333,-962.0,-20736.1666667,-1592.75694444,3401.74305556,-285.104166667,283.972222222,5329.43593465,16125.0995256,15001.3243958,1281.06930587,944.109748273,912.413950344,18341.3095018,25390.2663423,3123.12508615,926.029806227,106.0,6634.0,3526.0,-1422.0,-926.0,-20730.0,-5777.5,7019.0,799.0,464.0,3514.07407407,13304.4380787,12815.1566358,1007.49768519,657.5,755.55787037,16285.0688657,23682.2712191,2784.1171875,712.367283951,18552,32767,25452,1528,1804,-18272,32767,32767,4354,2007,-7808,-25596,-27968,-4852,-3980,-22736,-29487,-31635,-7063,-2263,0.396695185897,0.262683137513,0.966300526338,-0.151941855408,-0.206237525897,0.294557889081,-0.959806018102,,,0.274030549288,,,1
945.916666667,5432.01388889,2154.19444444,-1714.66666667,-1121.11111111,-20748.25,-1303.9375,3053.375,75.6875,487.645833333,4652.56622398,16009.2430631,15468.3693995,1232.60833224,923.3980959,764.057511657,19975.0942458,25469.3225017,2501.40343955,952.403866769,152.0,4284.0,540.0,-1512.0,-1128.0,-20764.0,-3975.0,6753.0,617.0,647.5,3016.19097222,12904.2932099,13230.5189043,974.074074074,647.706790123,611.579861111,17585.4539931,23783.5815972,2213.88020833,724.730902778,17584,32767,28068,1152,1604,-19060,32767,32767,3956,3008,-6548,-26664,-25580,-4852,-3980,-22736,-29487,-30437,-4650,-2141,0.455296361277,0.314127720529,0.966259934885,0.0530964178939,-0.160783916246,0.427949367931,-0.962297832133,,,-0.207484510505,,,1
298.972222222,5720.85416667,2523.69444444,-1654.83333333,-1039.0,-20770.9444444,-518.840277778,1964.54166667,-29.7013888889,458.333333333,4416.53837162,16338.5836535,15215.8301453,1354.09824973,747.551864562,856.520982053,19766.7872766,25610.5913017,2503.57440439,927.910661542,-504.0,4076.0,1556.0,-1468.0,-1076.0,-20944.0,-1002.5,3413.5,50.5,388.5,3063.08834877,13428.3935185,13422.2928241,1064.42592593,559.194444444,690.924382716,17437.9836034,23916.568287,2213.43335262,693.527777778,17584,32767,28068,1408,1604,-18688,32767,32767,3956,3008,-6548,-26664,-25340,-4700,-2612,-22996,-28971,-31495,-4334,-2128,0.420505995827,0.275697338661,0.964132541299,0.26417974508,-0.107116042349,0.239798025669,-0.963500050007,,,-0.434354452251,,,1
