mean_ax0,mean_ay0,mean_az0,mean_ax1,mean_ay1,mean_az1,mean_gx0,mean_gy0,mean_gx1,mean_gy1,std_ax0,std_ay0,std_az0,std_ax1,std_ay1,std_az1,std_gx0,std_gy0,std_gx1,std_gy1,median_ax0,median_ay0,median_az0,median_ax1,median_ay1,median_az1,median_gx0,median_gy0,median_gx1,median_gy1,mad_ax0,mad_ay0,mad_az0,mad_ax1,mad_ay1,mad_az1,mad_gx0,mad_gy0,mad_gx1,mad_gy1,max_ax0,max_ay0,max_az0,max_ax1,max_ay1,max_az1,max_gx0,max_gy0,max_gx1,max_gy1,min_ax0,min_ay0,min_az0,min_ax1,min_ay1,min_az1,min_gx0,min_gy0,min_gx1,min_gy1,corr_axy0,corr_axz0,corr_ayz0,corr_axy1,corr_axz1,corr_ayz1,corr_gxy0,corr_gxy1,label
-25063.7708333,9859.34722222,1118.06944444,5500.69444444,-966.388888889,9960.94444444,-7569.77083333,806.0,366.590277778,589.784722222,5864.71885795,22683.2344801,13330.341955,7949.52862681,2198.98699218,16706.5049162,15934.2161527,29297.2753281,10848.3973664,1928.02202046,-24968.0,19372.0,3338.0,2564.0,-844.0,4178.0,-8387.5,-3313.5,2054.0,305.0,4899.42795139,18675.8238812,10666.1469907,6371.44290123,1693.58796296,15239.8533951,13306.6906829,27492.1666667,8322.81317515,1542.81442901,-6460,32767,26868,32072,4416,32767,31607,32767,22242,5895,-32768,-32768,-32768,-7848,-6464,-12124,-32768,-32768,-32768,-4788,-0.590650793843,-0.0708370952655,0.0690418123295,-0.181957095374,0.75259894013,-0.273320218784,0.590061680366,0.254930990422,6
-26054.2708333,12110.3541667,3766.54166667,4685.88888889,-701.916666667,7733.53472222,-8716.24305556,-2759.40972222,1273.32638889,397.715277778,6237.96093771,20409.1884759,11810.5238036,7555.0155166,2294.25210478,16212.62747,13231.4924118,29027.8497703,11224.5564118,2584.52869914,-26642.0,18868.0,5852.0,1656.0,-732.0,90.0,-7474.5,-10827.5,2341.5,-89.0,5205.67621528,15627.5089699,9329.39814815,5914.10030864,1693.1412037,14594.388696,10673.4472415,26962.1028164,8492.06790123,2123.29870756,-4452,32767,25328,26544,5668,32767,24894,32767,22242,5895,-32768,-32768,-32768,-7060,-6800,-12124,-32768,-32768,-32768,-7133,-0.46876663032,-0.27225731042,0.11109946894,-0.145979079957,0.744593021617,-0.170614778021,0.37011187121,0.16880781712,6
-25856.6666667,14659.1875,4324.44444444,5049.74305556,-615.944444444,8609.36805556,-9038.34027778,-2699.48611111,49.6805555556,138.958333333,6349.17238151,20045.4635926,11421.6901948,8546.72932965,2435.48250781,16742.3599237,10286.583818,28867.8875204,12072.7340179,3070.0572325,-27182.0,19706.0,7066.0,1598.0,-546.0,1196.0,-8160.0,-16180.5,1604.0,-329.0,5154.92592593,14558.9036458,9244.03703704,6632.68441358,1825.1095679,15280.7071759,7910.51668596,27200.7384259,9086.67380401,2511.46875,-4452,32767,20748,32767,7252,32767,13718,32767,23881,5902,-32768,-32768,-31816,-7544,-6800,-12836,-32768,-32768,-32768,-9230,-0.427152435848,-0.339999418608,0.159003218252,-0.0819315914449,0.718899791335,-0.160546930556,0.408055502913,0.363749214773,6
-24572.8333333,15484.1319444,5941.86111111,5511.875,-527.833333333,9755.20138889,-7512.91666667,2445.86805556,256.055555556,559.722222222,5265.43013869,20290.57195,10256.8220535,8897.30314438,2290.76315497,16884.1194074,11361.425207,29339.201502,12737.8407902,3024.79099306,-24672.0,21746.0,8540.0,2340.0,-554.0,4590.0,-8042.0,3465.0,2200.0,559.0,4267.98842593,14643.6361883,8190.24729938,6929.21527778,1712.39351852,15436.8793403,8963.30787037,28229.4097222,9769.22916667,2376.01388889,-8216,32767,20408,32767,7252,32767,23432,32767,23881,6277,-32768,-32768,-27980,-8988,-6248,-12836,-32768,-32768,-32768,-9230,-0.520789812081,-0.147545471369,0.0864339403313,0.0948033239763,0.703121509425,-0.0123503393733,0.648068927238,0.431566441187,6
-24569.6944444,14765.4375,7471.27777778,4607.125,-547.527777778,7784.19444444,-8966.72222222,6930.57638889,650.291666667,676.25,5172.75181702,20166.4835498,9353.14448186,8519.8357792,2340.19173186,16790.5427599,13406.2143692,28943.3507969,12207.5744295,2849.5407175,-24698.0,20598.0,10662.0,1188.0,-518.0,526.0,-9621.5,31466.0,2200.0,492.0,4254.29050926,14541.9496528,7397.66589506,6173.05729167,1647.36111111,15166.0073302,11360.3271605,27494.8713349,9442.37847222,2196.98263889,-9932,32767,20408,32767,6920,32767,32767,32767,24391,6277,-32768,-32768,-22612,-9588,-10044,-12728,-32768,-32768,-32768,-9912,-0.48095633103,-0.194578417239,0.0238625013753,-0.0411668559205,0.67127107948,-0.0595706055882,0.66015388133,0.351011304759,6
-25995.8888889,11138.2708333,6989.55555556,5274.13194444,-1137.94444444,9081.375,-12023.2222222,5321.48611111,-673.236111111,650.638888889,6038.97324565,22880.2168779,10552.085359,9045.07520853,2869.17312173,17366.5930501,13804.9220327,29270.010501,12609.4163177,2719.37006437,-27632.0,19226.0,9922.0,1682.0,-678.0,3172.0,-14867.0,24384.5,976.0,194.0,5148.35030864,18323.8411458,8499.94753086,6825.43142361,2151.52083333,15900.1579861,11659.7854938,27984.9594907,9737.22472994,2044.70100309,-9932,32767,23636,32767,7424,32767,32767,32767,24684,6661,-32768,-32768,-31732,-10772,-10044,-12560,-32768,-32768,-32768,-9912,-0.597316374222,-0.3614770027,0.149227539772,-0.306456978524,0.667380531362,-0.310804372794,0.57234507458,0.364383375924,6
-27354.0833333,11577.5694444,5503.16666667,5526.90972222,-1048.88888889,9549.8125,-12389.9722222,-262.298611111,670.444444444,482.590277778,6137.84208395,23359.3014515,11944.5644284,8884.74006523,2605.56857978,16928.9039108,14567.0183749,29926.5514727,12882.3937319,2422.88592706,-29964.0,20734.0,8318.0,2404.0,-686.0,4952.0,-15770.5,-8990.0,2193.0,86.5,5278.81597222,19176.0603781,9487.80324074,6827.36448688,1952.46296296,15368.3168403,12085.2974537,28727.1667631,9866.41820988,1877.91155478,-7176,32767,23636,32767,7424,32767,32767,32767,24684,7192,-32768,-32768,-32768,-10772,-10016,-12572,-32768,-32768,-32768,-6992,-0.534830004106,-0.409003490692,0.222776358907,-0.323064937951,0.709519505122,-0.228756938736,0.633624720518,0.199173609244,6
-27428.9722222,15654.6180556,2957.30555556,4977.92361111,-669.833333333,7261.91666667,-11265.2777778,-2471.3125,1449.25,2.0625,6182.27059918,21169.5575485,13984.5818303,9052.40067149,2108.48886331,16325.5064392,15213.358647,29464.0796667,13116.7988582,2578.78655591,-30070.0,23150.0,5962.0,1492.0,-726.0,746.0,-15193.0,-13690.5,2492.0,-368.5,5284.10300926,16177.7130594,11410.179784,6590.86082176,1617.22685185,14552.6782407,12254.0115741,28047.1623264,9866.91319444,2010.61458333,-7176,32767,22812,32767,6132,32767,32767,32767,24921,7192,-32768,-32768,-32768,-9244,-6672,-12920,-32768,-32768,-32768,-8073,-0.376366784975,-0.42712197917,0.154649353661,-0.221185855226,0.723178283701,-0.100525953085,0.744611525981,0.210004870224,6
-25932.0,15552.2152778,-182.888888889,5825.52777778,-973.944444444,9338.89583333,-8152.86111111,1040.32638889,-208.736111111,288.1875,7030.65003709,21193.585711,15511.3417089,9863.00044983,2270.65724066,16921.5215313,14622.6752929,29000.4737091,12962.3905634,3010.58341108,-28290.0,22964.0,2690.0,1924.0,-744.0,3802.0,-11050.0,-1475.0,1443.0,-59.5,5626.77777778,15963.4768519,13057.5432099,7562.47646605,1665.69058642,15497.0758102,11648.5887346,27520.9927662,9719.96990741,2346.30034722,616,32767,22812,32767,4920,32767,32767,32767,24921,6564,-32768,-32768,-32768,-10648,-8412,-12920,-32768,-32768,-32768,-9815,-0.575341492645,-0.337775084816,0.073552493361,-0.416539970546,0.706166380307,-0.262167976653,0.625238767727,0.330390981724,6
-25515.0,14280.375,75.9444444444,5209.11805556,-971.222222222,9512.41666667,-6589.65277778,4488.64583333,369.715277778,817.263888889,7771.67136851,20861.6350126,15295.7859729,9149.87804229,2299.72939863,16788.0384396,13433.5038004,29155.0896212,11561.8448456,3295.00516885,-27916.0,20080.0,4426.0,1716.0,-678.0,4198.0,-9767.5,16244.0,1799.5,543.5,6139.84722222,15349.1232639,12891.2854938,6998.6484375,1740.40277778,15279.0358796,10560.3634259,27651.5454282,8855.03655478,2609.84799383,616,32767,19680,32767,4164,32767,31340,32767,21357,8333,-32768,-32768,-32768,-10648,-8412,-13736,-31291,-32768,-32768,-9815,-0.676783400594,-0.358349910503,0.067555131288,-0.524802705362,0.691484479993,-0.35261770388,0.515079239614,0.333258679756,6
