mean_ax0,mean_ay0,mean_az0,mean_ax1,mean_ay1,mean_az1,mean_gx0,mean_gy0,mean_gx1,mean_gy1,std_ax0,std_ay0,std_az0,std_ax1,std_ay1,std_az1,std_gx0,std_gy0,std_gx1,std_gy1,median_ax0,median_ay0,median_az0,median_ax1,median_ay1,median_az1,median_gx0,median_gy0,median_gx1,median_gy1,mad_ax0,mad_ay0,mad_az0,mad_ax1,mad_ay1,mad_az1,mad_gx0,mad_gy0,mad_gx1,mad_gy1,max_ax0,max_ay0,max_az0,max_ax1,max_ay1,max_az1,max_gx0,max_gy0,max_gx1,max_gy1,min_ax0,min_ay0,min_az0,min_ax1,min_ay1,min_az1,min_gx0,min_gy0,min_gx1,min_gy1,corr_axy0,corr_axz0,corr_ayz0,corr_axy1,corr_axz1,corr_ayz1,corr_gxy0,corr_gxz0,corr_gyz0,corr_gxy1,corr_gxz1,corr_gyz1,label
-1057.91666667,5333.55555556,3481.41666667,-485.833333333,-1247.36111111,-20830.7777778,3287.34722222,-1171.84722222,97.6597222222,249.1875,2851.79663527,10831.2178304,18306.468973,583.03337476,1404.08456408,683.894446978,10760.0156454,14929.064529,538.151955081,1903.98179007,-426.0,4170.0,7506.0,-494.0,-1210.0,-20886.0,5353.5,-8020.0,103.5,864.5,2272.76041667,8935.7191358,15331.9583333,471.726851852,1150.7966821,530.952160494,9579.98070988,13785.8738426,441.858892747,1500.09895833,3196,27408,29440,1052,1828,-18640,22792,25727,1183,3304,-9904,-16332,-32768,-1812,-5292,-22060,-14792,-26650,-1323,-4585,-0.474981836856,-0.325637093871,0.79793564972,0.0337325095464,-0.135764435136,0.0846967402145,-0.446402144789,,,0.10032211076,,,2
-2286.58333333,8034.86111111,6555.91666667,-561.861111111,-1621.13888889,-20851.1388889,1912.44444444,4136.44444444,-50.6180555556,187.722222222,3872.73654986,11593.308759,17321.3162921,588.474270116,1373.44156877,718.243414834,9572.14970396,14831.9175994,639.169609854,1592.87106509,-1116.0,8880.0,11020.0,-566.0,-1504.0,-20898.0,2700.5,12157.0,-14.5,462.5,3325.31134259,9470.37654321,13950.5474537,461.527777778,1168.93248457,567.099537037,8495.97993827,13583.3950617,507.504918981,1223.05246914,3172,29452,26168,1504,1132,-18828,16582,20145,1423,3275,-12248,-19176,-32768,-2160,-4476,-22564,-13446,-26025,-1883,-4585,-0.524259267717,-0.523784941594,0.826900934786,-0.00662869938154,-0.0506241849932,0.176192004166,-0.230228022018,,,-0.0489951884074,,,2
-3930.36111111,10261.0902778,11172.1388889,-563.555555556,-1700.77777778,-20758.8611111,2389.40972222,-155.326388889,164.729166667,603.548611111,4140.38356152,11599.6320317,15658.4302362,558.888229287,1305.70863028,750.435012408,9222.78003263,16856.9626091,723.622290869,1118.58830131,-4082.0,13280.0,15164.0,-504.0,-1636.0,-20838.0,2619.0,35.5,249.0,665.0,3673.60609568,9421.55497685,12355.6751543,437.419753086,1102.11111111,604.805169753,7852.57638889,15776.8958333,601.494212963,883.664641204,2472,32767,28672,1504,844,-18828,22218,20145,1423,2834,-13204,-19176,-32768,-2160,-4736,-22564,-13405,-28297,-1883,-2566,-0.52869812833,-0.593858828005,0.579856307125,-0.155886641625,-0.204890912138,0.0996528088348,0.0619774124715,,,0.271187190911,,,2
-2716.19444444,6144.0625,8686.05555556,-528.305555556,-1235.19444444,-20840.7777778,4551.53472222,-5076.97916667,242.743055556,444.013888889,4206.09192109,11262.8098205,17704.3077717,609.360839943,1350.78445625,689.239455628,9891.45947917,16272.5121117,684.951396842,1529.19149983,-1542.0,5120.0,12320.0,-524.0,-1224.0,-20868.0,5919.0,-11914.0,273.5,657.0,3539.11574074,8953.9609375,14419.6859568,479.416666667,1105.51658951,573.533950617,8387.49758873,14357.0824653,563.274787809,1144.77565586,7936,32767,31440,1420,1828,-19188,22218,20942,1746,2834,-13204,-19132,-32768,-1804,-4736,-22292,-13896,-28297,-1364,-3946,-0.480179267362,-0.424421678217,0.61082574784,-0.169834053915,-0.531000555602,0.24186382018,-0.197245131418,,,0.276353874464,,,2
-1811.19444444,4750.55555556,4251.80555556,-641.472222222,-1247.69444444,-20815.0833333,4714.70138889,931.055555556,11.3055555556,185.8125,4452.6156959,12759.849166,18113.7369953,618.674196537,1474.26248139,687.832589609,10328.5638954,16510.1377819,665.08456035,1743.83902497,-600.0,3554.0,9030.0,-696.0,-1100.0,-20858.0,5667.5,-726.5,94.0,507.0,3559.74845679,10122.3395062,14856.8406636,486.481095679,1207.55787037,556.386574074,8970.88879244,15288.5979938,519.971450617,1423.19878472,7936,32072,31440,1420,1828,-18900,21816,26286,1746,2947,-12356,-22592,-32768,-1936,-4328,-22292,-13896,-28121,-1417,-3946,-0.476099082337,-0.366885374227,0.749525890252,0.00874041983466,-0.34334950774,0.148955466246,-0.413352852211,,,0.139528312963,,,2
-3058.44444444,9362.30555556,7771.27777778,-708.444444444,-1669.11111111,-20775.6388889,4532.38194444,5281.38194444,207.708333333,221.465277778,4603.79740153,13548.9268531,16427.1782485,548.654320429,1407.35279503,720.624579633,9678.98971133,15848.4199407,834.076281288,1732.31827335,-1014.0,10296.0,11652.0,-696.0,-1572.0,-20860.0,5313.0,11285.5,242.5,616.0,4036.09567901,11638.7179784,12764.5084877,433.12345679,1176.86419753,593.709490741,8269.32764275,13939.3162616,631.811921296,1370.27758488,4672,32072,28844,1260,1260,-18900,20006,26286,2255,3516,-12356,-22592,-32768,-1952,-4328,-22744,-13256,-28482,-1417,-4374,-0.588521262746,-0.521522110702,0.7439960807,0.152650407265,0.0180910350036,-0.0554604905849,-0.210909049226,,,-0.0136012775985,,,2
-3961.83333333,11142.8055556,11952.25,-543.361111111,-1619.83333333,-20788.0,4269.86805556,-1099.63194444,278.611111111,534.465277778,4268.1808411,11763.9244114,15224.0209108,552.321111262,1324.05048179,756.515234942,9038.5514475,16313.3174001,880.939272342,1512.98656123,-3578.0,13754.0,15132.0,-530.0,-1604.0,-20830.0,5753.5,-2393.5,296.0,746.0,3803.6875,9648.97145062,11512.0972222,425.232253086,1099.38888889,640.555555556,7611.03366127,15072.3921682,738.93595679,1087.95717593,4000,28152,31744,1260,1704,-19356,20006,24236,2255,3516,-11716,-21848,-32768,-1952,-4176,-22744,-13256,-28482,-1342,-4374,-0.617812349618,-0.568263143264,0.637202805839,0.227307124049,0.0251454096644,-0.153712725928,0.0657177494903,,,0.0883413461887,,,2
-3017.19444444,6481.41666667,9008.16666667,-344.222222222,-1245.91666667,-20843.7222222,4370.59722222,-5053.46527778,185.006944444,593.243055556,4036.34434287,12456.2715742,17203.2545165,610.093337402,1304.55725952,691.905754167,10200.252553,15617.4270697,777.427517783,1535.69731887,-1834.0,6834.0,13210.0,-364.0,-1388.0,-20904.0,4902.5,-11749.5,151.5,898.5,3486.07677469,9921.7662037,14114.1412037,479.885802469,1117.36574074,571.233796296,8783.16396605,13840.0647184,661.257040895,1119.93152006,6204,29016,31744,976,1704,-19356,25099,22413,1759,2900,-11716,-26176,-31728,-2476,-4016,-22496,-12369,-26112,-1290,-4132,-0.610868681382,-0.550256081124,0.724330092198,0.0955857821611,-0.173248309761,0.050769865819,-0.177453228043,,,-0.156594589231,,,2
-2181.88888889,3899.5,4734.94444444,-328.861111111,-1160.63888889,-20845.9722222,4173.00694444,1181.90277778,92.7847222222,254.513888889,3582.38909053,14372.2251943,16584.6475067,686.23487397,1377.71966564,729.325772984,11627.2820541,16883.9842348,893.757066876,2139.84076914,-1584.0,4260.0,7196.0,-282.0,-1298.0,-20790.0,2283.5,3613.5,68.0,682.0,2881.15123457,11282.0138889,13644.3279321,563.206404321,1186.45447531,572.304012346,10264.2574267,15642.1957948,758.400752315,1663.81674383,8936,30148,31176,996,1644,-18516,26356,26597,2244,5193,-10476,-31300,-30004,-2476,-4016,-22980,-12369,-26112,-1461,-4998,-0.437502575054,-0.372157253325,0.761734653728,0.125282028428,-0.291541190636,0.266101320187,-0.44768642595,,,-0.458749272909,,,2
-3796.25,8874.89583333,7868.61111111,-482.277777778,-1567.80555556,-20782.6666667,3639.99305556,5286.22916667,62.2291666667,223.902777778,4670.48982247,14084.9184381,14475.0899168,676.068545005,1388.51499524,815.529001598,10807.7778957,16741.0482998,912.253482124,1906.03219955,-3084.0,10446.0,9868.0,-486.0,-1862.0,-20870.0,3872.0,11726.5,-111.5,464.0,3946.01041667,11474.7905093,11315.7314815,531.777777778,1185.04128086,641.296296296,9288.49315201,14798.9079861,764.493923611,1385.78414352,8936,32767,31116,1364,1584,-18516,26356,26597,2244,5193,-12832,-31300,-29512,-2352,-3984,-22980,-14834,-28194,-1461,-4998,-0.470820450673,-0.519693171995,0.68104571625,0.0604734638672,-0.202843763442,0.108845249132,-0.288172706762,,,-0.400437854125,,,2
