ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-20780,12932,5000,-4535,-32768,-1,-5512,-2960,-16064,2600,-11668,-1
-22776,16440,2740,-8809,-32768,-1,-5120,-2676,-16272,2016,-11561,-1
-23264,20320,1684,-12676,-32768,-1,-4716,-2144,-17212,981,-11101,-1
-22788,21680,3820,-17452,-32768,-1,-4256,-1108,-17676,-351,-10306,-1
-21980,22460,5152,-22694,-32768,-1,-5084,-268,-17860,-1102,-9888,-1
-21596,24288,2552,-27856,-32768,-1,-5144,108,-18112,-987,-9936,-1
-24440,28964,-2944,-32248,-32768,-1,-5112,-272,-17044,-951,-9930,-1
-25728,31572,-7008,-32768,-31381,-1,-5324,24,-18196,-1413,-10339,-1
-25548,32600,-7968,-32768,-27566,-1,-4512,248,-19536,-2214,-11050,-1
-24640,31360,-9168,-32768,-23077,-1,-2228,868,-21120,-1582,-11133,-1
-24416,29108,-14288,-32768,-17274,-1,-208,1224,-22180,477,-10314,-1
-23944,27512,-22088,-32768,-10153,-1,-276,1120,-21684,3300,-8757,-1
-20824,28244,-28880,-32768,-3992,-1,-1736,324,-20660,5046,-7890,-1
-19124,26452,-28784,-32768,1235,-1,-3192,-1028,-19356,4957,-8258,-1
-18696,23764,-27888,-32097,6116,-1,-4292,-2496,-18448,4275,-9369,-1
-17740,20956,-32768,-27454,11647,-1,-4844,-3516,-17580,3878,-10484,-1
-16648,17540,-32768,-18973,17690,-1,-5688,-3576,-17420,2493,-11348,-1
-17000,15616,-32768,-9437,22479,-1,-5436,-2828,-16848,1307,-12172,-1
-16860,13380,-32768,-465,24919,-1,-5908,-1144,-16388,664,-12981,-1
-16952,9412,-32768,7985,26767,-1,-5276,80,-16784,-940,-13671,-1
-16836,5736,-32768,15598,27939,-1,-4968,808,-17388,-1544,-14218,-1
-17352,2976,-32768,23412,27756,-1,-4240,876,-18264,-1883,-14651,-1
-18464,1068,-32768,30896,26662,-1,-4700,620,-18848,-2326,-14723,-1
-19644,36,-32768,32767,24495,-1,-5272,-104,-18892,-2805,-14985,-1
-20648,-1176,-32768,32767,21967,-1,-6220,-732,-17976,-2701,-15383,-1
-22108,-1364,-31144,32767,17617,-1,-6948,-372,-16696,-2448,-15934,-1
-21656,-696,-31856,32767,15071,-1,-5960,1736,-15616,-3625,-15810,-1
-22344,-2272,-30344,32767,11944,-1,-6556,3640,-16004,-5100,-15321,-1
-22732,-1300,-26584,32767,8463,-1,-7040,4424,-17144,-5707,-14665,-1
-21856,-2448,-23368,32767,4278,-1,-7752,4372,-17616,-5235,-14059,-1
-20972,-1424,-21300,32767,1736,-1,-6936,3652,-18944,-4480,-13395,-1
-19432,-552,-19488,32767,-293,-1,-6844,2408,-19020,-3505,-12989,-1
-17616,-2616,-18096,32767,-2807,-1,-6944,1932,-19316,-2427,-12741,-1
-15412,-4572,-15840,32767,-6242,-1,-6660,1624,-18364,-2035,-12668,-1
-13152,-4632,-13712,32767,-9581,-1,-6396,1856,-17892,-1461,-12479,-1
-12884,-4192,-11188,32767,-13102,-1,-6688,2484,-17728,-1358,-12096,-1
-12900,-2656,-9520,32767,-16307,-1,-7040,2832,-16288,-1786,-11864,-1
-12776,-1248,-7656,31397,-18741,-1,-6884,3224,-16672,-2130,-11598,-1
-12704,-544,-6212,27524,-19983,-1,-6856,2800,-16620,-1654,-11425,-1
-11940,420,-4996,24037,-20850,-1,-6572,2496,-17304,-1620,-11327,-1
-12272,824,-4028,21349,-21156,-1,-6268,2160,-17600,-1294,-11018,-1
-10920,1628,-3148,19356,-21454,-1,-6216,1588,-18468,-879,-10803,-1
-10296,2168,-2660,17054,-21650,-1,-6276,1532,-18372,-456,-10565,-1
-9636,3036,-2436,15205,-22126,-1,-5968,1844,-17976,61,-10467,-1
-9176,3868,-924,12827,-22471,-1,-6168,2116,-17992,173,-10365,-1
-8108,4640,168,10078,-22784,-1,-6052,2268,-17164,203,-10307,-1
-7480,5288,416,7138,-23097,-1,-6184,2412,-17576,597,-10378,-1
-7812,6908,660,4037,-23416,-1,-5928,2208,-17792,823,-10227,-1
-7964,7896,948,583,-23851,-1,-5304,2100,-18264,1196,-9832,-1
-8256,8380,1148,-3052,-24552,-1,-4664,1968,-18636,1994,-9623,-1
-9104,9700,1040,-6107,-25547,-1,-4532,1984,-18408,2406,-8956,-1
-8804,12360,916,-9370,-26828,-1,-4136,2100,-18000,2468,-7715,-1
-7816,16272,-56,-13197,-28161,-1,-3824,1904,-16888,2504,-6261,-1
-7488,19384,-744,-16778,-28733,-1,-4740,1036,-16456,2195,-5139,-1
-8784,21496,-920,-21297,-28971,-1,-5120,660,-16776,510,-4938,-1
-7268,21044,-1720,-23347,-28385,-1,-5920,164,-17312,-1158,-4901,-1
-7008,22500,-1736,-26024,-28098,-1,-6408,-404,-17652,-1989,-4800,-1
-7348,22836,-3352,-28751,-27996,-1,-6108,-476,-17036,-2094,-4572,-1
-8024,24128,-4896,-30788,-27188,-1,-6036,-964,-17396,-2244,-4801,-1
-8048,25776,-6700,-32768,-25447,-1,-5324,-976,-18760,-2729,-5385,-1
-9488,26476,-7948,-32768,-22888,-1,-2916,-1088,-19812,-2397,-6011,-1
-12352,27384,-9344,-32768,-19828,-1,-1000,-996,-21288,-932,-6148,-1
-13832,28180,-12832,-32768,-16363,-1,-256,-696,-21812,950,-5668,-1
-13808,27600,-16836,-32768,-12039,-1,-1272,-604,-21488,3025,-5284,-1
-14296,27404,-18732,-32768,-6880,-1,-2888,-112,-20316,4325,-5261,-1
-14836,27020,-20752,-32768,-1525,-1,-3932,164,-19384,4418,-5003,-1
-15212,26408,-25320,-32768,3988,-1,-5268,248,-19428,3774,-4716,-1
-15728,25288,-29876,-32768,9328,-1,-5056,272,-19188,3351,-4005,-1
-16004,24460,-32768,-28803,15059,-1,-4516,-464,-18240,2669,-3248,-1
-16536,21004,-32768,-22386,21085,-1,-3972,-2008,-17400,1739,-2768,-1
-14792,16556,-32768,-13232,25895,-1,-3136,-3984,-16580,396,-2694,-1
-12040,12192,-32768,-1979,29042,-1,-3852,-6168,-16832,395,-3790,-1
-10252,10184,-32768,9701,29993,-1,-3468,-7600,-17264,847,-5585,-1
-9860,9208,-32768,19683,29022,-1,-4128,-7096,-18280,-121,-7229,-1
-10176,6948,-32768,28296,26750,-1,-4472,-5864,-18712,-1720,-8578,-1
-12580,6012,-32768,32767,23722,-1,-4636,-3668,-19012,-2164,-9230,-1
-14140,4852,-32768,32767,19889,-1,-4288,-2376,-19108,-2280,-9588,-1
-16236,4236,-32768,32767,15906,-1,-4532,-1872,-19028,-2088,-9836,-1
-17136,3156,-32492,32767,11894,-1,-4912,-1716,-18052,-1894,-9656,-1
-18028,3344,-30672,32767,8480,-1,-5876,-2112,-18324,-2103,-9133,-1
-18464,920,-27992,32767,4544,-1,-6520,-2980,-18520,-2028,-8905,-1
-18896,684,-24936,32767,947,-1,-6728,-2972,-17168,-2073,-8975,-1
-18640,600,-21972,32767,-1808,-1,-7096,-3712,-17752,-2649,-9829,-1
-17884,-188,-18996,32767,-4146,-1,-6840,-2796,-19272,-2504,-10212,-1
-16872,-1148,-18224,32767,-6437,-1,-6792,-2380,-18584,-1119,-10582,-1
-16180,-1328,-16072,32767,-8961,-1,-6200,-1720,-18060,-576,-10775,-1
-15776,-324,-13408,32767,-10891,-1,-5564,-1252,-17888,-573,-10847,-1
-14892,296,-12024,32767,-12612,-1,-5768,-1292,-16772,-114,-10829,-1
-13428,796,-10428,30788,-13649,-1,-6000,-1516,-16808,-40,-10718,-1
-12396,1072,-8568,28363,-14744,-1,-5552,-1812,-16984,248,-10621,-1
-10880,880,-7320,25982,-15874,-1,-5984,-2092,-16548,-15,-11002,-1
-9860,1724,-5996,23873,-16831,-1,-6184,-2116,-16772,-691,-11115,-1
-8940,2300,-5672,21665,-18034,-1,-6048,-2468,-17352,-653,-11554,-1
-8020,2864,-5092,19846,-19383,-1,-5340,-2120,-17704,-621,-11691,-1
-7532,4060,-3936,18041,-20603,-1,-4900,-2300,-17280,-291,-12037,-1
-8020,4824,-3144,15708,-21930,-1,-5148,-1772,-16868,-187,-12615,-1
-7920,6000,-2116,12785,-22860,-1,-5244,-1424,-17028,-484,-12434,-1
-6224,7092,-1396,8827,-23707,-1,-5040,-916,-16912,-482,-12517,-1
-4560,4888,-1756,6339,-25460,-1,-5312,-1196,-17292,-235,-12487,-1
-4244,3828,-2068,5555,-27496,-1,-5464,-1148,-17608,173,-12413,-1
-4868,4196,-1176,4354,-29762,-1,-4864,-1108,-17916,528,-12025,-1
-5532,7160,-472,2156,-31535,-1,-4756,-640,-18224,436,-11447,-1
-8404,11016,-428,-1379,-32768,-1,-4984,-648,-18288,265,-11350,-1
-11324,13840,92,-6205,-32768,-1,-4548,-820,-17672,765,-11010,-1
-12524,15744,100,-11030,-32768,-1,-4336,-1020,-16924,394,-10512,-1
-11592,16752,-724,-15118,-32768,-1,-4960,-1056,-17964,-383,-9943,-1
-11628,18200,-1744,-17641,-32768,-1,-4156,-1396,-17968,-271,-9809,-1
-12916,19584,-3452,-19345,-32768,-1,-4136,-1500,-17812,-590,-9300,-1
-14536,21668,-4404,-21018,-31776,-1,-4120,-1356,-18416,-601,-8886,-1
-15284,24356,-4656,-23953,-29167,-1,-4064,-1256,-17500,-678,-8663,-1
-14204,25328,-4808,-27801,-26567,-1,-3664,-1084,-16724,-296,-8194,-1
-12708,26204,-5752,-31989,-23922,-1,-4124,-1080,-16140,-1296,-7746,-1
-12920,25568,-7628,-32768,-22034,-1,-4844,-1244,-16720,-2504,-7903,-1
-14176,26228,-9992,-32768,-19528,-1,-6268,-1656,-18040,-3060,-9152,-1
-15000,27364,-14648,-32768,-16232,-1,-5952,-1384,-20264,-2735,-10965,-1
-13596,27944,-17168,-32768,-12165,-1,-3792,52,-21096,-310,-11680,-1
-13820,27632,-18556,-32768,-8204,-1,-1164,1132,-21572,1266,-10910,-1
-14684,27104,-22588,-32768,-3668,-1,-156,1512,-21152,1789,-9147,-1
-13072,24692,-28212,-32768,1070,-1,-1404,1364,-20104,2845,-7830,-1
-10236,21484,-29800,-32768,5659,-1,-3612,468,-20896,3180,-7539,-1
-10604,20304,-31440,-30250,10341,-1,-5120,-568,-20316,3203,-8371,-1
-12516,19236,-32768,-26009,14671,-1,-5200,-1708,-18912,3532,-9200,-1
-11792,15296,-32768,-19012,18103,-1,-5740,-2048,-18424,2586,-9796,-1
-9888,11232,-32768,-9617,20932,-1,-5960,-1384,-18240,1015,-10793,-1
-9600,9052,-32768,938,22744,-1,-4820,-288,-17980,1448,-11766,-1
-10404,6592,-32768,10434,23220,-1,-4280,332,-17840,1627,-12467,-1
-10000,3220,-32768,19190,22349,-1,-3488,524,-17752,1631,-12890,-1
-10124,-220,-32768,26452,20251,-1,-3992,548,-17456,-69,-12968,-1
-10672,-2608,-32768,32282,17431,-1,-5684,464,-17744,-1976,-12782,-1
-11676,-3228,-32768,32767,14031,-1,-6872,-328,-19108,-3258,-13305,-1
-12648,-2892,-32768,32767,9900,-1,-5552,352,-18032,-2463,-13671,-1
-14116,-1600,-32768,32767,5520,-1,-4616,1560,-17236,-2123,-13403,-1
-16040,384,-31656,32767,1614,-1,-5516,2944,-15748,-2364,-12733,-1
-16920,-868,-31720,32767,-1367,-1,-6768,3580,-16108,-2634,-12282,-1
-18944,-832,-29612,32767,-3435,-1,-6692,3872,-16556,-2882,-11579,-1
-19580,-2916,-26368,32767,-6670,-1,-7300,2928,-17380,-3833,-11149,-1
-18744,-3036,-22612,32767,-8481,-1,-7120,1968,-19028,-2951,-10486,-1
-18840,-2792,-19816,32767,-9434,-1,-6856,1172,-19484,-2206,-10269,-1
-18160,-3096,-18644,32767,-10352,-1,-6480,1720,-17952,-1618,-10108,-1
-16456,-4220,-16456,32767,-12090,-1,-5996,2184,-17192,-1308,-9556,-1
-14640,-4240,-13568,32767,-14312,-1,-5912,2752,-16824,-1376,-8943,-1
-13804,-3260,-10432,32767,-15758,-1,-6412,2156,-16208,-1695,-8325,-1
-12724,-2944,-8352,30230,-17270,-1,-6680,1260,-15836,-2177,-8408,-1
-11936,-2588,-6600,26436,-18763,-1,-6992,484,-15928,-2596,-8549,-1
-10900,-2180,-5088,23755,-19939,-1,-6708,532,-16160,-3010,-8880,-1
-9380,-1456,-4236,20530,-20844,-1,-6128,1012,-16860,-2728,-9133,-1
-9568,-1332,-3520,18238,-21391,-1,-5528,1504,-17432,-2472,-9171,-1
-8992,-252,-2640,15300,-22106,-1,-5520,1948,-17484,-2299,-9040,-1
-8592,612,-2260,12708,-22757,-1,-5240,1636,-18812,-1961,-8632,-1
-9036,1176,-1316,10148,-23430,-1,-5588,1268,-18832,-1220,-8728,-1
-8812,1348,-616,7713,-24007,-1,-5232,992,-18644,-176,-8399,-1
-8280,2212,144,5126,-24271,-1,-4528,1304,-18584,731,-8177,-1
-8272,2904,384,2189,-24630,-1,-5228,1216,-18376,1216,-8185,-1
-8016,2936,668,-948,-25562,-1,-5420,864,-18428,1546,-8292,-1
-8112,3824,896,-4304,-26555,-1,-4388,716,-18264,1981,-8063,-1
-8460,5476,932,-7972,-28083,-1,-5004,760,-18780,2631,-8329,-1
-9920,7816,500,-12032,-29838,-1,-4824,312,-17936,2961,-8670,-1
-11992,10624,-1020,-16170,-31326,-1,-4676,536,-17368,2784,-8400,-1
-13364,14384,-2172,-20547,-31564,-1,-4604,672,-17636,2429,-8189,-1
-12904,15748,-2996,-24876,-31562,-1,-4488,1316,-17784,2407,-7697,-1
