ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
3752,10656,-5724,7045,-3699,-1,-8796,68,-16140,-679,-911,-1
2380,10868,-5016,7897,-3240,-1,-8472,96,-16204,-810,-863,-1
1504,11612,-3732,7560,-2874,-1,-8304,60,-16192,-911,-769,-1
2332,12076,-2396,6084,-3064,-1,-8788,-140,-16224,-1071,-770,-1
3064,12100,-2100,5844,-3866,-1,-8948,-436,-16340,-1046,-885,-1
3600,10156,-1156,6695,-5092,-1,-8936,-732,-16288,-736,-1025,-1
3164,9784,68,8409,-5849,-1,-8748,-800,-16204,-571,-1182,-1
2048,10716,632,8733,-6277,-1,-8616,-776,-16028,-778,-1316,-1
1764,11484,1552,7425,-6699,-1,-8876,-896,-16272,-1087,-1409,-1
2024,12232,1464,6981,-6636,-1,-9132,-952,-16416,-1135,-1499,-1
1660,11124,2388,6834,-6935,-1,-9224,-1024,-16556,-997,-1587,-1
1648,10116,4076,7059,-8128,-1,-8964,-1108,-16604,-689,-1566,-1
1092,11656,4644,7415,-8439,-1,-8936,-1152,-16420,-418,-1610,-1
668,13772,5376,6831,-8149,-1,-9272,-1252,-16288,-353,-1619,-1
336,15208,6104,6449,-8416,-1,-9320,-1340,-16032,-431,-1729,-1
-364,15340,6552,6876,-8355,-1,-9280,-1512,-16080,-526,-1729,-1
-872,14936,6680,7826,-7546,-1,-9112,-1512,-16340,-381,-1806,-1
-876,14332,7988,8277,-7134,-1,-9108,-1752,-16364,-207,-1746,-1
-704,13816,9432,7808,-7386,-1,-9136,-2172,-16496,78,-1829,-1
-1244,13456,9364,7760,-7769,-1,-9204,-2672,-16308,378,-1915,-1
-540,13248,10436,7598,-7489,-1,-9464,-3160,-16012,327,-2179,-1
-1516,13052,11348,7485,-6751,-1,-9644,-3372,-15872,-14,-2598,-1
-1996,11904,12404,6785,-6859,-1,-9500,-3240,-16044,-441,-2946,-1
-2440,10260,13156,5921,-7248,-1,-9348,-3084,-16628,-343,-3411,-1
-2900,9716,13572,5327,-7408,-1,-9236,-2876,-16932,-3,-3641,-1
-2804,9812,14708,4863,-7371,-1,-9100,-2648,-16992,570,-3704,-1
-2428,10136,15500,4629,-7477,-1,-9040,-2460,-16860,1045,-3555,-1
-3020,10280,15188,5037,-8147,-1,-8712,-2436,-16472,1312,-3383,-1
-3396,8284,18208,5067,-7876,-1,-8608,-2532,-16292,1417,-3128,-1
-4920,7936,16164,3907,-8372,-1,-8160,-2832,-16220,1310,-2870,-1
-4980,7508,16660,3662,-8657,-1,-8272,-2828,-15652,1311,-2553,-1
-5472,7608,17132,2948,-9036,-1,-8208,-3320,-15784,1224,-2212,-1
-6136,7028,17512,2343,-9855,-1,-8040,-3636,-15660,1190,-2088,-1
-7580,6792,16916,1502,-10375,-1,-8072,-4268,-15644,1049,-1959,-1
-8524,6148,16368,1027,-10640,-1,-8488,-4760,-15204,933,-1939,-1
-8704,6520,16196,31,-10942,-1,-7992,-4400,-15660,1037,-2122,-1
-5696,7208,15592,-383,-11046,-1,-8444,-4636,-15956,835,-2009,-1
-4232,6780,15552,-619,-11565,-1,-9116,-4960,-15424,787,-2018,-1
-4876,6488,16256,-606,-11498,-1,-7636,-4652,-16756,1271,-2104,-1
-6236,7020,16176,-374,-10597,-1,-8088,-4908,-16568,1274,-1968,-1
-7348,7336,15892,-282,-9601,-1,-8576,-5812,-15820,1266,-1829,-1
-8044,8280,15804,-579,-9120,-1,-7820,-3820,-14776,1728,-2222,-1
-7824,8372,15132,-1106,-8780,-1,-7444,-4224,-15588,1740,-1886,-1
-7764,7488,14408,-1600,-8737,-1,-7640,-4628,-15564,1542,-1693,-1
-8012,6720,13928,-1892,-7973,-1,-7184,-4660,-15744,1627,-1500,-1
-8112,6404,14264,-2223,-6965,-1,-6468,-4684,-14916,1742,-1288,-1
-7688,7108,14188,-2917,-6156,-1,-6752,-4880,-14428,833,-984,-1
-7416,7568,13324,-3375,-5712,-1,-6732,-5272,-14380,15,-818,-1
-6992,7688,12860,-3439,-5169,-1,-7008,-4980,-14924,-392,-644,-1
-6736,8588,13152,-3240,-3853,-1,-7152,-5028,-15132,-441,-431,-1
-6588,9732,13540,-2831,-2342,-1,-6708,-5124,-15296,-367,-287,-1
-6328,10320,13680,-2448,-1187,-1,-6572,-4916,-15348,-310,-181,-1
-5968,10240,13344,-1800,-362,-1,-6716,-4892,-15448,-382,-41,-1
-5788,9868,13172,-1266,549,-1,-6852,-4948,-15644,-440,207,-1
-5912,9516,13592,-844,1741,-1,-7032,-5088,-15624,-524,463,-1
-6012,9172,13696,-541,2945,-1,-6876,-5096,-15664,-729,750,-1
-5740,9128,13912,-359,3831,-1,-6956,-5048,-15840,-724,1076,-1
-5204,8988,14072,-264,4543,-1,-7200,-4912,-15744,-665,1337,-1
-4916,9024,14412,164,5125,-1,-7088,-5024,-15472,-751,1579,-1
-5104,9796,14772,318,6626,-1,-7068,-4996,-15592,-1015,1813,-1
-5256,10492,15036,863,8193,-1,-7040,-5040,-15620,-1181,2085,-1
-4996,11608,15448,1507,9472,-1,-7224,-4972,-15836,-1219,2220,-1
-5064,11552,15824,2111,9746,-1,-7332,-4928,-15888,-1332,2361,-1
-5332,10236,15460,2624,9488,-1,-7392,-4788,-16100,-1419,2538,-1
-5776,9736,15412,2361,9748,-1,-7512,-4640,-16116,-1496,2678,-1
-6428,9652,15824,1602,10494,-1,-7764,-4588,-16028,-1574,2861,-1
-6892,9836,15504,1399,11266,-1,-7996,-4480,-16092,-1484,2888,-1
-7376,11308,15148,1667,12289,-1,-8140,-4384,-15904,-1405,2943,-1
