ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
8116,3312,6620,-8825,16905,-1,2648,-1288,-21696,-1386,-3411,-1
11472,-1224,13112,-11291,15875,-1,1888,-1220,-21776,-1093,-2906,-1
8572,364,9676,-16432,13078,-1,1692,-1404,-21944,-758,-2441,-1
8292,336,9816,-19120,11563,-1,672,-1236,-20764,-636,-2196,-1
8208,824,9984,-22304,9171,-1,2540,-1388,-21524,156,-1740,-1
5496,-448,8888,-26331,6451,-1,2940,-1072,-21172,618,-1270,-1
2864,-1500,6504,-31593,2661,-1,2696,-644,-20944,889,-346,-1
-140,-872,2764,-32768,-669,-1,2136,252,-20196,900,702,-1
-272,704,144,-32768,-3479,-1,1824,664,-20316,573,1549,-1
9676,-24296,31364,-32768,-13128,-1,1708,-56,-20932,16,2137,-1
-32768,32767,-32768,32767,-22581,-1,3156,-1272,-23436,-219,2373,-1
32767,-23240,32767,-3778,935,-1,3564,-2464,-25760,5981,1588,-1
22296,8252,19124,5471,2227,-1,1364,-2580,-22068,5848,-18,-1
-8176,-7808,-5508,5076,-5093,-1,1480,-3536,-19456,5933,-1374,-1
1116,432,-8608,-2846,-14871,-1,1816,-4228,-18940,5304,-1048,-1
4012,180,-820,6735,-19682,-1,-1640,-4708,-18168,3853,-1590,-1
-5464,17620,-10648,-3504,-20062,-1,956,-2848,-18660,3289,-1791,-1
960,9676,-5420,1682,-19923,-1,1420,-916,-19440,2844,-663,-1
1348,7780,-5488,5868,-23482,-1,2152,148,-21296,2664,-560,-1
2604,9448,-3992,7626,-27205,-1,3280,260,-22868,3176,-1183,-1
-316,14812,-6532,10135,-29997,-1,4116,-272,-24404,4983,-2647,-1
-2628,19892,-664,9166,-29444,-1,3576,-1508,-24800,7149,-4162,-1
-736,19760,320,17793,-31571,-1,2988,-2752,-22792,8297,-5085,-1
-2080,18620,-992,21422,-32768,-1,1340,-3632,-21648,7937,-5523,-1
-2504,14800,-3216,24968,-32768,-1,160,-3216,-20464,7047,-6190,-1
-4300,12764,-2620,27863,-32768,-1,168,-2356,-20032,5985,-6759,-1
-5636,15392,296,29553,-32768,-1,-12,-1752,-20012,4959,-7744,-1
-7020,18700,4004,28811,-32768,-1,1048,-1076,-19808,4667,-9300,-1
-8072,13280,4360,30173,-32768,-1,2628,-156,-19420,4585,-11327,-1
-9120,12956,8420,28317,-32768,-1,1776,692,-17736,4130,-12935,-1
-15284,14480,7000,28941,-32768,-1,812,460,-18244,3554,-14072,-1
-15556,19056,7544,27930,-32768,-1,-292,340,-18300,2865,-15123,-1
-16980,18460,4724,25561,-32768,-1,140,632,-19208,2383,-16312,-1
-17840,18508,3544,23934,-32768,-1,2208,1452,-19644,1682,-16706,-1
-17576,18312,3948,22895,-32768,-1,2256,1952,-18744,461,-16472,-1
-18096,18784,3564,22661,-32768,-1,1748,2556,-17596,-816,-16498,-1
-18108,12828,3848,24191,-32768,-1,1060,2872,-17508,-1915,-17461,-1
-21256,16872,4212,23811,-32768,-1,1508,3064,-17496,-2931,-19082,-1
-21168,12760,5760,24292,-30839,-1,3836,2708,-18972,-3842,-20236,-1
-21912,15348,6580,23405,-28351,-1,5812,1692,-19924,-3929,-20341,-1
-21172,11904,6064,22496,-24342,-1,5592,1076,-20640,-3096,-19857,-1
-20900,10956,4696,22098,-17929,-1,2528,32,-19104,-2798,-20859,-1
-21580,10528,4412,21419,-11093,-1,692,-152,-19616,-4274,-22949,-1
-21672,10128,7084,20605,-4241,-1,-220,-144,-22532,-5195,-25669,-1
-22236,9880,7756,19819,1444,-1,-476,-448,-23456,-5574,-27761,-1
-22828,9388,4864,18366,6628,-1,1272,-1072,-25212,-5353,-28809,-1
-22880,7992,2560,17236,12623,-1,4744,-2120,-26060,-4416,-28994,-1
-21628,6548,2140,16349,17129,-1,7036,-3400,-25204,-2000,-28396,-1
-20244,4600,2800,16266,20858,-1,4280,-4160,-25312,700,-28897,-1
-19536,3596,4188,15432,24279,-1,-828,-4512,-25324,1971,-31739,-1
-19924,3032,6564,15867,25941,-1,-3868,-4232,-24320,2313,-32768,-1
-19836,2796,8068,16530,25930,-1,-3964,-3212,-24292,2317,-32768,-1
-18984,2732,8940,17792,24879,-1,-4180,-2368,-24012,1697,-32768,-1
-17712,3900,9700,18550,22956,-1,-5808,-2040,-22988,856,-32768,-1
-15968,4728,10380,19397,21490,-1,-7856,-1828,-22984,-53,-32768,-1
-14900,5900,9008,19486,19907,-1,-9068,-1076,-22640,-1019,-32768,-1
-14456,5548,7016,19702,18401,-1,-8680,-28,-23392,-1605,-32768,-1
-13380,5908,5192,19856,16585,-1,-8184,1492,-22888,-1482,-32768,-1
-12500,5428,4372,21136,14902,-1,-6152,2720,-23508,-929,-32768,-1
-13280,7440,4260,22629,12391,-1,-4792,3200,-23528,-44,-32768,-1
-13560,8708,5708,23838,11168,-1,-5128,3228,-23080,1192,-32768,-1
-13080,8064,5880,25079,10036,-1,-6220,3164,-22820,2058,-32768,-1
-12724,6860,5532,26114,8825,-1,-7440,2972,-22620,2143,-32768,-1
-12624,6224,5480,26834,7317,-1,-8096,2928,-22896,1960,-32768,-1
-12608,6260,5272,27424,5800,-1,-8364,3368,-23032,1786,-32768,-1
-12972,7292,6052,28017,4909,-1,-8096,3920,-23236,1811,-32768,-1
-12568,8160,7400,28703,4186,-1,-6772,5220,-24176,1382,-32768,-1
-11232,8856,8372,29105,3468,-1,-5560,6492,-24432,1441,-32768,-1
-10268,11028,8796,29565,3513,-1,-2868,7084,-23756,1639,-32768,-1
-9424,12240,9180,30269,3369,-1,324,7080,-22112,2189,-32768,-1
-8136,11568,8536,30649,3555,-1,1780,6996,-21468,3188,-32768,-1
-7248,9660,8032,30486,4453,-1,560,6580,-20692,3999,-32586,-1
-7040,9100,7252,30148,5440,-1,-784,5828,-19216,3957,-30767,-1
-7368,8776,7220,29987,6512,-1,-1784,4752,-17428,3516,-29899,-1
-8212,9388,7600,29913,7232,-1,-1236,2564,-16064,2743,-29601,-1
-9236,9368,7992,29569,7682,-1,-2192,-308,-14976,1787,-29646,-1
-9508,8360,8564,29111,8628,-1,-3572,-3008,-14576,761,-29997,-1
-10664,8088,7976,27984,9416,-1,-6888,-4008,-14324,-53,-31293,-1
-12240,8408,7472,27070,9993,-1,-7768,-4412,-16912,-894,-32768,-1
-14344,9452,6944,26423,10105,-1,-8184,-4296,-22344,-2556,-32768,-1
-17096,11048,7844,27368,9376,-1,-3200,-2192,-32300,-3776,-32768,-1
-19520,12080,9660,28592,8170,-1,2212,3612,-32768,-2343,-32768,-1
-19456,12836,11240,29788,6990,-1,6664,7648,-32768,1210,-32768,-1
-19796,13244,10584,30704,6371,-1,5080,8360,-28164,6948,-32768,-1
-20040,11884,8180,31292,6118,-1,-3756,5900,-23608,6669,-32768,-1
-19648,10716,6136,32534,6989,-1,-8492,4048,-21472,2808,-32768,-1
-18988,11896,5360,32767,7165,-1,-9980,3072,-19508,1720,-32768,-1
-17080,10472,6048,32767,7456,-1,-8456,3260,-19460,1113,-32768,-1
-15096,10356,6580,32767,6288,-1,-6860,4292,-19800,-189,-32768,-1
-13604,8184,5352,32767,6844,-1,-5700,6116,-19472,-1472,-32768,-1
-11516,8132,4756,32767,7005,-1,-6224,7252,-17568,-3574,-32768,-1
-11016,8432,5968,32767,6953,-1,-8572,8868,-16256,-3018,-32768,-1
-9776,8116,4648,32767,7671,-1,-2424,9032,-18560,-1764,-32768,-1
-12264,8900,6548,32767,7460,-1,-4352,9152,-16292,-873,-32768,-1
-13236,11708,7108,32767,7041,-1,-1216,8972,-17544,-432,-32768,-1
-14524,13528,8620,32767,7694,-1,-1764,8116,-17440,-572,-31625,-1
-14172,15300,9816,32767,8894,-1,-968,7400,-19072,-1149,-29432,-1
-14696,16244,10764,32767,10229,-1,1208,5972,-22336,-1497,-27643,-1
-14872,14852,9836,32767,13435,-1,3180,3532,-23464,-1471,-25445,-1
-14156,15528,9252,32767,16046,-1,5908,1424,-22636,751,-23152,-1
-13116,16532,7936,32767,17281,-1,2976,940,-23096,2235,-21933,-1
-11260,17024,8384,32767,18566,-1,-168,2324,-22192,2093,-21845,-1
-9596,20196,9016,32767,20280,-1,512,3012,-20816,1277,-21067,-1
-7436,21960,11804,32767,21483,-1,580,3544,-20340,508,-19466,-1
-6424,22292,11320,32767,21784,-1,1096,3736,-20044,-572,-17727,-1
-4948,21268,9548,31490,22437,-1,804,3708,-20420,-1655,-16221,-1
-3108,19988,8592,29323,23613,-1,2060,3232,-21584,-1912,-14718,-1
-880,19960,9372,26831,25142,-1,3508,2508,-22500,-1709,-13826,-1
1364,21760,11412,23641,26416,-1,5064,1776,-23076,-791,-13005,-1
3680,22156,12956,20797,26827,-1,4448,892,-22204,251,-12085,-1
5748,19968,12836,17590,27340,-1,3852,8,-20940,359,-10868,-1
5896,19532,12220,13033,27601,-1,2172,-1280,-20072,-29,-9482,-1
7268,19860,13532,8996,28290,-1,1492,-1252,-19308,-797,-8450,-1
8768,20900,14668,5531,28937,-1,1544,-768,-18816,-1636,-8147,-1
9172,20860,16328,1990,29395,-1,2472,-912,-19696,-2639,-7965,-1
9060,19180,16980,-1375,30310,-1,2804,-852,-19628,-3502,-7249,-1
8896,16728,16672,-4382,31253,-1,4068,-408,-20652,-3720,-6297,-1
8152,14492,15412,-7103,31576,-1,4236,-320,-21092,-4333,-6333,-1
7936,13336,16172,-9166,31140,-1,3952,-1580,-21168,-3778,-6804,-1
7084,11356,15636,-11114,30978,-1,4504,-1032,-21168,-3209,-6678,-1
6576,9096,14664,-13096,30360,-1,3584,-420,-20732,-2439,-6352,-1
5840,6632,13612,-13786,29458,-1,3548,48,-19920,-1742,-5774,-1
4068,4508,11192,-16039,27941,-1,2568,-64,-18748,-1049,-5467,-1
2156,4836,7844,-18995,25274,-1,1228,-16,-18100,-490,-5986,-1
3208,-1676,8576,-19612,25089,-1,1668,488,-18184,-566,-6366,-1
1088,2160,7640,-22400,22523,-1,1596,920,-18816,-981,-6193,-1
696,1804,5868,-24534,19676,-1,2164,1732,-21128,-1220,-5528,-1
-888,1180,4020,-27210,16760,-1,1804,2064,-22984,-1261,-4927,-1
-2536,160,252,-30012,13419,-1,2000,1948,-23876,-510,-5303,-1
-4100,-544,-2792,-32768,9897,-1,1216,2392,-23324,607,-5442,-1
-6320,-696,-7412,-32768,6267,-1,1812,2608,-21680,1470,-4983,-1
-7180,-772,-14264,-32768,2381,-1,2104,2564,-21784,1288,-4373,-1
-32768,5340,-11228,-32768,-4554,-1,1928,1952,-21360,650,-4188,-1
-32768,-9728,-32768,32767,-28531,-1,2600,272,-23432,364,-4253,-1
13380,8464,28928,5000,9308,-1,2892,-1344,-23580,4054,-4295,-1
7104,11796,-876,6910,106,-1,212,-1696,-22160,3957,-4759,-1
-1576,8956,-496,10637,-4089,-1,632,-456,-19460,3216,-5558,-1
-2804,-4376,-14764,11305,-9647,-1,728,360,-19600,2425,-5424,-1
-1036,-8564,-15364,13041,-14283,-1,-680,636,-19268,1451,-6540,-1
-1260,-5736,-15184,10939,-19528,-1,1436,1672,-20420,1371,-6896,-1
840,3716,-12708,9027,-20697,-1,3176,3092,-20956,1561,-6782,-1
2788,2904,-8360,12050,-21664,-1,2728,3224,-19560,1384,-6381,-1
1712,7568,-4740,14344,-22869,-1,1408,2964,-18552,1806,-6060,-1
-564,11404,-2204,14808,-25004,-1,996,2324,-18464,2427,-6225,-1
-620,13008,-352,15355,-27193,-1,1116,1308,-17100,1958,-5853,-1
-424,11412,-596,16673,-28489,-1,872,-444,-17404,1505,-5803,-1
-840,8900,-484,17725,-29385,-1,1184,-1776,-17952,877,-6569,-1
-1812,7416,984,20064,-31087,-1,1932,-2992,-19428,797,-7397,-1
-4356,8240,-1096,19422,-32693,-1,1976,-4152,-20428,870,-8499,-1
-92,10280,7796,22836,-32768,-1,2160,-4184,-21816,1721,-9937,-1
2420,10216,9664,23656,-32768,-1,1836,-4316,-22396,2218,-11598,-1
-528,15680,10172,23357,-32768,-1,1624,-3912,-22636,3101,-13216,-1
-2692,16100,9532,24728,-32768,-1,644,-3936,-21204,3616,-14853,-1
-6000,16944,8812,22726,-32768,-1,-856,-4624,-20780,3510,-16810,-1
-7428,22792,12392,21598,-32768,-1,-1168,-4904,-22116,2327,-18589,-1
-8768,24180,13864,21943,-32768,-1,180,-5288,-25204,1724,-19148,-1
-10628,20892,12980,20431,-32768,-1,1460,-5568,-27444,1829,-18761,-1
-12752,20268,11836,20184,-32768,-1,1452,-5820,-27744,2179,-18449,-1
-14224,21264,8936,19430,-32768,-1,936,-5404,-26536,2448,-18810,-1
-15352,21856,7776,19300,-32768,-1,1780,-4888,-26368,2823,-19891,-1
-15420,21736,8728,20200,-32768,-1,3656,-3852,-25440,2574,-21792,-1
-16036,20284,8656,21977,-32768,-1,1856,-3544,-24444,3179,-23715,-1
-17180,18684,7488,23083,-32768,-1,-1316,-3984,-22032,2375,-25350,-1
-21104,15440,4960,23694,-32768,-1,-1116,-3968,-21388,2637,-26873,-1
-23772,16044,5492,26009,-32768,-1,-720,-3812,-20788,3605,-28202,-1
-24588,13976,5140,28211,-32768,-1,-236,-3140,-20300,4045,-29231,-1
-25960,12304,4796,29568,-32768,-1,-1140,-2524,-19724,4141,-29958,-1
-25716,8556,4940,31283,-32768,-1,-1956,-1764,-18760,3814,-30396,-1
-26692,13524,5128,31088,-30759,-1,-2616,-1320,-18284,3635,-30993,-1
-25836,12592,3408,29455,-25070,-1,-2864,-796,-19360,3111,-32175,-1
-26480,9580,1352,28067,-16653,-1,-2984,72,-20224,2787,-32768,-1
-27172,9600,744,27133,-9252,-1,-3100,1512,-21432,3106,-32768,-1
-26692,8492,172,25327,-3200,-1,-4836,3360,-21368,4075,-32768,-1
-25900,6776,-656,23815,2299,-1,-6972,5512,-20640,4147,-32768,-1
-25520,4744,-636,22070,8012,-1,-6188,8600,-21972,2469,-32768,-1
-25128,2968,512,20270,13697,-1,-2004,13400,-22888,2733,-32768,-1
-22824,1008,3308,18272,17669,-1,16048,18272,-18480,3962,-32768,-1
-20792,-800,5056,17231,19482,-1,16620,14684,-16240,5822,-26740,-1
-19820,-2244,5684,14384,19273,-1,-336,7404,-19064,4463,-21888,-1
-18344,-1844,6656,12967,19521,-1,-8376,1196,-19312,2302,-24572,-1
-17492,-112,6908,11546,17970,-1,-6832,-3064,-19000,887,-28510,-1
-16444,2360,7152,10344,17529,-1,-1252,-4816,-19232,-1095,-29354,-1
-15544,5136,8152,10161,16672,-1,-88,-3524,-20324,-2577,-28316,-1
-15052,6920,8068,10619,15708,-1,-4684,-272,-20804,-3521,-29085,-1
-14320,7808,7096,11559,14441,-1,-5996,2788,-22268,-3882,-31349,-1
-14736,9244,6592,12290,13497,-1,-4868,4976,-22760,-3875,-32768,-1
-14152,9800,6356,13780,12685,-1,-2400,5884,-23476,-3322,-32768,-1
-14104,8872,5912,14800,11979,-1,-1076,5916,-23688,-2686,-32768,-1
-13560,7584,4872,15908,11216,-1,-88,5576,-24184,-1665,-32768,-1
-12792,7852,4808,17097,10446,-1,1064,5056,-24788,-61,-32768,-1
-12228,8168,4996,18095,10073,-1,952,4672,-24468,1732,-32768,-1
-10828,9068,5528,19065,9023,-1,136,5656,-21628,3477,-32768,-1
-8912,10200,6412,20456,7479,-1,-2480,6840,-18568,3596,-32768,-1
-7488,9476,6964,22397,6900,-1,-1908,7660,-16544,2192,-32768,-1
-6688,10180,6528,23528,6032,-1,-3584,8336,-16456,1261,-32768,-1
-6308,9500,6084,24265,5023,-1,-4280,8384,-15692,24,-32768,-1
-6516,10748,5928,24892,4454,-1,-4896,7516,-17080,-798,-32768,-1
-6308,11104,5708,25504,3764,-1,-4868,6368,-19236,-1062,-32768,-1
-6136,11936,4900,25859,2908,-1,-2736,4696,-20580,-1026,-32768,-1
-5444,11484,4732,26598,2677,-1,-444,2872,-21692,-873,-32768,-1
-5412,11144,4292,27332,1969,-1,3112,332,-25844,-397,-32768,-1
-5900,11860,5264,28298,935,-1,6324,-2772,-30428,717,-32768,-1
-7252,14880,5772,29992,-1769,-1,7292,-6308,-32768,3573,-32768,-1
-6260,13720,7072,32767,-2634,-1,3428,-8376,-32304,7943,-32768,-1
-7992,15628,8468,32767,-3887,-1,-3472,-6568,-28736,9197,-32768,-1
-8804,17092,9996,32767,-4374,-1,-6536,-3472,-24908,8093,-32768,-1
-10072,18164,10128,32767,-3803,-1,-7828,-784,-23960,7674,-32768,-1
-11800,17788,10456,32767,-2490,-1,-9044,1872,-24204,6560,-32768,-1
-12636,16976,10720,32767,-1053,-1,-9788,3928,-23632,4980,-32768,-1
-13212,16380,9788,32767,237,-1,-9580,5760,-22460,3522,-32768,-1
-13476,15856,9108,32767,2373,-1,-8888,7112,-20568,2763,-32768,-1
-13488,15768,8780,32767,5021,-1,-6380,7000,-18648,2191,-32768,-1
-13288,15216,8712,32767,7464,-1,-2732,5564,-18284,1572,-32768,-1
-13360,14248,8744,32767,9373,-1,-144,4312,-19504,1099,-32768,-1
-13312,13476,8584,32767,10676,-1,1788,3144,-20424,1334,-32768,-1
-13632,12872,8724,32767,11303,-1,2124,2000,-21304,1909,-32222,-1
-13672,12428,8976,32767,11553,-1,512,848,-21284,2460,-30570,-1
-13500,11656,8980,32767,11748,-1,-1136,200,-20984,3109,-29813,-1
-13364,11016,8844,32767,11988,-1,-2680,92,-19696,3144,-29825,-1
-12840,10340,8112,32767,11908,-1,-2844,296,-18448,2922,-29929,-1
-12412,10092,8000,32767,12366,-1,-2432,804,-17164,2547,-29575,-1
-11876,9736,8324,32767,12341,-1,-1608,1152,-17060,1859,-29112,-1
-12120,10144,7928,32767,12372,-1,-872,1644,-18988,775,-28821,-1
-12492,11460,8608,32767,12313,-1,892,2012,-21732,863,-28807,-1
-13028,13528,10332,32767,12282,-1,3024,2532,-24308,1708,-28404,-1
-13096,15532,11724,32767,12340,-1,4624,3484,-24968,2371,-26676,-1
-12584,16328,11380,32767,12336,-1,4748,4656,-24152,2664,-23757,-1
-11692,17012,8564,32767,13159,-1,3064,5788,-23536,1655,-20899,-1
-10660,18252,6972,32767,14417,-1,1728,7024,-24048,293,-19506,-1
-7836,19348,6428,32303,15634,-1,1788,8300,-23384,577,-19410,-1
-5224,19080,6344,31078,16135,-1,4900,9236,-21728,740,-18692,-1
-1412,18740,7152,29262,16066,-1,8408,9140,-20488,974,-15779,-1
2180,19780,8448,27015,16219,-1,6316,9336,-17908,437,-12880,-1
4444,20116,8696,24467,16415,-1,2656,8048,-16860,-895,-11598,-1
6272,20560,9028,20530,16290,-1,728,6308,-16668,-1515,-11423,-1
7584,22036,11020,17886,18761,-1,1496,4696,-16696,-2657,-11394,-1
8688,20352,11196,13993,20284,-1,3108,2904,-16584,-3877,-10769,-1
9700,18896,11964,10137,21672,-1,3508,1312,-17900,-4803,-9866,-1
9484,18308,12804,6533,23021,-1,2828,956,-19716,-5287,-9143,-1
9472,17864,13704,3291,24276,-1,3424,1148,-21572,-5442,-8927,-1
9804,16584,13904,536,25043,-1,4500,1708,-21884,-5155,-8681,-1
10560,14716,14032,-2182,25769,-1,6144,1936,-22684,-4200,-8557,-1
10876,13320,12844,-5262,25501,-1,5376,1676,-22520,-3075,-8705,-1
11220,12280,12492,-7837,25370,-1,6560,1008,-22316,-1649,-8871,-1
12324,11456,13332,-10343,24760,-1,7376,124,-22088,-181,-8721,-1
12716,11212,13952,-12350,24498,-1,5760,-988,-21588,1450,-8264,-1
11428,10540,13560,-14229,23855,-1,3568,-244,-20736,1251,-7452,-1
10068,9664,13668,-16452,23147,-1,1780,1072,-19568,625,-6404,-1
9060,8508,14724,-18244,22671,-1,2668,2184,-20068,-101,-5209,-1
7284,7416,14364,-20153,21724,-1,2152,2312,-19900,-1605,-4182,-1
6120,5384,14272,-21817,20585,-1,1992,1180,-21028,-2482,-3618,-1
4068,5664,12944,-24737,18874,-1,2932,-924,-22532,-2190,-3582,-1
2420,4696,10484,-27551,16908,-1,2724,-2652,-23236,-1354,-3886,-1
-496,3948,8144,-30325,14086,-1,3220,-3360,-22884,-133,-4208,-1
-1688,3348,6184,-32768,11419,-1,2064,-3072,-21828,177,-4553,-1
-3832,4444,4012,-32768,8275,-1,1500,-1588,-20208,552,-4746,-1
-5728,2980,572,-32768,4313,-1,1736,-84,-19652,752,-4808,-1
-7968,2572,-4472,-32768,589,-1,744,36,-19312,178,-5085,-1
-10396,3616,-9680,-32768,-2489,-1,672,-300,-19528,-240,-5311,-1
20212,13872,-32768,-9660,22911,-1,2040,-1668,-21392,-376,-5792,-1
-28852,-27368,-32768,-1639,21520,-1,5932,-3872,-23348,1257,-6500,-1
9684,20712,4688,12266,6403,-1,5364,-4948,-25868,5394,-7376,-1
2064,1176,-3212,5764,3896,-1,3640,-3928,-22288,4459,-8661,-1
1400,9396,2988,5979,-2533,-1,-1368,-2888,-18192,3381,-9417,-1
3456,-236,-2352,1130,-6944,-1,-1780,-3236,-18740,2226,-10010,-1
4184,-11348,-9576,1590,-14065,-1,344,-2060,-19344,1554,-10758,-1
1268,-2808,-14548,-553,-18249,-1,2952,-104,-20364,1546,-10636,-1
6840,5968,-10120,276,-19999,-1,2848,1020,-20512,1841,-10311,-1
7164,6500,-9548,1968,-22438,-1,3000,1048,-21364,2211,-10238,-1
5372,6056,-7596,2821,-22837,-1,2104,696,-21052,2641,-10608,-1
