ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-20208,4852,-988,20366,595,-1,-5928,1648,-23464,-1717,-32642,-1
-21692,5264,-720,21273,335,-1,-5364,1216,-22488,187,-31758,-1
-22104,5884,-596,22535,-80,-1,-6248,752,-19860,839,-31142,-1
-22276,6680,-1120,23392,-35,-1,-7860,564,-16976,31,-31200,-1
-21824,6300,-1732,24192,452,-1,-9484,1420,-14784,-940,-31943,-1
-20944,5772,-2088,25143,1254,-1,-9204,2072,-14164,-2365,-32368,-1
-19756,5636,-2116,25769,2174,-1,-8252,2452,-14704,-3413,-32415,-1
-18472,5844,-2092,25887,3221,-1,-7196,3136,-15400,-4491,-32136,-1
-17632,5956,-2056,25943,4469,-1,-6628,3708,-16412,-4720,-31600,-1
-16472,5848,-1488,26339,5402,-1,-6320,4060,-17856,-4485,-31111,-1
-15256,6160,-1100,26770,5874,-1,-6072,4708,-18900,-4024,-30759,-1
-14108,7100,-468,27088,5994,-1,-6044,5488,-19272,-3217,-30351,-1
-13768,9084,-60,27385,6249,-1,-5660,6080,-19240,-2406,-29753,-1
-14536,9432,344,27382,6304,-1,-5312,6192,-18680,-1999,-28836,-1
-12884,10900,812,28614,6521,-1,-4868,5908,-18648,-2122,-27628,-1
-11628,12712,788,28282,6547,-1,-4360,5624,-18808,-2256,-26239,-1
-11140,14308,156,26418,7053,-1,-4212,5216,-19288,-2151,-24785,-1
-9748,14940,-1284,26043,8640,-1,-4448,4888,-18976,-1947,-23437,-1
-8140,15300,-1976,25769,10119,-1,-4220,4916,-18504,-1625,-22138,-1
-5480,15984,-1932,25634,11317,-1,-3956,4612,-17820,-1467,-20868,-1
-3952,15932,-2196,25813,12351,-1,-3712,4168,-17752,-1588,-19631,-1
-2960,16876,-3172,25815,13788,-1,-3876,3444,-17984,-2114,-18583,-1
-2464,17528,-3060,25545,14816,-1,-3500,2432,-19744,-2607,-17400,-1
-1352,17224,-2320,25480,15355,-1,-3296,1204,-21564,-2644,-16049,-1
-1428,18192,-2244,25434,15709,-1,-3252,404,-21168,-1544,-15235,-1
-1644,19268,-1628,25150,16003,-1,-3188,1040,-19072,-573,-14805,-1
-936,18776,-888,24389,16058,-1,-3604,2252,-17668,-993,-14190,-1
280,17468,-356,22364,16560,-1,-4240,3060,-17700,-1849,-13268,-1
2244,16288,-656,20398,17241,-1,-5760,2372,-18224,-2711,-12281,-1
3496,15500,528,19340,17823,-1,-4684,2580,-19240,-2822,-11015,-1
4240,15728,1956,18728,17707,-1,-3700,1592,-19724,-3165,-9946,-1
4504,15940,2828,17622,17524,-1,-2192,1532,-20624,-2721,-8869,-1
4872,15184,4380,14842,17766,-1,-3248,624,-21128,-2129,-8275,-1
5720,13012,4888,11789,18079,-1,-3500,260,-19828,-1784,-7970,-1
6516,10408,5740,9482,17607,-1,-3092,56,-20028,-1191,-7827,-1
6004,7824,6656,6635,16233,-1,-3244,-184,-19444,-678,-7433,-1
6060,5120,10000,1701,14159,-1,-3932,-236,-18548,-652,-7034,-1
6180,3536,13496,-4985,11498,-1,-3840,-356,-18264,-979,-6738,-1
4720,804,17372,-13109,7609,-1,-3980,-480,-18168,-1362,-6214,-1
984,-532,19516,-24277,3357,-1,-4036,-452,-18360,-1576,-5816,-1
-3220,-2044,16588,-32768,-660,-1,-3740,-140,-17832,-1751,-5454,-1
-2040,-4696,8720,-32768,-5464,-1,-3264,544,-17332,-1727,-4882,-1
-632,-5008,-2960,-32768,-9964,-1,-3620,1148,-16372,-1869,-4139,-1
-3244,544,-8424,-32768,-13998,-1,-3148,1812,-15836,-2291,-3275,-1
-22164,32767,-32768,32767,32767,-1,-3152,1616,-17512,-3722,-2357,-1
7548,32767,-32768,6673,-5999,-1,-2688,244,-23216,-2115,-1115,-1
-10360,13804,-14864,-10779,-1632,-1,-2572,1772,-22132,1234,450,-1
19760,2008,-5020,-14119,-890,-1,-2712,872,-18032,2512,1108,-1
19448,-1784,212,-19629,-6555,-1,-2260,-1696,-16332,1377,764,-1
13968,-5024,-2520,-19427,-7666,-1,-1948,-3316,-17120,-589,350,-1
7640,1120,-8124,-13644,-8802,-1,-1460,-3224,-18588,-1746,1212,-1
6172,8448,-9980,-4564,-9170,-1,-1400,-3124,-19848,-2217,1988,-1
56,16420,-10852,-3286,-8235,-1,-2224,-2172,-20472,-1724,2376,-1
-5008,20000,-10156,-8067,-6509,-1,-2952,-1588,-20624,782,2253,-1
-3808,13292,-10748,-10573,-7131,-1,-3376,-1652,-20020,3357,1936,-1
-2964,6716,-11144,-9158,-9293,-1,-4364,-2608,-18280,3826,1604,-1
-3888,4788,-10448,-7321,-10888,-1,-3500,-2156,-16816,3098,1604,-1
