ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-16652,5956,1612,-9785,18357,-1,2488,-2092,-18756,-1115,-1093,-1
-15560,5072,1124,-9121,17772,-1,2788,-1248,-18376,-995,-956,-1
-14620,4160,1008,-8667,17138,-1,2716,-1004,-18588,-659,-926,-1
-13840,2940,988,-8125,16324,-1,2756,-1100,-18500,-290,-864,-1
-13328,2204,976,-7638,15400,-1,2900,-1428,-18452,-74,-831,-1
-13132,2340,1472,-7351,14056,-1,2320,-2264,-18732,201,-851,-1
-12456,2068,1880,-6651,12686,-1,1872,-2752,-19028,450,-927,-1
-12092,2200,2428,-5798,11110,-1,1844,-2964,-19236,496,-931,-1
-11884,1932,2056,-4576,9282,-1,1840,-3036,-19028,497,-852,-1
-11632,2708,2004,-4027,7239,-1,1404,-2764,-19096,378,-829,-1
-10844,2952,2336,-2446,4882,-1,992,-2688,-19032,214,-1026,-1
-10348,2512,1968,-865,2768,-1,712,-2724,-18936,48,-1282,-1
-10212,3020,1980,328,524,-1,292,-2768,-18996,-242,-1611,-1
-9696,3808,2256,1982,-1857,-1,92,-3044,-18688,-501,-1838,-1
-9960,3752,2048,3398,-4038,-1,328,-3040,-18744,-901,-2112,-1
-10040,3984,2252,4936,-6384,-1,1024,-2932,-19172,-1276,-2358,-1
-10220,3916,2200,6498,-8657,-1,1444,-2684,-20144,-1447,-2648,-1
-10800,4000,2156,8134,-10912,-1,1328,-2172,-20732,-1434,-2857,-1
-11664,4364,2228,9885,-13145,-1,484,-1556,-20444,-1497,-3004,-1
-12760,4576,2288,11773,-15140,-1,-376,-1104,-19396,-1992,-2983,-1
-13764,5112,2276,13728,-17019,-1,-760,-1004,-18748,-2923,-2773,-1
-14600,5336,2176,15543,-18457,-1,-712,-1360,-19444,-4128,-2685,-1
-16072,5180,2156,17631,-19738,-1,-528,-956,-25016,-7147,-3429,-1
-20560,5504,2460,19033,-21854,-1,3848,1248,-32224,-7044,-4397,-1
-25424,5980,2988,20148,-23442,-1,9120,3968,-32084,-2751,-3724,-1
-27764,7080,2952,21273,-24072,-1,9724,4036,-25984,279,-2810,-1
-26732,8372,2312,21321,-23769,-1,9052,2428,-25260,-729,-1481,-1
-26528,8892,796,19770,-22856,-1,7528,1028,-27140,-474,-1143,-1
-25708,7700,-948,17129,-20553,-1,6192,380,-27476,1061,-2062,-1
-23752,6844,-2140,13363,-16952,-1,6420,236,-25260,2400,-2688,-1
-21044,6248,-2876,9189,-13072,-1,6220,264,-22180,2938,-2663,-1
-18972,4156,-3348,5095,-8959,-1,4380,656,-20168,1879,-1966,-1
-17828,2952,-3548,1328,-4972,-1,5416,2364,-17468,1184,-1543,-1
-17092,2588,-3268,-2086,-1554,-1,5240,3004,-17716,732,-1345,-1
-16236,2964,-2564,-4933,1403,-1,5832,3368,-17728,596,-1112,-1
