ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-8168,2608,-9804,19542,-22103,-1,-11260,1008,-10992,-1538,-6466,-1
-8552,4756,-6996,17048,-24661,-1,-10864,1604,-11540,-1399,-6558,-1
-9288,7316,-4980,14314,-26513,-1,-10580,1588,-11744,-894,-6429,-1
-9700,9196,-2772,10252,-27093,-1,-11096,1540,-12068,-609,-6171,-1
-7692,9104,-2276,5560,-26840,-1,-11424,1988,-12072,-605,-5821,-1
-4552,6972,-3480,2468,-26539,-1,-11404,2244,-12056,-639,-4984,-1
-2360,2720,-6140,2148,-26694,-1,-11556,2076,-12472,-477,-4474,-1
-1172,656,-7192,4018,-26800,-1,-12048,1780,-12988,-158,-4248,-1
-944,912,-6680,6335,-26387,-1,-12796,1248,-14096,-864,-4390,-1
-2248,3668,-5760,7734,-25541,-1,-14560,424,-14792,-2027,-4041,-1
-3380,7160,-4900,7759,-24448,-1,-14040,120,-14368,-1980,-4128,-1
-3416,9692,-4912,6714,-24733,-1,-13068,-1108,-14280,-29,-3754,-1
-3404,12104,-5432,4740,-26160,-1,-10936,-1792,-14308,3049,-3374,-1
-3664,14464,-5436,3017,-27477,-1,-10908,-2164,-14068,5441,-3159,-1
-4188,16284,-4500,2018,-29071,-1,-11808,-2424,-13388,5274,-3503,-1
-4404,18088,-3848,862,-30367,-1,-12124,-2712,-14440,4284,-3728,-1
-4712,19936,-3812,-545,-30948,-1,-13656,-3652,-15532,3395,-3941,-1
-4472,21392,-4552,-2138,-31903,-1,-15308,-4316,-16156,1891,-4505,-1
-4332,23156,-4684,-3874,-32768,-1,-15072,-4524,-17016,-73,-4915,-1
-4812,24932,-4648,-5430,-32768,-1,-14172,-4828,-16584,-1393,-4783,-1
-4160,25504,-5080,-6710,-32768,-1,-14144,-4336,-16460,1321,-4860,-1
-4204,25384,-3424,-8176,-32768,-1,-14296,-3272,-15128,3609,-5930,-1
-4352,25284,-2352,-9783,-32768,-1,-13152,-2628,-13016,3583,-7179,-1
-3060,24344,-3720,-10511,-32768,-1,-10464,-2068,-10820,2610,-7794,-1
-1392,23532,-4660,-12203,-32768,-1,-9328,-2148,-10688,1110,-7504,-1
-1240,23768,-3184,-14690,-32768,-1,-9432,-2460,-10552,-228,-7338,-1
-3552,24268,-1920,-17585,-32768,-1,-9444,-3256,-11276,-998,-7541,-1
-6288,25260,-4588,-19634,-31530,-1,-9508,-4232,-11608,-821,-7692,-1
-7796,27824,-6420,-20987,-28619,-1,-10356,-5260,-11832,-920,-8005,-1
-7852,30248,-5640,-20772,-22759,-1,-12280,-6960,-12928,-1403,-8547,-1
-8264,31768,-5084,-20719,-15828,-1,-14524,-8236,-12760,-1693,-10060,-1
-5336,32076,-8468,-19666,-8334,-1,-15804,-7512,-11016,-859,-12412,-1
-3960,32584,-9544,-19363,-1427,-1,-15852,-6256,-10128,-438,-15343,-1
-1808,32556,-11092,-19629,4406,-1,-14636,-6764,-11276,-603,-17572,-1
740,31092,-14648,-18286,9013,-1,-13000,-8076,-14308,-848,-18137,-1
1652,29156,-17268,-16159,12876,-1,-13544,-8332,-14968,-1371,-17793,-1
2352,26992,-23568,-10573,17674,-1,-15064,-8012,-12472,-140,-19576,-1
1604,27032,-26404,-4624,23190,-1,-14448,-8168,-11132,975,-22510,-1
-924,27012,-29480,2049,28241,-1,-15700,-8288,-10388,-484,-24856,-1
-4432,25604,-32768,9388,30848,-1,-17348,-4760,-10328,-3728,-24869,-1
-8928,21372,-32768,19372,29681,-1,-22088,680,-10120,-5730,-24191,-1
-12368,18720,-32768,27550,27064,-1,-22040,5684,-10688,-2593,-23672,-1
-15380,17192,-32768,32127,23455,-1,-18156,9228,-13508,-620,-22842,-1
-15940,14272,-32768,32767,19189,-1,-15572,5868,-13300,2689,-20654,-1
-18280,16096,-30300,31854,17688,-1,-14832,4088,-10392,3998,-20826,-1
-18064,18652,-29972,32362,15805,-1,-12724,4780,-8004,1163,-20093,-1
-18476,9180,-25632,30815,9689,-1,-11680,5728,-8352,-1346,-18597,-1
-17900,3504,-18372,29878,7078,-1,-11276,7104,-9504,-3237,-17138,-1
-14696,3472,-14960,32316,4876,-1,-11760,8620,-10800,-4711,-15296,-1
-14156,5220,-14100,32767,1648,-1,-12644,9776,-10400,-4956,-12915,-1
-11968,6944,-12352,32767,-1899,-1,-9460,8084,-13844,-4017,-10539,-1
-14296,8684,-8536,32767,-4785,-1,-10488,6336,-13140,-3802,-8562,-1
-15308,8496,-5952,32243,-7576,-1,-12412,3952,-11496,-4709,-7755,-1
-13336,7856,-4152,28500,-8227,-1,-12536,1008,-11980,-4658,-7656,-1
-10964,6928,-3536,24973,-12547,-1,-12600,-260,-11996,-4286,-8080,-1
-9196,6232,-1796,21148,-14715,-1,-12840,-340,-11012,-4100,-8690,-1
-8540,5044,-2716,18202,-16112,-1,-12592,136,-11160,-4173,-9396,-1
-6940,3540,-4300,16813,-17568,-1,-11708,1156,-11484,-4033,-9806,-1
-5516,2624,-5144,15365,-18033,-1,-11968,1452,-10732,-4113,-10522,-1
-3644,2804,-4656,14432,-18498,-1,-11716,1936,-11812,-3659,-10522,-1
-2864,3884,-4288,13339,-19806,-1,-11648,1960,-11272,-3306,-10671,-1
-2868,5676,-3068,12271,-22042,-1,-10724,2740,-11124,-2737,-10086,-1
-3556,8344,-1536,9768,-24266,-1,-11428,3448,-12092,-3394,-9467,-1
-3760,10356,-1464,6147,-25690,-1,-12116,2504,-13168,-5285,-8528,-1
-2336,11256,-1732,2764,-27076,-1,-11804,160,-14616,-4722,-7150,-1
