ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-13436,3584,772,-554,-2936,-1,3892,1488,-22712,-5200,1057,-1
-16696,4144,1304,-715,-4674,-1,7128,3664,-26248,-4658,1231,-1
-19720,5324,1592,-697,-6994,-1,10756,5768,-28520,-3915,1927,-1
-21788,6968,1576,-465,-9341,-1,10624,4352,-27996,-1458,3449,-1
-23616,7412,512,-343,-11939,-1,3620,1136,-27704,-674,4501,-1
-24904,7204,-940,-594,-13682,-1,-544,-800,-25772,-2412,2645,-1
-25088,6532,-2316,-995,-14206,-1,1096,-1560,-23872,-4846,273,-1
-24728,6024,-3852,-1264,-13070,-1,5184,-1864,-25808,-5736,-154,-1
-24004,6048,-3984,-1573,-10772,-1,9648,-588,-27792,-5158,469,-1
-22864,5180,-4092,-1796,-7572,-1,9896,1148,-27112,-3190,809,-1
-21616,4792,-2972,-1923,-3978,-1,9080,2212,-25540,-1168,974,-1
-20208,4708,-2300,-2157,-218,-1,6980,2068,-23072,-100,999,-1
-19048,4720,-2640,-2515,2804,-1,5364,1624,-21184,58,782,-1
-18120,4688,-3292,-2606,4949,-1,4892,804,-20532,-18,409,-1
-17088,4836,-3676,-2485,6477,-1,4708,228,-19672,-73,177,-1
-16056,4780,-3692,-2272,7456,-1,4772,68,-18736,-152,-61,-1
-15288,4892,-3100,-2095,7720,-1,5180,152,-18252,-128,-296,-1
-14592,4704,-2768,-1960,7961,-1,5248,420,-17920,-92,-568,-1
-14324,4428,-2464,-1902,8336,-1,4888,856,-17760,-13,-884,-1
-14132,4236,-2188,-1755,8906,-1,4680,1240,-17524,122,-1134,-1
-13960,3928,-1896,-1093,9231,-1,4752,1496,-17508,198,-1153,-1
-14148,4328,-2040,-987,9126,-1,4904,1376,-17568,20,-1081,-1
-14088,4340,-1676,-847,8686,-1,4756,1236,-17672,-68,-1067,-1
-14252,4304,-1408,-300,8402,-1,5100,1128,-18100,-77,-1052,-1
-14324,4268,-992,409,8418,-1,5372,1200,-18444,129,-1067,-1
-14272,3972,-1184,991,8632,-1,5172,1300,-18176,-10,-1016,-1
-14432,3984,-1088,1196,8909,-1,5068,1292,-18520,38,-862,-1
-14280,3780,-756,1504,8954,-1,5124,1412,-18808,87,-726,-1
-14504,3700,-764,1649,8882,-1,5084,1404,-19000,3,-648,-1
-14824,3756,-696,1731,8741,-1,5448,1208,-19484,-7,-570,-1
-15056,3340,-668,1865,8621,-1,9692,556,-21256,1621,-690,-1
-15392,3752,-336,1945,8291,-1,9436,256,-23740,258,-524,-1
-15544,3564,-432,1901,7710,-1,4464,644,-20220,-152,-571,-1
-15952,3812,-564,1621,6980,-1,6960,420,-22344,1052,-777,-1
-16096,3868,-80,1400,6051,-1,7488,540,-23220,1685,-897,-1
-16368,3972,-28,1288,5271,-1,8000,656,-24272,1881,-965,-1
-16840,4064,480,1105,4448,-1,7240,1196,-24560,2558,-880,-1
-17492,4260,944,1034,3286,-1,7620,1184,-26244,3705,-729,-1
-18260,4804,1444,877,1692,-1,7460,1060,-26972,4614,-351,-1
-18780,5336,1732,846,-290,-1,6000,572,-26332,5585,-132,-1
-18956,5940,2084,760,-2426,-1,5580,616,-25876,6775,-47,-1
-18612,6372,1956,581,-4410,-1,4312,596,-24392,7168,42,-1
-17988,6468,1712,396,-5956,-1,2524,392,-22488,7388,300,-1
-17080,6188,1332,-66,-6854,-1,1000,-348,-20980,7162,503,-1
-16240,5604,964,-786,-7233,-1,-900,-1660,-19396,6255,511,-1
-15784,5012,504,-1581,-7683,-1,-1280,-2928,-18680,5012,500,-1
-16624,4788,408,-2138,-8555,-1,480,-3736,-20348,3413,636,-1
-18176,5028,1244,-2358,-9756,-1,2744,-2756,-23896,1937,1189,-1
-19312,6072,2228,-2145,-11445,-1,4672,-1208,-25924,2252,2441,-1
-18980,7488,2876,-1728,-13464,-1,2896,-108,-23904,4044,3496,-1
-17020,8232,2480,-1307,-15120,-1,-32,-20,-20528,3939,3582,-1
-15660,7704,1508,-1243,-16043,-1,-1256,-368,-18708,2261,3403,-1
-14932,6904,556,-1287,-15836,-1,-884,-940,-17880,1115,3618,-1
-14612,6600,180,-1381,-15122,-1,-464,-1996,-17696,423,4182,-1
-14360,6624,64,-1616,-14620,-1,380,-2896,-17564,-176,4691,-1
-14192,7248,496,-1372,-14539,-1,1412,-3504,-17616,-362,4757,-1
-13796,7328,672,-911,-14838,-1,2676,-3808,-18104,-198,4378,-1
-13832,7416,668,-894,-15152,-1,3004,-3928,-17936,-68,3711,-1
-13716,6984,104,-1007,-15301,-1,2776,-3812,-18164,42,3027,-1
-14012,6936,-444,-1145,-14987,-1,2548,-3380,-18496,84,2381,-1
-14456,6864,-660,-1272,-14295,-1,2444,-3052,-18520,70,1738,-1
-15076,7264,-756,-1202,-13296,-1,2624,-2836,-18836,-149,1199,-1
-15516,7624,-460,-877,-12162,-1,2700,-2808,-19088,-437,726,-1
-15712,7904,-164,-261,-11134,-1,3004,-2908,-19332,-648,375,-1
-15712,8192,-128,590,-10055,-1,3440,-2828,-19548,-919,172,-1
-15524,8468,-40,1575,-8849,-1,3700,-2656,-19604,-1066,92,-1
-15244,8400,164,2435,-7278,-1,3756,-2600,-19688,-1028,38,-1
-14880,8004,-140,3171,-5270,-1,4024,-2192,-19628,-952,-23,-1
-14692,7476,-196,3647,-3132,-1,4264,-1892,-19488,-868,-77,-1
-14912,6892,-456,3811,-1264,-1,4420,-1712,-19328,-773,-52,-1
-14828,6544,-436,4002,478,-1,4440,-1568,-19316,-663,17,-1
-15056,6164,-516,3938,2062,-1,4416,-1408,-19060,-420,99,-1
-14924,5820,-72,3845,3423,-1,5128,-1348,-18764,-217,352,-1
-14640,5320,140,3606,4592,-1,5704,-1272,-19012,-59,815,-1
-14540,5020,236,3290,5533,-1,5884,-1132,-19060,423,1244,-1
-14268,4736,460,2760,6462,-1,5912,-804,-18912,1237,1504,-1
-13896,4444,360,2154,7347,-1,5120,-344,-18216,2146,1658,-1
-13032,4140,152,1673,8212,-1,4636,-424,-16772,2660,1812,-1
-12432,4044,-60,978,9046,-1,4372,-632,-15772,3128,2001,-1
-11876,3916,-524,298,9958,-1,4372,-832,-15160,3427,2337,-1
-11648,3640,-336,-392,10901,-1,3976,-644,-15276,3577,2588,-1
-12416,3408,56,-1072,11686,-1,3640,360,-17552,3237,2482,-1
-13956,3248,412,-1528,12151,-1,4796,2420,-20568,3171,1901,-1
-16264,3580,764,-1804,11875,-1,5232,4832,-23628,3424,1100,-1
-18336,4076,1008,-1676,11460,-1,5176,5444,-25908,4638,757,-1
-20088,5272,1340,-1408,10455,-1,3324,4676,-26304,6218,1599,-1
-21668,6116,1524,-999,8846,-1,268,2740,-25956,5614,2815,-1
-22720,6716,1368,-877,7045,-1,-2532,1512,-26060,3176,3245,-1
-23512,6760,780,-973,5417,-1,-2672,980,-27448,675,3287,-1
-23300,7060,64,-1616,4047,-1,-1360,756,-28772,-385,3804,-1
-22428,6924,-1392,-2307,2858,-1,100,-440,-29052,-380,4778,-1
-20752,6720,-2692,-3007,1662,-1,508,-2344,-27416,-19,5431,-1
-18696,5940,-3520,-3759,386,-1,-124,-3616,-25752,74,4914,-1
-16884,5180,-3772,-4308,-619,-1,-124,-3992,-24272,-37,3437,-1
-15360,4720,-3860,-4730,-1209,-1,-284,-3624,-22808,-281,1984,-1
-14236,4824,-3832,-4831,-1583,-1,-156,-2328,-21516,-254,1027,-1
-13960,5708,-3760,-4498,-1562,-1,-180,-376,-20352,-391,412,-1
-14136,6520,-2516,-3809,-1635,-1,152,1740,-19648,-262,-234,-1
-13924,7380,-1392,-3095,-1951,-1,584,3056,-18616,86,-698,-1
-13556,8100,-860,-2321,-2388,-1,1484,3312,-18064,353,-721,-1
-12800,8052,-1532,-1412,-2580,-1,1648,2600,-17668,237,-331,-1
-12452,7684,-2688,-699,-2348,-1,1408,1644,-17896,49,138,-1
-12160,7004,-2912,-290,-1798,-1,824,1008,-18032,-220,342,-1
-12072,6496,-2804,-165,-1165,-1,956,644,-18760,-373,214,-1
-12372,6176,-2624,-245,-1077,-1,1484,360,-19384,-404,-95,-1
-12668,6444,-2116,-369,-1485,-1,1916,80,-20192,-203,-499,-1
-13036,6540,-1776,-368,-2274,-1,1948,340,-20512,193,-815,-1
-13496,6756,-1484,-256,-3216,-1,1968,472,-20552,606,-957,-1
-13896,6832,-1764,-203,-4034,-1,1728,628,-20636,924,-1007,-1
-14104,6964,-1760,-19,-4263,-1,1432,792,-20160,1084,-1019,-1
-14040,7016,-1628,85,-4245,-1,2308,692,-20868,1492,-840,-1
-13932,6944,-1608,183,-4170,-1,172,932,-19076,1038,-1176,-1
-13920,6764,-1440,394,-3680,-1,1008,200,-20192,938,-1330,-1
-14012,6564,-1664,534,-3169,-1,812,44,-20468,994,-1476,-1
-14332,6408,-1692,576,-2779,-1,900,188,-20512,1013,-1564,-1
-14300,6456,-1508,736,-2433,-1,1228,492,-20308,1079,-1780,-1
-14872,6812,-1420,1117,-2327,-1,992,652,-20784,1155,-1952,-1
-15140,6828,-1316,1364,-2344,-1,968,748,-21344,1143,-2017,-1
-15424,6988,-1076,1525,-2461,-1,484,956,-20952,1043,-2190,-1
-15748,7008,-1236,1776,-2481,-1,96,1004,-20916,648,-2366,-1
-15952,7072,-1152,1978,-2534,-1,384,908,-21040,-55,-2430,-1
-16252,6924,-1172,2089,-2605,-1,572,940,-21504,-825,-2344,-1
-16940,6992,-916,2103,-2720,-1,1104,972,-22600,-1368,-2212,-1
-17672,7228,-856,2048,-2963,-1,2336,844,-24020,-1712,-2158,-1
-18684,7216,-776,2006,-3276,-1,4028,684,-25324,-1814,-2050,-1
-19796,7328,-668,1964,-3564,-1,4844,572,-26272,-1777,-2002,-1
-20836,7444,-420,1968,-3766,-1,5364,728,-26636,-1432,-1936,-1
-21436,7480,-456,1970,-3854,-1,6140,1456,-25796,-1105,-1861,-1
-21520,7400,-500,1910,-3812,-1,6288,2608,-23968,-788,-1684,-1
-20748,7200,-440,1595,-3361,-1,6780,3120,-22192,-709,-1125,-1
-19252,6736,-560,1267,-2518,-1,7460,2664,-20324,-694,-212,-1
-17532,6208,-980,748,-1150,-1,7692,1164,-19024,-601,878,-1
-15892,5288,-1276,107,520,-1,6828,-792,-18192,-560,1716,-1
-14812,4552,-1640,-593,2414,-1,5308,-1952,-17756,-945,1890,-1
-14320,3808,-1700,-1364,4263,-1,3852,-2056,-17180,-1521,1671,-1
-14540,3948,-1408,-1954,5995,-1,3404,-980,-16892,-2111,1323,-1
-14976,4396,-696,-1898,7060,-1,4184,-668,-17292,-2472,902,-1
-15684,5132,-544,-1345,7525,-1,3356,-940,-18392,-2834,534,-1
-16164,5812,-280,-613,7645,-1,4028,-856,-19288,-2582,208,-1
-16136,6204,300,342,7651,-1,5112,-1400,-20336,-2657,33,-1
-15844,6344,848,1302,7891,-1,4484,-1448,-19852,-2339,20,-1
