ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-148,-3708,216,-19703,32767,-1,-2588,-1420,-19464,-2284,177,-1
-1728,-784,-2120,-19675,31005,-1,-3352,-196,-19612,-3094,35,-1
548,-1980,-1580,-19144,30388,-1,-2136,592,-19796,-3450,438,-1
-1268,-3268,-4500,-18068,29104,-1,-1764,536,-20432,-3405,604,-1
280,-6116,-4756,-15742,27910,-1,-1508,-336,-21068,-3377,167,-1
-732,-6168,-7444,-15879,26320,-1,-980,-1444,-20628,-3352,-130,-1
-660,-7280,-9528,-15436,23564,-1,-436,-1784,-20856,-2529,-30,-1
-1704,-8792,-11960,-13076,22175,-1,-420,-1284,-20896,-1566,90,-1
-1996,-13084,-15948,-10651,18884,-1,-620,-640,-21556,-662,-1,-1
-1312,-19168,-19716,-7442,15637,-1,-816,324,-22296,257,-211,-1
-636,-20032,-22720,-6167,11276,-1,-1708,620,-22496,1282,-260,-1
-332,-23000,-24688,-3558,6601,-1,-2368,196,-22312,2049,53,-1
-276,-23140,-24624,-525,2588,-1,-3084,-536,-21932,2352,640,-1
100,-22328,-24004,2264,-2156,-1,-3872,-1336,-20788,2329,1132,-1
504,-22752,-23004,3669,-7257,-1,-4820,-1704,-19480,1989,1172,-1
680,-20588,-20784,4553,-11220,-1,-4636,-1336,-18944,1614,996,-1
608,-17276,-17844,5583,-14790,-1,-4472,-840,-19212,1010,792,-1
120,-13660,-15720,6292,-18507,-1,-3948,-288,-19484,235,752,-1
176,-11488,-13204,7194,-21809,-1,-2984,-188,-19696,-236,862,-1
300,-8568,-11472,8020,-24622,-1,-2072,-396,-19844,-333,933,-1
388,-5376,-9136,8123,-26699,-1,-1564,-596,-19880,-272,844,-1
616,-3144,-7532,8631,-28221,-1,-1200,-1044,-20132,-217,641,-1
1088,-1804,-6448,9333,-29453,-1,-728,-1168,-20872,72,511,-1
1216,-528,-6324,10387,-29836,-1,-124,-1028,-21428,634,440,-1
1532,688,-6152,10083,-30673,-1,436,-1108,-22260,1340,324,-1
2736,28,-5008,11954,-31072,-1,1340,-1016,-22952,2330,203,-1
2864,32,-4232,13664,-31744,-1,2176,-876,-23744,3622,205,-1
2672,884,-3160,14863,-32484,-1,1876,-860,-23672,4750,320,-1
2064,1576,-1020,16847,-32768,-1,532,-800,-22856,5770,398,-1
1776,-884,64,20270,-32768,-1,-812,-708,-21788,6320,413,-1
308,2576,1096,21806,-32768,-1,-2056,-824,-19732,5999,317,-1
-820,5064,2608,25768,-32768,-1,-2260,-1484,-18424,5276,105,-1
-1740,7708,4468,26561,-32768,-1,-1680,-1408,-18624,4327,-133,-1
-2952,11228,5964,26717,-32768,-1,-2244,-1476,-19292,3422,-453,-1
-4476,10620,9736,27888,-32768,-1,-1536,-1548,-19984,2347,-256,-1
-6832,15472,11392,28243,-32768,-1,-1268,-1276,-21032,2075,249,-1
-7868,20228,16564,27557,-32768,-1,-572,-552,-22516,2407,761,-1
-5872,25688,19128,25264,-30726,-1,912,-608,-22572,1836,1413,-1
-3900,25936,20000,24246,-26131,-1,1356,-192,-22596,2842,1891,-1
-1828,14444,19044,21560,-24171,-1,772,104,-21420,3474,1646,-1
1644,21448,22296,19366,-22285,-1,368,160,-20712,3513,782,-1
7596,28612,26228,16874,-21528,-1,268,-440,-19524,3618,-204,-1
11704,32767,26868,12277,-17720,-1,472,-1304,-19704,3599,-1201,-1
16896,32767,27888,8420,-12400,-1,1644,-2452,-21716,3308,-1941,-1
