ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-5768,5428,19840,-196,-6277,-1,-4332,-4356,-17132,237,625,-1
-5640,6632,20224,-1580,-4949,-1,-4252,-4496,-17280,97,624,-1
-5552,6764,20224,-2832,-3514,-1,-4040,-4244,-17512,-14,670,-1
-5116,7040,20768,-4113,-2014,-1,-4204,-3892,-17508,-134,783,-1
-5340,7296,20804,-5407,-751,-1,-4064,-3756,-17312,-229,923,-1
-5348,7472,20376,-6645,372,-1,-4096,-3868,-17476,-328,1058,-1
-5820,7980,20376,-8025,1508,-1,-4092,-4036,-17440,-378,1206,-1
-5920,8844,20552,-9209,2555,-1,-4176,-4108,-17540,-416,1346,-1
-5744,9388,20508,-10288,3618,-1,-4124,-4096,-17400,-562,1467,-1
-5888,8308,20320,-11419,4392,-1,-4068,-3848,-17568,-579,1554,-1
-6148,8624,20584,-12467,5713,-1,-4172,-3716,-17408,-703,1601,-1
-6000,8776,20304,-13573,6279,-1,-4160,-3764,-17540,-757,1701,-1
-6404,9700,19504,-14243,7094,-1,-4188,-3844,-17468,-849,1743,-1
-6148,9492,18920,-14693,7924,-1,-4444,-3812,-17632,-860,1828,-1
-6196,9220,18624,-14944,8787,-1,-4540,-3648,-17788,-872,1920,-1
-5508,9628,17984,-15071,9272,-1,-4556,-3652,-17784,-877,1902,-1
-4784,9972,17408,-14843,9571,-1,-4548,-3696,-17852,-822,1785,-1
-4396,9896,16568,-14589,9966,-1,-4588,-3680,-17896,-703,1685,-1
-3832,10132,15660,-13993,10217,-1,-4756,-3664,-17660,-673,1616,-1
-3196,10308,14924,-13216,10511,-1,-4752,-3380,-17572,-729,1658,-1
-1928,10436,14148,-12599,10250,-1,-4616,-3120,-17604,-830,1683,-1
-1220,11424,13476,-12053,10013,-1,-4512,-3044,-17736,-995,1729,-1
-960,12360,12772,-11254,9662,-1,-4696,-2932,-17860,-990,1756,-1
-504,11452,11996,-10728,9352,-1,-5048,-2900,-17884,-999,1780,-1
-256,11356,11704,-10916,9671,-1,-4916,-2900,-17916,-1030,1857,-1
336,11084,10340,-11367,9957,-1,-4644,-2788,-18120,-1064,2108,-1
532,11432,8520,-11597,9434,-1,-4700,-2572,-18216,-1097,2208,-1
1128,11860,7052,-11848,8943,-1,-5008,-2356,-18172,-1025,2280,-1
1588,12084,5912,-12089,9197,-1,-5416,-2556,-18348,-762,2146,-1
1944,12308,5688,-11777,9073,-1,-5536,-2972,-18288,-496,1871,-1
2344,12224,4236,-11318,9644,-1,-5232,-3016,-18080,-331,1873,-1
2928,12088,2932,-11344,9603,-1,-4888,-2556,-18104,-508,1915,-1
3532,12728,1488,-10243,9938,-1,-5328,-2220,-17956,-626,1758,-1
3976,11344,28,-10064,9708,-1,-5784,-1972,-18176,-634,1593,-1
3236,10816,-1268,-9405,9918,-1,-5464,-2416,-18072,-464,1418,-1
3396,11164,-3288,-8783,9753,-1,-5356,-2580,-18036,-524,1327,-1
3956,10964,-4524,-8258,10417,-1,-5064,-2360,-18508,-603,1359,-1
4008,10172,-5296,-7691,10464,-1,-5116,-1932,-18116,-484,1380,-1
3916,8712,-5804,-8042,9807,-1,-5328,-1524,-17944,-385,1290,-1
4324,7004,-6192,-7312,9553,-1,-5288,-1332,-17844,-367,1211,-1
5032,7796,-7196,-7889,8453,-1,-5444,-1432,-18100,-616,1056,-1
4448,7588,-7740,-7432,8181,-1,-5500,-1760,-18468,-376,984,-1
3772,6484,-8292,-6838,7725,-1,-5912,-1832,-17840,-212,705,-1
4016,6452,-9564,-6598,7252,-1,-5792,-2128,-17892,-107,156,-1
4776,5028,-10228,-6355,7123,-1,-5312,-2260,-18112,-84,-340,-1
4708,5604,-12052,-5985,8683,-1,-5040,-2344,-18384,28,-607,-1
3708,5292,-11944,-5947,6798,-1,-5292,-1972,-18288,255,-706,-1
3056,5124,-13380,-5599,6593,-1,-5520,-1484,-17404,252,-740,-1
2300,4520,-14120,-5302,6520,-1,-5772,-976,-17300,204,-655,-1
1516,3052,-14292,-4344,6780,-1,-5348,-740,-17312,-157,-739,-1
2332,2896,-14976,-2760,6386,-1,-4904,-780,-17584,-542,-514,-1
2276,2880,-14768,-2750,6540,-1,-4772,-788,-17788,-591,-245,-1
2004,2536,-15260,-1959,6325,-1,-4924,-288,-17564,-478,-41,-1
1428,1752,-15816,-1216,6014,-1,-5056,-352,-17404,-345,21,-1
1724,752,-16448,-381,5384,-1,-4764,-712,-17404,-354,16,-1
1896,380,-16796,-17,4584,-1,-4828,-1012,-17556,-418,164,-1
2112,240,-17372,381,3574,-1,-5020,-1168,-17784,-421,193,-1
2448,728,-18860,1277,2673,-1,-5008,-1188,-17820,-404,198,-1
2772,1200,-19840,2940,2034,-1,-4920,-984,-17920,-518,255,-1
3096,2212,-19080,4972,1370,-1,-4920,-804,-18232,-491,375,-1
3100,2652,-18152,7286,601,-1,-5088,-992,-18456,-384,409,-1
3492,2628,-17500,9290,334,-1,-5168,-1156,-18392,-176,475,-1
2104,1716,-16692,11593,-476,-1,-5212,-1132,-18400,27,509,-1
4100,3832,-14728,13110,-615,-1,-5364,-1240,-18020,2,619,-1
3260,5076,-14588,15100,-636,-1,-5368,-1272,-18028,-90,642,-1
5008,6548,-12500,17248,-519,-1,-5576,-1156,-17992,-243,696,-1
23988,14364,-10740,21582,566,-1,-5584,-1200,-18104,-413,631,-1
2712,6880,-8248,19391,-1009,-1,-5744,-1292,-18332,-494,527,-1
8760,9608,-7808,20474,-903,-1,-5624,-1500,-18656,-358,361,-1
4112,8008,-5516,20621,-153,-1,-5492,-1532,-18592,-167,158,-1
4700,7860,-3860,20871,436,-1,-5492,-1652,-18484,15,-86,-1
4476,7672,-1312,20712,859,-1,-5332,-1640,-18468,102,-219,-1
4476,8324,-140,21101,2028,-1,-5592,-1612,-18176,174,-331,-1
4636,7148,2060,20995,2711,-1,-5708,-1560,-18088,109,-511,-1
4452,6100,4308,22141,2347,-1,-5540,-1504,-18252,36,-578,-1
4248,6172,6020,21862,903,-1,-5700,-1552,-18188,77,-655,-1
4424,5552,6652,21964,1355,-1,-5596,-1660,-18300,71,-688,-1
4352,5056,8324,22060,854,-1,-5460,-1928,-18180,126,-829,-1
4236,4544,9040,22254,1264,-1,-5592,-2248,-18064,228,-1112,-1
3692,3944,10404,22772,829,-1,-5732,-2580,-18056,164,-1543,-1
2784,2832,11372,22312,513,-1,-5496,-2696,-17856,141,-1826,-1
2976,1976,12908,22669,-19,-1,-5148,-2668,-18072,154,-1977,-1
3048,708,14368,22343,136,-1,-5212,-2388,-17932,202,-2007,-1
2116,408,15724,22569,23,-1,-5352,-2280,-17952,244,-2107,-1
864,-84,16920,23006,-619,-1,-5268,-2088,-17876,274,-2208,-1
-772,-312,18196,23083,-733,-1,-5176,-2044,-17976,487,-2219,-1
-1856,-1592,18500,22983,-794,-1,-5092,-1944,-18052,640,-2132,-1
-3292,-3216,19460,23077,-946,-1,-5328,-1796,-18036,667,-1938,-1
-2600,-4300,20376,21924,-1815,-1,-5352,-1828,-17812,620,-1832,-1
-3376,-3912,18948,20979,-2791,-1,-5084,-2296,-17604,520,-1862,-1
-3340,-4324,19764,19973,-4325,-1,-4824,-2660,-17976,498,-1866,-1
-4548,-3760,20344,19717,-5757,-1,-4988,-3100,-17836,517,-1930,-1
-5504,-4460,22308,19154,-6994,-1,-4916,-2972,-17996,589,-1726,-1
-5668,-2864,22036,16952,-8299,-1,-4640,-2796,-18084,525,-1480,-1
-5004,-1304,22172,15489,-9648,-1,-4688,-2256,-17872,443,-1160,-1
-5224,-1592,23296,13607,-10326,-1,-4608,-2200,-17576,308,-881,-1
-5224,760,22356,11508,-9814,-1,-4748,-2272,-17804,420,-733,-1
-5940,2532,21556,9570,-9766,-1,-4164,-2468,-17840,525,-479,-1
-5492,3204,20720,8890,-9807,-1,-4276,-2476,-17612,550,34,-1
-5040,3296,21644,8168,-10305,-1,-4476,-2444,-17248,582,209,-1
-4800,3720,22248,7036,-10285,-1,-4800,-2580,-17220,432,18,-1
-4680,4328,22212,5543,-10220,-1,-4296,-2900,-17268,248,85,-1
-3804,5944,22432,4142,-9206,-1,-4508,-2628,-17676,197,326,-1
-3088,7988,22160,3307,-7855,-1,-4404,-2572,-17588,143,550,-1
-3136,9076,21980,2382,-6783,-1,-4344,-2444,-17544,72,540,-1
-3168,9292,21424,1341,-5733,-1,-4496,-2684,-17612,139,417,-1
-3320,9176,21220,-322,-4353,-1,-4752,-2880,-17844,329,367,-1
-3528,9240,21596,-2082,-2663,-1,-4736,-3104,-17540,272,332,-1
-3736,9432,21576,-3786,-1247,-1,-4868,-3308,-17536,49,254,-1
-3752,9656,21064,-5452,-99,-1,-4728,-3300,-17544,-14,152,-1
-3756,9636,20500,-7071,849,-1,-4792,-3132,-17776,-57,195,-1
-3688,9440,19940,-8462,1875,-1,-4752,-3048,-17592,-173,262,-1
-3656,9184,19612,-9744,3198,-1,-4692,-3052,-17868,-202,259,-1
-3572,9836,19028,-10769,4549,-1,-4624,-3116,-17976,-108,278,-1
-3580,9696,18704,-11590,5526,-1,-4740,-3152,-17836,-87,329,-1
-3616,9988,18504,-12207,6572,-1,-4732,-3264,-17520,-216,391,-1
-4088,10036,18832,-12600,7655,-1,-4228,-3212,-17340,-286,382,-1
-3860,10888,18312,-12763,7760,-1,-4644,-3004,-17644,-443,396,-1
-3520,11128,16856,-13397,8310,-1,-4628,-2608,-17548,-526,552,-1
-3088,10980,16392,-13100,9012,-1,-4584,-2448,-17740,-610,724,-1
-3092,10572,15696,-13249,9616,-1,-4840,-2448,-17772,-544,769,-1
-2364,10928,14636,-13326,10046,-1,-4832,-2568,-17732,-395,837,-1
-1764,11616,13728,-13325,10223,-1,-4512,-2876,-17668,-346,970,-1
-1100,12308,12928,-12601,10864,-1,-4372,-2620,-17704,-491,1282,-1
-272,11552,12220,-12249,10774,-1,-4568,-2312,-17632,-679,1523,-1
344,12244,11064,-12022,10617,-1,-4844,-2180,-17760,-858,1612,-1
532,12252,9752,-11552,10325,-1,-4976,-2408,-17824,-824,1542,-1
1324,12272,8696,-10672,9788,-1,-5048,-2476,-18136,-812,1407,-1
2200,12440,7688,-9917,9580,-1,-4880,-2844,-17980,-878,1467,-1
2476,12716,6960,-9403,8915,-1,-5032,-2832,-18092,-897,1489,-1
2780,12828,5564,-8362,7966,-1,-5148,-2780,-18000,-946,1337,-1
3488,13012,4272,-7952,7676,-1,-5108,-2588,-17968,-1026,1170,-1
3816,13492,3736,-7468,7714,-1,-5156,-2528,-18132,-1054,1045,-1
3996,14300,3248,-6826,7569,-1,-5236,-2468,-18364,-992,1054,-1
3936,13364,2828,-6172,6929,-1,-4852,-2128,-18732,-748,1159,-1
4376,11788,1088,-6385,6329,-1,-4812,-1936,-17992,-747,1338,-1
4560,11376,-648,-6144,6015,-1,-5544,-1760,-18024,-421,1490,-1
4588,12192,-1712,-5779,6062,-1,-5556,-1824,-17988,-427,1666,-1
4524,12472,-1560,-5833,6133,-1,-5516,-2020,-18052,-568,1519,-1
5444,12544,-1924,-5398,6113,-1,-5320,-2520,-18136,-730,1482,-1
6292,9320,-3848,-4686,5468,-1,-4796,-2364,-18500,-751,1624,-1
6324,7760,-3900,-4841,5691,-1,-5060,-1988,-18356,-468,1841,-1
6288,8168,-3740,-5451,5601,-1,-5552,-1584,-18244,-371,1836,-1
7340,7512,-6712,-5142,3440,-1,-4976,-1548,-17824,-296,1669,-1
5868,9576,-9280,-3949,2967,-1,-5292,-1708,-17944,-376,1679,-1
5196,12544,-10304,-3574,2871,-1,-4940,-1844,-18272,-141,1655,-1
4900,12328,-10200,-3032,2201,-1,-5384,-1340,-17700,83,1900,-1
4428,10240,-9780,-1682,3157,-1,-5828,-696,-17696,-56,2129,-1
4640,10632,-9088,-1291,4441,-1,-5896,-672,-17688,-273,2276,-1
4620,11092,-9016,-463,5184,-1,-5760,-940,-18028,-287,2128,-1
