ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-13176,7680,5448,16134,10067,-1,6404,8840,-18636,-3172,-30267,-1
-12632,7172,4828,14913,10086,-1,7208,9544,-18968,-2956,-30449,-1
-11336,7488,3732,15313,10534,-1,6480,9908,-18868,-2664,-30284,-1
-11352,7432,3760,16867,11187,-1,5868,10432,-18424,-2144,-30652,-1
-10760,7388,4372,17958,12062,-1,6676,11272,-19052,-1338,-31285,-1
-9348,6908,5208,19175,12665,-1,6940,11844,-19996,-724,-31297,-1
-9328,4640,6168,20641,13118,-1,8104,11500,-20908,574,-30832,-1
-9228,3708,6632,21372,13619,-1,8700,10712,-21592,2327,-30105,-1
-8840,3512,7076,21690,13897,-1,7824,10016,-21524,3936,-29298,-1
-8348,2776,7256,23114,14112,-1,6612,9600,-21036,4986,-28514,-1
-8368,4120,7380,23895,14056,-1,4836,10168,-19936,5751,-28025,-1
-8132,4948,7076,24750,14205,-1,4460,10992,-18284,6366,-27339,-1
-8428,4936,6328,25781,13965,-1,4824,11656,-17400,6239,-26575,-1
-8660,5704,5656,26564,13307,-1,4980,11736,-17328,5726,-25742,-1
-9232,6396,5832,26841,12157,-1,7020,10784,-18736,5497,-25118,-1
-9164,8188,5800,27457,10567,-1,8740,8984,-21128,5838,-24201,-1
-9608,10316,6224,27455,9116,-1,6400,8000,-23324,6404,-22849,-1
-9496,12452,6632,27758,7381,-1,5928,7440,-23076,5949,-21609,-1
-9608,17036,6612,28135,6644,-1,10216,6576,-23948,3855,-20929,-1
-9908,20232,5572,28975,5644,-1,9704,4428,-28120,2477,-19557,-1
-10220,24412,6284,29897,4377,-1,4112,4568,-27792,5473,-17962,-1
-8584,29692,8196,31143,3858,-1,1244,6324,-19236,3542,-17630,-1
-6868,31828,6864,31879,4811,-1,4764,5624,-16252,-1339,-16785,-1
-4372,29868,4004,31657,6734,-1,3892,4532,-19512,-3669,-15544,-1
-2800,27400,1412,30940,9819,-1,3196,2984,-22120,-4712,-14867,-1
-860,26364,748,29395,12555,-1,5588,1984,-21664,-4587,-14346,-1
1228,25792,1168,28146,14855,-1,5332,456,-20404,-4154,-13420,-1
3416,25136,2028,27167,17798,-1,4268,-220,-18524,-4361,-12540,-1
4864,23772,3732,26050,20976,-1,2856,-980,-16424,-5047,-12285,-1
5604,21960,4764,24741,23937,-1,2512,-1340,-16124,-5691,-12718,-1
4980,20572,5712,23184,26614,-1,2212,-1592,-15644,-6700,-13320,-1
4392,18840,6760,21589,28834,-1,2736,-1440,-15928,-7475,-13468,-1
4812,17560,8612,19737,30582,-1,3816,-976,-17116,-8263,-13023,-1
5156,16584,9736,18165,31793,-1,4548,-336,-18944,-8837,-12257,-1
4964,16136,10340,16413,32386,-1,4356,620,-20276,-8794,-11492,-1
5088,14340,10408,14537,32170,-1,3808,1080,-19980,-8257,-10773,-1
4780,12544,10404,12251,31889,-1,3076,1024,-18564,-7968,-9868,-1
5408,9304,10060,9933,31167,-1,2496,728,-17108,-8499,-8847,-1
6836,7788,10568,7234,30638,-1,1884,100,-16716,-8934,-7978,-1
6756,6616,13744,4174,29617,-1,1552,-628,-16892,-9090,-7462,-1
6792,5380,9688,1960,28134,-1,1840,-1084,-16936,-9220,-7138,-1
7220,4264,9772,-1213,26449,-1,2824,-1068,-18868,-8836,-6848,-1
6448,5000,10580,-3951,24056,-1,4220,-416,-20432,-8419,-5911,-1
6836,2916,10264,-7310,21566,-1,4128,688,-21660,-7737,-4701,-1
5472,2108,9516,-11595,18701,-1,5576,2140,-23720,-6288,-3484,-1
4536,604,9476,-15558,14603,-1,5400,2176,-23928,-4621,-2458,-1
2268,608,7828,-20918,10966,-1,6528,1484,-24184,-2578,-1252,-1
1152,264,5712,-24689,7001,-1,4544,764,-23716,-934,-295,-1
480,1612,2904,-29144,2712,-1,2432,940,-22068,-67,432,-1
-2096,5184,-1328,-31195,-1224,-1,2876,904,-21200,199,1127,-1
-616,-17192,-32768,-21331,-4781,-1,3244,792,-20260,90,2219,-1
-1440,32767,-32768,1458,-5750,-1,4544,160,-21200,685,3117,-1
-3996,-2608,13428,-2938,-4858,-1,2972,116,-19152,3100,3727,-1
13016,6344,2292,3454,-1698,-1,-344,-252,-17928,1920,3200,-1
-2116,-3572,-5412,5816,-13955,-1,4,-1240,-17084,316,2803,-1
3476,5640,-5200,4718,-15096,-1,876,-2028,-16820,-1185,3717,-1
-660,6920,-6432,5828,-20222,-1,1772,-1904,-17916,-2836,5064,-1
-496,9644,-5636,6342,-26201,-1,2260,-1984,-19172,-4079,5395,-1
992,4820,-3888,5221,-28492,-1,2728,-1812,-20448,-4619,5332,-1
1636,7348,-312,6596,-30195,-1,4324,-1716,-21804,-3815,4899,-1
1008,8756,1856,9382,-32220,-1,5096,-1964,-23208,-1808,4266,-1
-324,7988,2424,10656,-32768,-1,6016,-2028,-23868,1360,3908,-1
-1372,6140,2912,10233,-32768,-1,3880,-2272,-24264,4850,3724,-1
-3068,6488,4604,11502,-32768,-1,1848,-1992,-26552,8113,3359,-1
-5376,9572,6084,12585,-32768,-1,-924,-1604,-27872,9734,2555,-1
-6376,11492,7176,12740,-32768,-1,-2140,-1232,-24904,10925,1761,-1
-8184,13772,8164,11181,-32768,-1,-1788,-1780,-22484,11857,1638,-1
-10276,19680,7788,7428,-32768,-1,-2380,-2308,-19208,9869,2668,-1
-11916,30492,7492,4824,-32768,-1,-1216,-2924,-17916,8747,3662,-1
-12240,32767,5984,2502,-32768,-1,740,-3000,-17148,8012,4516,-1
-12864,32264,4352,-127,-32768,-1,3712,-2812,-17008,7678,5618,-1
-12164,29148,968,-1186,-32768,-1,5324,-2452,-17448,7842,6221,-1
-11484,27132,-1432,-2723,-30403,-1,4268,-2392,-18228,8056,5864,-1
-9308,27160,-1012,-4204,-24711,-1,3512,-2092,-18564,8257,5136,-1
-6984,27996,916,-5090,-20511,-1,3860,-1580,-18340,7834,4976,-1
-5760,28260,1876,-4521,-17254,-1,4112,-1144,-17924,6847,5620,-1
-5920,26892,2648,-4683,-14513,-1,4548,-900,-17852,5646,6434,-1
-6480,25292,3436,-5201,-12606,-1,4852,-480,-17880,4534,7150,-1
-6808,24008,4768,-6184,-10658,-1,5732,348,-18348,3326,8021,-1
-7188,22424,4804,-7392,-8713,-1,6208,1124,-18892,2672,9297,-1
-7808,21224,4368,-8578,-7055,-1,6264,1760,-18748,2367,10641,-1
-8200,20136,3780,-9423,-5741,-1,5688,2252,-18232,2114,11723,-1
-8456,18952,3024,-10141,-4598,-1,4944,2520,-18176,1123,12495,-1
-8680,18288,2908,-10660,-3311,-1,4420,2668,-18364,309,13309,-1
-8452,16972,3128,-10451,-1466,-1,3516,2668,-18128,-332,14566,-1
-8976,17652,2380,-11298,-469,-1,2364,2532,-17756,-1185,15512,-1
-8748,17300,1972,-12856,921,-1,2052,2244,-17624,-2610,16339,-1
-8232,16008,1804,-13255,1889,-1,2804,2044,-17644,-3313,17541,-1
-7812,14860,1588,-13374,3032,-1,1876,2116,-18456,-3641,18085,-1
-7124,14060,1792,-14156,3943,-1,3084,3616,-16764,-3470,18462,-1
-6832,13036,2132,-14510,4388,-1,3836,4604,-17220,-3150,18857,-1
-6292,11628,2336,-14653,5039,-1,5592,5536,-19396,-2823,19399,-1
-5640,11796,2380,-15014,5423,-1,7000,6412,-21388,-2180,19933,-1
-5532,10416,2576,-15329,6079,-1,6852,7564,-22220,45,20525,-1
-5312,11192,1564,-15646,6665,-1,4580,7968,-19900,2700,21011,-1
-4980,11780,1372,-15742,6698,-1,1404,6928,-18064,2946,21257,-1
-4972,9584,272,-14970,7159,-1,-520,5572,-17484,1656,20957,-1
-4428,10680,996,-15190,6241,-1,104,4460,-17480,455,20357,-1
-4760,9920,1444,-15356,6533,-1,2544,3920,-18856,-462,19202,-1
-5332,10004,1260,-15701,6260,-1,8928,5536,-21208,-74,17257,-1
-7148,12264,2400,-16513,6096,-1,12204,8368,-23500,1300,15453,-1
-8280,14748,3816,-17251,5518,-1,10300,10428,-24724,2797,14855,-1
-9932,15708,4936,-17730,5064,-1,7972,11324,-22952,3344,15963,-1
-11876,15776,4788,-17975,5178,-1,7596,11088,-19008,2805,17857,-1
-14512,16364,4988,-18384,5804,-1,7880,10580,-17344,966,18338,-1
-15896,17392,5940,-18460,7273,-1,9404,10856,-16972,-1474,18303,-1
-16024,15344,6832,-18666,9900,-1,6652,11892,-20856,-2772,18430,-1
-15440,17560,6904,-19311,9750,-1,3840,12160,-20968,-3625,18226,-1
-15488,15216,6620,-19893,10690,-1,6756,12496,-19952,-4068,19300,-1
-15508,14648,5192,-21526,10673,-1,6056,11612,-19360,-5526,19828,-1
-14668,14004,3792,-23264,9867,-1,5340,9752,-19644,-6462,19937,-1
-13728,13324,2408,-24316,8984,-1,6100,8700,-20596,-7453,20076,-1
-13008,12048,1380,-25737,8401,-1,7228,8804,-20424,-7621,20158,-1
-11900,11204,404,-27368,7580,-1,7032,9428,-19724,-7594,19532,-1
-11280,10424,-524,-28990,6187,-1,7820,10120,-19904,-7453,19165,-1
-10584,10704,-1388,-30194,4676,-1,9152,11000,-20072,-7704,19697,-1
-10432,11908,-2332,-30746,3227,-1,8300,10772,-20156,-7537,21326,-1
-9624,12700,-2868,-31247,2299,-1,6420,12084,-20664,-7578,23421,-1
-8396,13768,-1984,-32073,1433,-1,8744,13348,-19868,-7995,25592,-1
-7068,12700,-36,-32768,-29,-1,7796,13684,-20376,-8294,27573,-1
-6044,12008,328,-32768,-1853,-1,4940,12660,-21476,-8145,27896,-1
-6604,11452,468,-32768,-4003,-1,4028,11384,-21556,-7494,26396,-1
-7692,12752,512,-32768,-5617,-1,6048,11340,-22128,-7139,24864,-1
-9380,15192,1376,-32768,-6664,-1,8748,12340,-21980,-6041,24414,-1
-9992,15628,2192,-32768,-7609,-1,12444,12680,-22896,-4482,25851,-1
-10224,13720,3940,-32768,-7283,-1,12808,9552,-22504,-1155,27485,-1
-10024,11172,6320,-32768,-6252,-1,8260,4728,-21228,1084,26280,-1
-9328,8276,8532,-32768,-5858,-1,6600,1416,-19324,1126,24757,-1
-9756,7668,9540,-32768,-4134,-1,3128,-648,-15748,-32,23991,-1
-8040,11184,12112,-32768,-3752,-1,2100,-1764,-11892,-1899,23550,-1
-7664,14008,13468,-32768,-3040,-1,5980,-3636,-10484,-3647,23728,-1
-6096,13864,13320,-32768,-2465,-1,6196,-5544,-12392,-6206,23312,-1
-3760,10140,13404,-29875,-1469,-1,7524,-6304,-14248,-8460,22811,-1
-2916,7612,14296,-27468,-1735,-1,10152,-4688,-16156,-9124,22628,-1
-2328,7216,15224,-25957,-2767,-1,12180,-1928,-16384,-9327,21936,-1
-3692,14188,14580,-25638,-4008,-1,12360,684,-16208,-9612,21252,-1
-5332,19432,13488,-25338,-4377,-1,12480,2612,-17268,-10463,20827,-1
-6896,24328,13756,-24996,-4116,-1,13732,3520,-18724,-10826,21503,-1
-8056,22720,13020,-24911,-3989,-1,12848,2004,-20072,-10437,23275,-1
-9136,15676,12328,-24806,-4537,-1,11588,-12,-19224,-10087,24486,-1
-9068,12800,11344,-25772,-3704,-1,10756,-1848,-18324,-10176,25090,-1
-7836,12600,10476,-26886,-1222,-1,10368,-2696,-18368,-10323,25427,-1
-6104,13776,9600,-27467,715,-1,11712,-2164,-18748,-9757,26203,-1
-4652,14544,9260,-27724,1133,-1,11792,-712,-18352,-8960,27004,-1
-4012,14664,9244,-27945,55,-1,9988,812,-18552,-7985,27160,-1
-3872,13820,8308,-28148,-901,-1,8848,1856,-17684,-7024,26938,-1
-2608,12704,8120,-28537,-1643,-1,10220,2932,-18492,-6108,27838,-1
-1792,10500,6496,-29054,-1209,-1,8652,3652,-18268,-5824,29433,-1
472,9980,9208,-29329,-1735,-1,12180,4176,-19600,-4788,31216,-1
1948,10344,10632,-30040,-4525,-1,10388,5416,-21732,-3800,32767,-1
736,13228,11836,-31110,-5869,-1,5396,4264,-21100,-2609,32767,-1
252,13356,10088,-32768,-6058,-1,1852,2460,-20072,-2529,32767,-1
224,14804,8916,-32768,-6149,-1,2196,492,-19380,-2909,32767,-1
844,14604,7856,-32768,-6046,-1,628,-1388,-18904,-3495,32767,-1
1772,14592,7084,-32768,-5839,-1,-1448,-2272,-18856,-3557,32767,-1
2468,14304,6812,-32768,-5198,-1,-3000,-2364,-18824,-3738,32767,-1
4116,15420,5456,-32768,-3553,-1,-3080,-1700,-19044,-4303,32767,-1
4840,18000,4536,-32768,-1319,-1,100,76,-21084,-5458,32767,-1
5476,21944,5432,-32768,740,-1,3244,2264,-24332,-5862,32767,-1
5796,25336,7176,-31026,1870,-1,3712,3552,-28028,-4732,32767,-1
5056,26484,7800,-29072,3193,-1,-184,3520,-28352,-2223,32767,-1
4092,23480,7652,-28353,3556,-1,-2212,1048,-26752,-885,32767,-1
2784,22636,6172,-27646,5543,-1,-5524,-2108,-25668,-3082,32301,-1
2392,25580,5900,-26211,8682,-1,-5340,-5592,-27076,-5459,29146,-1
2720,29132,8404,-24984,12690,-1,-2044,-6728,-29836,-5935,26051,-1
2676,32767,12476,-22756,15385,-1,-1236,-5836,-28576,-4866,23645,-1
244,32767,11936,-20087,17900,-1,-3272,-4616,-24156,-4948,21435,-1
-876,28252,9976,-17591,21360,-1,-4832,-4280,-20908,-6955,18463,-1
-2380,25560,6452,-16053,25516,-1,-2400,-3992,-21712,-8564,15172,-1
-2416,24800,7768,-14734,29821,-1,1580,-3360,-22888,-9812,12972,-1
-2468,24516,9032,-13136,32457,-1,1756,-2992,-22324,-10502,12704,-1
-2740,21856,8024,-11662,32767,-1,792,-2932,-21128,-10131,12608,-1
-3756,17312,7788,-9963,32767,-1,1580,-2732,-21084,-9347,11371,-1
-4768,14228,5788,-10186,32767,-1,1908,-2988,-19404,-8533,9424,-1
-3964,11588,7264,-9195,32047,-1,2184,-2412,-19020,-6932,7821,-1
-1480,2176,9644,-5992,32767,-1,3440,-1572,-21000,-6068,6773,-1
-4908,12260,5120,-10962,30745,-1,2880,-860,-20460,-5586,6262,-1
-3960,7472,7452,-9871,29344,-1,1736,-648,-20148,-5446,5430,-1
-3468,5972,5808,-9631,26251,-1,1784,-572,-20852,-5249,4672,-1
-3636,9136,5416,-12471,19707,-1,1208,-1276,-20824,-4576,3504,-1
-4252,8112,5276,-14683,15332,-1,3040,-2004,-21828,-3603,1933,-1
-3808,6592,5728,-16400,14421,-1,5160,-2508,-24368,-1581,743,-1
-4596,6148,4800,-17849,11603,-1,4528,-2692,-25772,957,446,-1
-7540,2468,-1664,-21563,8826,-1,2416,-1692,-24220,2842,484,-1
-6736,2732,-1576,-26553,2081,-1,2504,-540,-22336,3268,5,-1
-7616,3264,-8040,-29632,-2046,-1,36,1056,-19096,2166,-817,-1
-32768,32767,-32768,32767,22244,-1,-1416,1976,-18400,1005,-1660,-1
11616,4944,-28584,-10130,-1308,-1,-240,236,-18568,1672,-2728,-1
-4200,9180,1680,5270,1327,-1,1568,-1440,-20608,3432,-2990,-1
2576,9908,-3472,11273,691,-1,-1460,-2028,-20656,1733,-3951,-1
-5944,3888,-15148,12304,-8174,-1,-928,-1728,-19088,706,-5325,-1
-6848,5104,-14796,12696,-11936,-1,636,-452,-18888,408,-6185,-1
-7572,10252,-12552,13503,-15469,-1,3004,700,-20804,260,-6572,-1
-4976,5452,-8148,14121,-17090,-1,3704,888,-22524,655,-6855,-1
-4072,5576,-6028,14144,-18080,-1,5024,1028,-24444,2315,-7009,-1
-3764,7032,-3856,15450,-21902,-1,4500,216,-25120,4412,-7290,-1
-3284,7328,-1604,18077,-25178,-1,2244,-360,-23768,6770,-7442,-1
-4084,7960,404,18509,-28567,-1,372,-464,-21736,7828,-8167,-1
-4220,7176,2368,18384,-32414,-1,-832,-684,-20260,7316,-9303,-1
-5288,6104,3540,18013,-32768,-1,-1368,-1040,-19996,6516,-10540,-1
-6948,6340,5276,18441,-32768,-1,-1052,-1272,-20812,6040,-11655,-1
-7960,7048,5436,18968,-32768,-1,-436,-996,-21516,5887,-12553,-1
-8752,7784,5412,18853,-32768,-1,76,-476,-22204,5959,-13391,-1
-9944,8660,5404,19242,-32768,-1,456,4,-22028,6383,-14265,-1
-11300,8856,4232,20213,-32768,-1,664,492,-21644,6941,-14839,-1
-13424,9164,2972,20970,-32768,-1,368,988,-21288,7445,-15224,-1
-16372,10968,2404,21691,-32768,-1,-416,1232,-20872,7513,-15731,-1
-19736,15344,3760,22859,-32768,-1,-144,1488,-20768,7363,-16281,-1
-21320,20832,6348,23720,-32768,-1,272,1496,-20744,7155,-16336,-1
-21608,21156,7240,26039,-32768,-1,1280,1876,-21744,6787,-15994,-1
-22620,17540,5832,28652,-32768,-1,624,2228,-21232,6435,-15583,-1
-23892,18296,4800,29188,-32768,-1,20,2556,-20188,6081,-15225,-1
-23064,19604,5032,28277,-32768,-1,296,2504,-18936,5332,-15025,-1
-21440,18708,5752,27620,-30552,-1,1552,2012,-17488,4350,-15022,-1
-20192,16568,5844,26610,-24651,-1,4052,976,-17524,3203,-15089,-1
-18384,15112,7048,24700,-20318,-1,5524,-288,-19132,1805,-15309,-1
-16440,12924,9160,22786,-17806,-1,7276,-1732,-22948,1106,-15636,-1
-15580,11088,10580,21183,-14338,-1,9564,-3048,-25364,2113,-15787,-1
-15552,11108,14168,19851,-11836,-1,10260,-3544,-24056,5983,-16079,-1
-16356,13684,17008,19355,-9746,-1,7480,-2980,-20220,9356,-16683,-1
-14948,14760,18496,18247,-7877,-1,3800,-2492,-16872,9127,-17644,-1
-13768,13872,17896,16569,-5091,-1,3056,-2232,-13856,8243,-18051,-1
-12940,11860,15116,13877,-2187,-1,2240,-2184,-13420,7055,-17858,-1
-13512,8976,12520,12029,-92,-1,4732,-3508,-14348,5324,-17442,-1
-13996,7884,10728,10787,907,-1,6888,-5380,-17036,4221,-16811,-1
-14460,8856,10292,10321,768,-1,9316,-7104,-19288,3876,-16848,-1
-15956,10204,10768,9822,645,-1,11312,-7900,-21724,4908,-17644,-1
-15928,12344,12100,9599,1146,-1,10192,-7744,-21748,6933,-18509,-1
-15448,12844,12056,9430,2315,-1,8460,-6752,-18936,7320,-18777,-1
-15292,11736,10736,9126,3086,-1,5244,-6548,-16780,5908,-18649,-1
-15624,9112,9652,9056,3714,-1,5456,-6976,-16308,4543,-19748,-1
-16288,8612,7904,9074,4306,-1,7708,-7376,-17324,3609,-21508,-1
-16524,9032,7524,8871,5386,-1,9888,-7236,-18992,3474,-22148,-1
-15916,7228,5204,8508,6677,-1,8624,-6844,-21272,3535,-21548,-1
-16632,9744,6676,8078,7757,-1,6624,-5664,-20540,3680,-21519,-1
