ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
13624,8620,1992,7470,-14871,-1,-4976,-1696,-18184,42,88,-1
15068,11820,3624,6708,-12739,-1,-5040,-1644,-18256,71,148,-1
15880,11880,4008,6535,-11178,-1,-4996,-1512,-17992,63,207,-1
15792,10076,4532,5913,-9706,-1,-5024,-1456,-17932,45,254,-1
15512,8768,3844,4772,-8077,-1,-5072,-1444,-17952,-44,256,-1
15808,9036,3664,3758,-6395,-1,-5096,-1504,-17896,-72,251,-1
16020,8840,3436,2896,-4917,-1,-5020,-1428,-17808,-107,222,-1
16276,7924,3216,2073,-3625,-1,-4888,-1428,-17988,-163,213,-1
16900,7016,3368,1242,-2448,-1,-5024,-1352,-18068,-182,276,-1
17108,6796,2644,812,-1827,-1,-5092,-1348,-18104,-176,347,-1
16880,6424,2336,484,-1486,-1,-5084,-1472,-17920,-230,399,-1
16412,5684,1648,-44,-1251,-1,-5136,-1500,-18108,-224,340,-1
16128,5252,1180,-554,-1013,-1,-5116,-1400,-18072,-252,307,-1
15896,4716,824,-1144,-809,-1,-5200,-1344,-18164,-246,336,-1
15888,4832,528,-1584,-631,-1,-5140,-1228,-18196,-157,454,-1
15560,4572,16,-1782,-583,-1,-5144,-1236,-18236,-51,505,-1
15512,4456,-192,-2032,-449,-1,-5108,-1364,-18008,26,545,-1
15628,4824,76,-2414,-221,-1,-5064,-1484,-18064,62,471,-1
16112,5372,672,-2722,-29,-1,-5164,-1644,-18000,73,372,-1
16420,5856,676,-3120,253,-1,-5300,-1692,-17988,38,278,-1
16800,6868,1192,-3450,745,-1,-5016,-1668,-18028,137,81,-1
17228,7392,1736,-3777,1190,-1,-4884,-1708,-18004,218,-48,-1
17856,8136,2116,-4282,2079,-1,-4868,-1512,-18116,199,-153,-1
18320,9848,3672,-4819,3628,-1,-4956,-1336,-18088,132,-267,-1
18544,12196,5552,-5241,5409,-1,-5100,-1456,-18100,76,-236,-1
18040,12604,6632,-5599,7006,-1,-4920,-1452,-17876,60,-313,-1
17004,12168,6864,-6584,8799,-1,-4528,-1552,-17648,-78,-245,-1
15600,12256,6820,-8346,11041,-1,-4504,-1436,-17616,-346,-187,-1
14176,11844,6036,-10505,13680,-1,-4848,-1436,-17672,-636,-15,-1
13248,10700,4528,-12805,16390,-1,-5072,-1232,-17804,-857,241,-1
12400,9116,2540,-14826,18755,-1,-5252,-1224,-18156,-907,434,-1
11952,6944,228,-16209,20503,-1,-5140,-1304,-18196,-769,440,-1
11048,5820,-768,-17159,22061,-1,-5244,-1396,-18064,-653,393,-1
10104,4492,-1100,-18066,23192,-1,-5296,-1496,-18028,-495,316,-1
9028,3484,-1852,-19102,24051,-1,-5364,-1496,-17704,-490,282,-1
8368,1376,-4800,-19185,24213,-1,-5384,-1272,-17612,-600,347,-1
8140,-332,-7060,-18804,24756,-1,-5244,-1148,-17800,-666,482,-1
7944,-1108,-7016,-18399,25256,-1,-5256,-1068,-17684,-702,533,-1
7632,-700,-5496,-18215,25646,-1,-5200,-1364,-18004,-599,584,-1
6536,-1224,-6484,-18227,25069,-1,-5536,-1440,-17772,-502,559,-1
5428,-4104,-10148,-17698,23950,-1,-5656,-1348,-18000,-590,621,-1
5356,-5960,-13012,-17123,23138,-1,-5620,-1408,-18028,-528,625,-1
5824,-6420,-13492,-15951,22340,-1,-5588,-1776,-17932,-577,501,-1
6068,-7012,-13532,-14830,21389,-1,-5576,-1984,-17968,-469,320,-1
5660,-9324,-15452,-13232,19736,-1,-5712,-1828,-18016,-350,218,-1
5096,-11744,-17568,-12185,17998,-1,-5552,-1608,-18152,-258,135,-1
4892,-13832,-19900,-10196,15691,-1,-5472,-1512,-18040,-239,160,-1
4952,-17032,-21500,-7464,12826,-1,-5444,-1392,-18104,-60,170,-1
5580,-19404,-21892,-5017,9609,-1,-5508,-1224,-18236,347,154,-1
5364,-21248,-22520,-2499,5972,-1,-5556,-1288,-17976,779,36,-1
5164,-22616,-24160,164,1968,-1,-5648,-1744,-17732,940,-28,-1
4824,-22360,-24164,2450,-1882,-1,-5756,-1916,-17500,958,-21,-1
4876,-20748,-23372,4494,-5651,-1,-5744,-2068,-17132,742,-121,-1
5216,-18572,-21700,6103,-9402,-1,-6024,-1848,-17312,398,-102,-1
5432,-16768,-20040,7473,-13154,-1,-6064,-1692,-17660,44,-152,-1
5504,-14964,-18068,8580,-16346,-1,-5832,-1624,-17752,-145,-128,-1
5208,-13820,-16780,9486,-19069,-1,-5608,-1796,-18048,-169,-168,-1
5168,-11884,-15176,10010,-20967,-1,-5596,-1864,-18032,-51,-193,-1
5072,-10648,-14588,10460,-22716,-1,-5420,-1856,-18028,54,-202,-1
5300,-8948,-13196,10892,-23943,-1,-5528,-1712,-17788,74,-272,-1
5732,-6976,-11812,11459,-25156,-1,-5520,-1712,-17828,69,-419,-1
5676,-5096,-10912,12173,-26363,-1,-5332,-1732,-17908,126,-484,-1
6036,-2232,-9432,12821,-26879,-1,-5272,-1684,-17912,220,-541,-1
6728,-140,-8308,13652,-27372,-1,-5160,-1568,-17924,334,-622,-1
6760,1208,-7708,14783,-27790,-1,-5188,-1500,-17820,374,-563,-1
6852,2220,-7328,16458,-27812,-1,-5144,-1344,-17732,327,-476,-1
6800,2000,-4520,17583,-27903,-1,-5212,-1152,-17732,274,-313,-1
6200,-196,-3008,17001,-28124,-1,-5068,-1056,-17612,194,-243,-1
6520,1144,-2572,15562,-28442,-1,-5084,-1224,-17628,151,-296,-1
6736,4648,-2624,15005,-28272,-1,-4924,-1492,-17920,17,-374,-1
6808,7180,-2264,15371,-27768,-1,-4724,-1692,-17816,-39,-356,-1
8244,9636,428,16015,-26747,-1,-4764,-1596,-18056,-105,-314,-1
8496,6228,1672,16351,-27185,-1,-4888,-1604,-18012,-93,-270,-1
8148,7012,1812,14881,-28117,-1,-4976,-1528,-18092,-47,-336,-1
8648,12508,2216,14854,-26516,-1,-4664,-1476,-18040,78,-389,-1
9928,17332,4072,15825,-24871,-1,-4640,-1372,-18076,134,-341,-1
11508,17288,6204,16259,-22876,-1,-4640,-1132,-18180,147,-222,-1
12440,15252,7616,14971,-20851,-1,-4748,-1176,-17972,193,-70,-1
12700,16788,8008,12681,-17959,-1,-4804,-1488,-17868,155,-83,-1
13972,22376,9160,10800,-14160,-1,-4868,-1768,-17744,30,-268,-1
15556,24592,11192,9698,-10234,-1,-4708,-1832,-17948,-55,-427,-1
16632,21600,12296,7872,-6488,-1,-4796,-1800,-18192,-183,-477,-1
16628,20568,12656,4274,-2617,-1,-4736,-1912,-18076,-328,-546,-1
16676,22336,12544,32,1662,-1,-4620,-1828,-18052,-355,-529,-1
16736,22900,12392,-2941,5511,-1,-4596,-1736,-18104,-549,-397,-1
16012,21640,11468,-6361,9272,-1,-4964,-1548,-17972,-728,-320,-1
14928,20744,10380,-9540,12837,-1,-5420,-1544,-18024,-825,-386,-1
13784,19448,8880,-12398,16170,-1,-5436,-1512,-18016,-867,-530,-1
12492,18704,6884,-14636,19310,-1,-5228,-1472,-18184,-787,-673,-1
11416,17312,5028,-16286,22275,-1,-4944,-1644,-18032,-748,-634,-1
10208,15216,3360,-17344,24879,-1,-5080,-1488,-18248,-680,-525,-1
