ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-32768,-32768,-32768,32767,-27531,-1,-32768,-16240,-16408,-31378,-7295,-1
-4688,-30828,-24800,-2218,32767,-1,-32768,-960,-32768,-2474,-9696,-1
13676,-16080,-16928,-7966,18290,-1,-32768,2184,-32768,5200,-6806,-1
14232,-6576,-23276,-3672,-11089,-1,-16896,112,-24484,13623,-4190,-1
20976,-14584,-30000,7475,-22684,-1,-32252,404,-18564,24998,-1079,-1
14256,-25592,-24016,12737,-27813,-1,-32680,-408,-10708,23280,-427,-1
872,-18032,-19244,13171,-19950,-1,-32768,-1896,-10356,13090,300,-1
-1156,-13588,-21360,14655,-15308,-1,-26480,-3740,-10324,3953,1553,-1
-144,-12528,-18192,14083,-15644,-1,-19188,-3936,-11088,1345,3034,-1
-708,-6640,-11220,17337,-29424,-1,-13680,-3468,-12052,3303,2514,-1
-3420,-5468,-4340,30847,-32768,-1,-9680,-3396,-11540,6526,1372,-1
-6536,-2904,-356,32767,-32768,-1,-5548,-2704,-9580,10690,1165,-1
-12024,-2004,4940,32767,-32768,-1,-5172,-1796,-7836,13260,928,-1
-16200,-1660,7028,32767,-32768,-1,-5652,-2056,-6824,12581,116,-1
-21136,4036,9460,32767,-32768,-1,-3776,-2968,-6260,11995,-330,-1
-24544,4340,9392,32767,-32768,-1,-2628,-2748,-3824,13714,-1257,-1
-24396,-1536,4812,32767,-32768,-1,2068,-2292,-2980,20954,-2723,-1
-28744,-4916,7264,32767,-32768,-1,4204,-652,-1372,31542,-3649,-1
-32768,-5236,16248,32767,-32768,-1,1180,-428,-560,32767,-5206,-1
-32768,-3676,19140,32767,-32768,-1,792,184,-1116,32767,-7474,-1
-32768,-5076,15204,30759,-32768,-1,228,96,-2320,31671,-8814,-1
-32768,-972,14860,21541,-32768,-1,-132,380,-2576,25019,-9323,-1
-32768,6264,13516,7493,-32768,-1,772,1340,-3032,18727,-9948,-1
-32768,10260,14464,1344,-32768,-1,4564,2248,-2456,14733,-8278,-1
-28244,16792,14260,-5755,-32768,-1,4108,2280,-2268,12277,-4286,-1
-24348,21448,13156,-10322,-32768,-1,4120,2664,-4320,7838,1433,-1
-20836,26492,12328,-11638,-32768,-1,2104,3916,-5132,3564,9038,-1
-20004,27472,14072,-11311,-32768,-1,-6080,4420,-6932,-173,15278,-1
-19756,26828,13424,-11644,-32768,-1,-17384,4936,-1356,-6525,12607,-1
-25824,26644,16652,-11890,-32768,-1,-31592,2928,268,-14516,5026,-1
-32408,32767,15444,-8703,-32768,-1,-32768,-1168,-7180,-28605,-4086,-1
-32768,32767,6764,-7531,-32768,-1,-26768,-9216,-22304,-24747,-2654,-1
-32768,32767,7784,-5397,-32768,-1,-12644,-27632,-32768,-28201,4746,-1
-32768,32767,1044,-10151,-19030,-1,-17580,1864,-22336,-32768,18177,-1
-32768,32767,-8232,-13109,-2259,-1,-30696,-8336,-32768,9513,751,-1
-32768,32767,-17428,-16427,8925,-1,-31048,-10420,-18920,14560,-6396,-1
-32768,32767,-17432,-11794,17523,-1,-25224,-5744,-22708,4649,-5309,-1
-32768,32767,-5376,-5076,24760,-1,-18960,-2064,-25928,-4805,-5550,-1
-32768,32767,5568,4974,29803,-1,-13680,-2668,-27792,-10731,-3050,-1
-32768,32767,10260,6668,32552,-1,-14912,-472,-21240,-10664,-1196,-1
-32768,31204,9752,3886,32767,-1,-14080,364,-17744,-12331,-715,-1
-30836,25676,7432,964,32767,-1,-13320,-184,-16896,-13623,-946,-1
-26192,22732,6576,-1460,32767,-1,-11796,-996,-15524,-11893,-1335,-1
-21192,15404,7440,-4801,32767,-1,-8464,-1172,-14744,-7062,-1305,-1
-16404,10852,10072,-9465,32767,-1,-4528,-1256,-13488,-1688,-415,-1
-14080,6584,12732,-12844,32767,-1,-2736,-1860,-11668,2435,587,-1
-13224,5588,14388,-14714,32767,-1,-1896,-2392,-9052,3822,1804,-1
-15120,732,19136,-17120,32767,-1,-3952,-2760,-6512,1578,1273,-1
-15368,-1044,17260,-18478,32767,-1,-4432,-3972,-4640,476,-932,-1
-17328,-148,19564,-18150,32767,-1,-2648,-4432,-2880,1181,-2422,-1
-21112,3336,18868,-16629,32767,-1,1956,-3916,-1716,5816,-4058,-1
-23120,2480,16796,-18710,32767,-1,1992,-2052,-936,12786,-5228,-1
-25872,1572,13144,-15771,32767,-1,2564,432,152,17706,-5667,-1
-25840,6944,8856,-16705,32767,-1,2240,2344,2124,18032,-5646,-1
-22064,9596,9224,-19326,32767,-1,2356,4300,3100,14076,-4503,-1
-19284,11336,13352,-21927,32767,-1,1668,4436,1752,7806,-2492,-1
-18856,7212,15488,-20958,32767,-1,1396,5684,2976,2666,-59,-1
-18836,9048,14980,-22681,32767,-1,2052,5364,604,-1766,2029,-1
-21468,5636,12900,-25745,32767,-1,948,5052,-424,-4651,3859,-1
-21304,1500,13608,-29260,32767,-1,-2044,4764,-520,-7006,5021,-1
-20324,1116,9056,-32768,31840,-1,-2252,5240,1096,-6239,6731,-1
-16752,-2256,3784,-32768,26416,-1,-2844,3928,304,-5115,7260,-1
-13904,-3252,-3116,-32768,21976,-1,-6532,2100,24,-7739,7680,-1
-14376,-376,-10088,-32768,17950,-1,-27580,1864,-16424,-29450,5698,-1
-5180,-2924,-11204,-32768,14498,-1,-26580,-5900,-32768,-32768,3414,-1
-3292,-3244,-19884,-32768,14120,-1,-32016,-3688,-23956,-32768,10877,-1
5024,-5540,-32768,-32768,11913,-1,-32768,-8656,-5456,-32768,9838,-1
3920,-28112,-28908,-32768,8058,-1,-32768,-9548,-32136,-5693,265,-1
-2208,13852,-32768,32767,17984,-1,-32768,-2036,-32768,7573,-2504,-1
-4908,-32768,-13948,2326,5308,-1,-31492,760,-27020,12235,-2395,-1
16472,-27728,-32768,-6087,13215,-1,-32768,-808,-10988,8443,-1950,-1
8640,4200,-32768,-9571,-8823,-1,-32768,-1192,-7516,15292,-1592,-1
176,5008,-16684,612,-20066,-1,-32768,-4012,-16976,13660,-1932,-1
8688,-2896,-9064,5396,-32768,-1,-31196,-5988,-17600,5911,-625,-1
6876,-8808,-18960,12876,-32768,-1,-24976,-4376,-12244,4351,-651,-1
-588,-5272,-29396,20284,-32768,-1,-20532,-1592,-8460,6630,-1987,-1
-9136,-1340,-21560,26392,-30890,-1,-13648,-1480,-8780,8989,-3060,-1
-3440,-292,-11620,31670,-28656,-1,-9564,-1928,-10480,11795,-3455,-1
-8816,-7156,-6784,32767,-25350,-1,-5332,-1648,-9712,12114,-3172,-1
-9664,-3796,-2804,32767,-32768,-1,-3164,-2132,-9584,12792,-3723,-1
-16316,-1728,-300,32767,-32768,-1,-3408,-2412,-8216,14851,-4273,-1
-20748,2256,2384,32767,-32768,-1,-3084,-2140,-6524,14276,-3631,-1
-20384,4720,8800,32767,-32768,-1,-688,504,-4600,13781,-2533,-1
-22064,6632,11660,32767,-32768,-1,1976,3124,-1216,19510,-714,-1
-24892,4032,14148,32767,-32768,-1,2856,2656,-364,27741,-938,-1
-27316,-1748,13344,32767,-32768,-1,1828,1752,-1400,32324,-1518,-1
-26760,-5960,13100,32767,-32768,-1,416,640,-1972,31677,-2132,-1
-27808,-4920,15892,32767,-32768,-1,476,1336,-1792,27790,-3292,-1
-26488,-404,20776,32767,-32768,-1,80,724,-988,21570,-4336,-1
-23944,2012,22584,32767,-32310,-1,-220,448,-1472,16022,-5004,-1
-20832,1248,20272,31481,-30343,-1,2292,424,-2160,14003,-5147,-1
-18512,-272,17660,27720,-28150,-1,3856,400,-1736,14123,-4095,-1
-15728,192,15472,25040,-27302,-1,2636,-68,-1436,12820,-2656,-1
-16356,3436,14660,22748,-28059,-1,636,-804,-2244,9124,-1040,-1
-20452,6732,16384,20417,-29235,-1,-3668,-2196,-3684,2061,863,-1
-23716,8468,17996,18849,-30644,-1,-26516,-4376,-13252,-11260,-214,-1
-25192,11628,19800,16374,-31816,-1,-31580,-8372,-10228,-25097,-5174,-1
-27196,19480,20944,14318,-32768,-1,-32768,-11080,-15068,-32634,-8431,-1
-32768,32767,22752,11702,-32768,-1,-26608,-16000,-22612,-17597,-1223,-1
-32768,32767,27452,15704,-32768,-1,-32768,-8860,-32768,-24995,7368,-1
-32768,32767,30084,9175,-20540,-1,32767,30020,-32768,-31711,11423,-1
-25196,32767,31516,4169,-13202,-1,-22224,7380,-32768,10429,3889,-1
-23604,32767,27740,-2692,-838,-1,-32768,-2916,-16996,12075,-1949,-1
-32464,32767,26412,-3570,12867,-1,-23280,-2204,-29388,11809,-60,-1
-32768,32767,24252,-4039,20592,-1,-16064,-5912,-28104,5107,2087,-1
-32768,32767,21936,-8011,22757,-1,-12004,-7608,-20756,-2465,3052,-1
-28936,32767,18860,-11272,27174,-1,-10636,-6040,-14660,-5390,504,-1
-23316,32344,14656,-15061,30947,-1,-6880,-4400,-12604,-9767,-243,-1
-18716,21220,14172,-17673,31303,-1,-7152,-4548,-12480,-11254,-1712,-1
-17120,14588,17388,-18388,32767,-1,-5900,-5488,-12404,-7931,-4214,-1
-18180,10196,18448,-22274,32767,-1,-4216,-5564,-10644,-3805,-5050,-1
-20040,7820,15572,-24552,32767,-1,-2420,-3332,-8408,-860,-4474,-1
-21544,1832,13316,-26603,32767,-1,-2108,-784,-7248,-896,-4619,-1
-21632,540,12188,-27520,32767,-1,-632,36,-6136,54,-4499,-1
-24000,-616,12028,-28385,32767,-1,-1668,1644,-2604,1595,-4279,-1
-25952,-1388,14980,-29047,32767,-1,900,1348,-2188,5822,-3783,-1
-28332,-1864,12820,-27974,32767,-1,1512,544,-1752,10254,-3421,-1
-26908,72,14880,-29451,32767,-1,532,872,-212,11840,-3320,-1
-24880,1960,13248,-29274,32767,-1,-456,2100,1692,10367,-3340,-1
-22804,816,11452,-26932,32767,-1,-756,3016,1096,5586,-3332,-1
-23692,6832,11812,-28157,32767,-1,-2676,3800,1512,458,-2353,-1
-23620,4564,11384,-25925,32767,-1,-984,4024,4556,-3512,31,-1
-22888,-7420,15288,-28811,32767,-1,-1664,3000,2552,-4245,1908,-1
-22300,1600,8728,-28202,32767,-1,-2400,3224,3276,-5342,2875,-1
-18528,-3956,18288,-31952,32767,-1,-1104,3740,2940,-4130,3975,-1
-21048,-1192,9360,-26859,32767,-1,-3400,1524,920,-2593,4207,-1
-17512,-696,3616,-30425,32375,-1,-1112,1688,-3300,-2624,4200,-1
-14164,-2036,-1468,-32398,28139,-1,-40,-408,-19060,-9605,4079,-1
-8168,-5004,-8528,-32077,26877,-1,-19480,-5024,-32768,-32768,4850,-1
-1708,-9388,-16300,-32768,24659,-1,-24172,-4924,-26468,-32768,7818,-1
6516,-12708,-18280,-32768,21344,-1,-32768,-9740,3736,-32768,5613,-1
11788,-10444,-26240,-32768,19814,-1,-32768,-17096,-12432,-23794,1170,-1
3936,5828,-32768,-32768,20119,-1,-32768,-11152,-32768,-9083,-3315,-1
-32768,-24140,-32768,32767,11554,-1,-27056,-3592,-32768,6985,-4310,-1
17980,-28900,-32768,-3192,21572,-1,-32768,-532,-21280,12545,-3968,-1
32767,-20304,-32768,-10295,-4992,-1,-32768,20,-8632,10372,-1484,-1
9544,8180,-26940,-4054,-21320,-1,-32768,24,-11076,8240,211,-1
11768,2608,-15916,-997,-26938,-1,-32224,-4608,-14272,4842,218,-1
9436,-1060,-7728,1580,-32768,-1,-28424,-7508,-15192,3787,296,-1
