ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-16200,5040,-1052,-7365,-1895,-1,-968,-1036,-16260,4433,-3473,-1
-15164,5104,-1572,-8060,-1895,-1,-2236,-2164,-16348,3392,-2040,-1
-14584,5012,-2352,-8544,-1837,-1,-3208,-2900,-16440,1931,-1172,-1
-14264,4800,-2688,-8845,-1789,-1,-2684,-2816,-16504,1482,-496,-1
-14160,4876,-2692,-9105,-1884,-1,-1940,-2748,-17468,873,-35,-1
-14212,5192,-2664,-8951,-2150,-1,-1308,-2588,-18204,497,488,-1
-14572,5376,-2872,-8848,-2684,-1,-1484,-2548,-19216,791,1030,-1
-14892,5804,-2464,-8281,-3382,-1,-2212,-2776,-19260,1751,1551,-1
-15284,6296,-2452,-7394,-4352,-1,-2208,-2584,-18588,2754,2133,-1
-15220,6584,-2340,-6290,-5488,-1,-2436,-2972,-17388,2740,2572,-1
-15020,6788,-2068,-4943,-6649,-1,-2420,-3284,-16912,2108,3011,-1
-14940,6936,-2004,-3600,-7762,-1,-2388,-3932,-16864,1218,3393,-1
-14840,7100,-2036,-2161,-8685,-1,-2268,-4508,-17024,689,3534,-1
-15828,6628,-2480,-1043,-9262,-1,-2392,-4988,-17452,451,3461,-1
-15484,7644,-2480,605,-9639,-1,-2260,-5412,-17740,390,3269,-1
-15724,7228,-2780,1671,-9739,-1,-1944,-5808,-18216,350,3040,-1
-15824,7004,-2368,2808,-9293,-1,-1912,-5916,-17964,736,2753,-1
-15772,7260,-1768,3845,-8336,-1,-1620,-6120,-17808,871,2312,-1
-15780,6304,-1180,4813,-7055,-1,-1324,-5892,-17540,849,1962,-1
-15028,5708,-860,5264,-5484,-1,-1216,-5944,-17372,736,1727,-1
-14868,5236,-84,5496,-3606,-1,-1516,-5400,-16752,877,1553,-1
-14632,4800,472,5395,-1892,-1,-980,-5576,-16424,613,1343,-1
-14584,4132,636,5448,-130,-1,-960,-5940,-16160,282,1156,-1
-14392,3916,684,5340,1911,-1,-828,-6248,-16132,139,910,-1
-13980,3952,1016,5084,3799,-1,-628,-6552,-16112,-1,691,-1
-13908,4132,1336,4868,5378,-1,-452,-6692,-15808,-151,614,-1
-14220,3720,1676,4664,6531,-1,-364,-6572,-15696,-317,539,-1
-14416,3712,1308,4107,7057,-1,-412,-6396,-15336,-675,522,-1
-14280,2724,1356,4091,7711,-1,-316,-6284,-15268,-1081,539,-1
-14156,2928,1304,4034,7647,-1,-132,-6220,-15480,-1434,612,-1
-13744,3164,1552,4022,7370,-1,-212,-6420,-15704,-1719,783,-1
-13616,3392,1440,4101,6942,-1,196,-6608,-15920,-1929,932,-1
-14008,3512,1428,3954,6570,-1,304,-6880,-16760,-2133,1044,-1
-14572,3392,1196,3686,6174,-1,524,-7356,-18072,-2315,1221,-1
-15592,3412,532,3201,5689,-1,480,-7456,-19496,-2312,1290,-1
-16748,3432,-28,2417,5059,-1,-432,-7084,-21384,-2225,899,-1
-18452,3808,-596,1513,4463,-1,-796,-5760,-23260,-2025,171,-1
-19732,4504,-1148,436,3704,-1,-1900,-3400,-24836,-970,-590,-1
-20052,5252,-2312,-713,2559,-1,-2480,-268,-25340,13,-795,-1
-19788,5992,-3168,-1779,1287,-1,-2804,3476,-24644,1243,-658,-1
-18820,7312,-3856,-3124,130,-1,-2040,7468,-22488,2963,-287,-1
-16988,7948,-5412,-4345,-922,-1,-1520,10656,-20764,3890,357,-1
-16196,8348,-6120,-5453,-1540,-1,-2252,12228,-21368,1483,1521,-1
-17312,8836,-6516,-6753,-1918,-1,-2956,12252,-22172,1373,3372,-1
-18212,8892,-6908,-7580,-2235,-1,-4356,10740,-21868,2509,5238,-1
-17884,8740,-7704,-7609,-2575,-1,-5756,6788,-21304,3037,6262,-1
-17212,8884,-7984,-7995,-2552,-1,-5768,3352,-20728,2088,5576,-1
-16328,8984,-8236,-8008,-2231,-1,-6016,-344,-21636,982,3848,-1
-15936,8836,-8260,-8092,-1481,-1,-5432,-2700,-22600,851,2042,-1
-16016,8676,-7700,-8195,-502,-1,-3816,-3084,-22932,948,793,-1
-16284,8528,-7712,-7924,433,-1,-3424,-1164,-22008,1731,96,-1
-16096,8068,-7948,-7313,1280,-1,-3908,2028,-19784,2637,-308,-1
-15448,7656,-8332,-6671,1819,-1,-4060,5132,-17368,2751,-531,-1
-14684,7072,-8632,-6323,2169,-1,-3296,7268,-15688,1889,-796,-1
-14308,6660,-8660,-6057,2424,-1,-3108,7216,-15652,1053,-749,-1
-14384,6168,-8396,-6021,2290,-1,-1708,5952,-16584,-11,-261,-1
-14428,5772,-8448,-5798,1994,-1,-1556,3716,-17888,-700,309,-1
-14528,5340,-8396,-5824,1541,-1,-1128,1976,-19048,-873,723,-1
-14264,4988,-8448,-5826,867,-1,-320,804,-20076,-436,1150,-1
-14008,4884,-8200,-5767,191,-1,220,400,-20764,279,1724,-1
-14032,4776,-8212,-5908,-542,-1,132,292,-21060,983,2384,-1
-13724,4868,-7744,-5754,-1106,-1,-788,112,-20400,1865,2753,-1
-13736,4996,-7596,-5467,-1624,-1,-1780,-260,-19288,2374,2678,-1
-13844,5024,-7380,-4935,-2267,-1,-2296,-592,-18436,2136,2272,-1
-14160,5404,-6872,-3982,-2843,-1,-3556,-508,-17420,1384,1724,-1
-14424,5596,-6284,-2990,-3293,-1,-2224,-188,-18236,568,1209,-1
-14720,5904,-5852,-1835,-3731,-1,-2500,276,-18692,277,738,-1
-14812,6004,-5560,-550,-4085,-1,-2296,1040,-19112,448,507,-1
-14868,5896,-5508,713,-4295,-1,-1992,1660,-18864,673,530,-1
-15048,5996,-5320,1930,-4455,-1,-2068,2296,-18396,747,671,-1
-15300,5980,-5020,3059,-4545,-1,-1960,2756,-17896,370,903,-1
-15336,5968,-4928,3867,-4580,-1,-2328,3212,-17900,-98,1002,-1
-15416,5500,-5192,4388,-4515,-1,-2472,3152,-18252,-603,1164,-1
-15420,5332,-5604,4563,-4365,-1,-2636,3216,-18628,-599,1165,-1
